homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Crystal Palace,Middlesbrough,1,0,2,0.2802,0.3457,0.374,0.08124999999999999,0.75,0.16875,-0.029296875,0.9375,0.091796875,-0.07999999999999996,5,3,0.2124999999999999,0.01822089947089947,0.05587912674986978,2.12,3.13,4.37,2.1,3.26,4.21
Everton,Sunderland,2,0,2,0.7791,0.1486,0.0687,0.42000000000000004,0.44999999999999996,0.13000000000000003,0.4834375,0.42499999999999993,0.09156250000000005,0.72,-11,-13,-1.1884920634920637,0.07781251972428442,-0.01953818160135365,1.43,5.18,7.91,1.43,4.93,8.28
Hull,Burnley,1,1,2,0.657,0.2168,0.125,0.225,0.5499999999999999,0.22500000000000006,0.46374999999999994,0.65,-0.11374999999999996,0.5565217391304348,-4,8,-0.11749639249639232,0.07620334211243301,-0.01628956896454857,2.2,3.22,3.91,2.15,3.29,3.98
Watford,West Ham,1,1,2,0.2942,0.213,0.4812,0.280234375,0.38749999999999996,0.33226562500000006,0.2878125,0.32499999999999996,0.3871875,0.15999999999999992,5,3,-0.646031746031746,-0.0415199055704171,-0.008292327584123224,2.63,3.26,3.0,2.84,3.23,2.79
West Brom,Bournemouth,2,1,2,0.6946,0.1583,0.1311,0.41664062500000004,0.6375,-0.054140625,0.5021875,0.475,0.022812499999999958,0.6000000000000001,-7,-6,0.9694444444444441,0.0719734445837387,-0.07546882465360724,2.11,3.44,3.93,2.21,3.3,3.77
Tottenham,Stoke,4,0,2,0.8153,0.1363,0.0461,0.2568750000000001,0.44999999999999996,0.29312499999999997,0.5703125,0.375,0.0546875,0.8,-10,-6,-1.8629990379990375,-0.007349094611902959,-0.05358703796203796,1.43,4.89,8.49,1.38,5.3,9.2
Leicester,Liverpool,3,1,2,0.2353,0.2194,0.5399,-0.0871875,0.775,0.31218749999999995,0.123203125,0.6125,0.264296875,-0.0948148148148148,10,14,1.0484279609279605,-0.00484701949634074,-0.060136748051507816,5.75,4.27,1.63,5.75,4.05,1.67
Leicester,Hull,3,1,3,0.723,0.1918,0.0842,0.130078125,0.6375,0.23242187500000006,0.28289062499999995,0.7125,0.004609375000000027,0.5925925925925926,-8,-4,1.543223443223443,0.05640114033779191,-0.008406964700453323,1.87,3.55,4.92,1.83,3.61,5.05
Liverpool,Arsenal,3,1,3,0.4336,0.2111,0.3398,0.130859375,0.5625,0.306640625,0.377109375,0.48750000000000004,0.13539062499999993,0.2400000000000001,1,1,-0.20055774835186568,-0.03274899019061814,0.03308705183705185,2.14,3.51,3.73,2.0,3.72,3.97
Man United,Bournemouth,1,1,3,0.707,0.1863,0.1045,0.4939843749999999,0.5875,-0.08148437499999994,0.47148437499999996,0.5375000000000001,-0.008984375000000017,0.5925925925925926,-7,-9,-0.38231490731490725,-0.011609575693286106,-0.07168244023447641,1.27,6.55,12.75,1.24,6.95,13.75
Stoke,Middlesbrough,2,0,3,0.3831,0.3765,0.2404,0.21867187499999996,0.7125,0.068828125,0.45429687500000004,0.5874999999999999,-0.04179687499999998,0.4074074074074074,-4,-8,0.7322344322344319,0.013161674926380817,0.004034755234445617,2.0,3.3,4.6,2.02,3.29,4.52
Swansea,Burnley,3,2,3,0.5863,0.229,0.1829,0.260078125,0.5375,0.20242187500000003,0.3400000000000001,0.6499999999999999,0.010000000000000037,0.4385185185185185,-3,5,-0.2780219780219766,0.06625959510574894,0.04497459240106298,2.05,3.35,4.27,2.01,3.39,4.38
Watford,Southampton,3,4,3,0.3212,0.2733,0.4045,0.28750000000000003,0.5,0.21249999999999997,0.29468750000000005,0.5249999999999999,0.18031250000000004,0.2592592592592593,1,-1,-0.8493589743589745,0.048460509219023146,-0.004451738888509582,3.54,3.38,2.26,4.12,3.51,2.03
West Brom,Crystal Palace,0,2,3,0.5679,0.1958,0.2227,0.43281250000000004,0.375,0.19218749999999996,0.5099999999999999,0.4,0.09000000000000005,0.5185185185185185,-4,-9,-0.00018315018315107068,0.060694364164263825,-0.06250095948600766,2.23,3.28,3.74,2.37,3.23,3.48
Sunderland,Man City,0,2,3,0.0585,0.1026,0.8151,0.07562500000000005,0.44999999999999996,0.474375,0.10406250000000003,0.525,0.3709374999999999,-0.5555555555555556,18,17,0.35448717948717867,-0.033762268862888106,-0.03215617504138582,10.81,6.35,1.3,10.95,6.6,1.29
Tottenham,Everton,3,2,3,0.7411,0.1942,0.0641,0.299921875,0.2875,0.412578125,0.5153125,0.17500000000000004,0.3096875,0.7037037037037037,-5,-4,-0.29685869685869637,0.019398051347766704,-0.04758531273177615,1.64,4.17,5.88,1.62,4.28,5.88
West Ham,Chelsea,1,2,3,0.0924,0.1893,0.7169,0.269921875,0.3125,0.417578125,0.20976562500000004,0.48749999999999993,0.302734375,-0.33333333333333337,13,10,2.068376068376068,-0.04791669194503202,0.029383347197112386,5.75,4.3,1.63,6.15,4.25,1.61
Man City,Stoke,0,0,3,0.6676,0.1842,0.1421,0.5,0.25,0.25,0.515546875,0.4625,0.02195312499999999,0.5555555555555556,-4,-6,-1.4588598901098893,-0.0012921559864284282,0.06234783734783736,1.25,6.8,13.6,1.24,7.05,14.25
Bournemouth,West Ham,3,2,3,0.3056,0.2064,0.4712,0.03351562499999998,0.7375,0.22898437499999996,0.013671874999999944,0.5625,0.42382812500000006,0.11111111111111105,4,3,0.5289377289377288,-0.04831742022377476,0.011251003898062717,2.67,3.4,2.84,2.59,3.51,2.86
Everton,West Brom,3,0,3,0.6432,0.2327,0.1236,0.275,0.44999999999999996,0.275,0.4900781249999999,0.3375,0.17242187500000006,0.5185185185185185,-5,-1,-0.8457875457875459,0.07293306869098724,-0.026498074574997643,1.68,3.89,6.0,1.65,3.92,6.35
Hull,Swansea,2,1,3,0.4499,0.2268,0.3164,0.12554687499999997,0.5375,0.3369531250000001,0.377109375,0.48750000000000004,0.13539062499999993,0.2222222222222222,3,3,1.6662393162393156,-0.024768532121473286,-0.04150881776291357,2.58,3.24,3.08,2.56,3.29,3.07
Liverpool,Burnley,2,1,3,0.8916,0.0661,0.0226,0.306640625,0.5625,0.130859375,0.462890625,0.5625,-0.025390625,1.0370370370370372,-16,-8,-0.06809726221490875,0.05997559399708721,0.03902338071136027,1.26,6.55,13.5,1.29,6.1,12.25
Bournemouth,Swansea,2,0,3,0.5637,0.194,0.2268,0.21617187499999999,0.5875,0.196328125,0.24148437500000003,0.6625,0.09601562500000001,0.3793103448275862,-2,-2,1.4002834467120184,-0.029262532518835038,-0.007880464171928142,2.15,3.51,3.7,2.22,3.51,3.51
Crystal Palace,Watford,1,0,3,0.3758,0.2771,0.3462,0.35851562499999995,0.48750000000000004,0.153984375,0.14156249999999998,0.675,0.18343749999999998,-0.07407407407407407,7,3,0.07564102564102582,0.009715786978230417,0.01660330322214104,1.94,3.45,4.63,1.94,3.43,4.67
Everton,Hull,4,0,3,0.8916,0.0825,0.02,0.35554687500000004,0.4125,0.23195312499999998,0.6012500000000001,0.44999999999999996,-0.05124999999999996,0.8965517241379309,-14,-11,-0.0008503401360542284,0.10091338983145705,-0.06829440109377084,1.52,4.46,7.15,1.57,4.18,6.85
Stoke,Chelsea,1,2,3,0.1923,0.2873,0.5201,0.25250000000000006,0.29999999999999993,0.4475,0.421875,0.25,0.328125,-0.24137931034482762,10,8,-0.15410997732426335,-0.021592312547642045,-0.023364254792826222,6.54,4.04,1.61,6.07,3.7,1.71
Sunderland,Burnley,0,0,3,0.4443,0.2784,0.2766,0.10507812500000001,0.8125,0.08242187499999999,0.0859375,0.875,0.03906249999999999,0.3448275862068966,0,7,-0.15442176870748314,0.020165152308009443,-0.008860056400342542,2.62,3.23,3.04,2.66,3.19,3.02
West Brom,Arsenal,3,1,3,0.2467,0.2019,0.5381,0.19148437500000004,0.6375,0.171015625,0.40445312499999997,0.5125,0.08304687500000005,0.11877394636015326,3,2,1.3112637362637356,-0.01241492947320011,-0.043606587219400236,5.36,4.02,1.71,5.85,4.21,1.63
West Ham,Leicester,2,3,3,0.4865,0.2765,0.2365,0.09710937500000004,0.5874999999999999,0.31539062500000004,0.16749999999999998,0.8,0.03249999999999996,0.5095785440613028,-4,-4,1.8406200941915225,0.018555990056432346,0.0003547321271779591,2.33,3.49,3.28,2.41,3.39,3.22
Man City,Liverpool,1,1,3,0.4424,0.2346,0.3181,0.4334375,0.2250000000000001,0.34156249999999994,0.432890625,0.48750000000000004,0.07960937499999998,0.20434227330779053,4,-2,0.47114076399790683,-0.012274672861887492,-0.034990208204493944,1.98,3.68,4.1,1.97,3.8,4.0
Middlesbrough,Man United,1,3,3,0.1363,0.273,0.5905,-0.005859374999999972,0.5625,0.443359375,0.18914062499999998,0.3375,0.473359375,-0.4785185185185185,16,12,1.1824201261701268,-0.04427507836990596,-0.015726054946702733,5.97,3.8,1.69,6.0,3.89,1.68
Tottenham,Southampton,2,1,3,0.734,0.1814,0.0831,0.3825,0.30000000000000004,0.31749999999999995,0.5253125000000001,0.22499999999999998,0.2496875,0.793103448275862,-8,-7,-0.7849747474747479,0.03551960884321671,-0.06456435138157827,1.72,3.87,5.53,1.69,3.96,5.68
Burnley,Tottenham,0,2,4,0.3178,0.3031,0.3789,0.07460937499999998,0.4375,0.487890625,0.45664062499999997,0.3375,0.205859375,0.33333333333333337,-1,11,0.36995028780743056,0.061114217564945575,-0.04130611452040024,6.07,3.91,1.67,5.11,3.81,1.78
Chelsea,Crystal Palace,1,2,4,0.8196,0.1046,0.0566,0.46960937500000005,0.16249999999999998,0.36789062499999997,0.53125,0.25,0.21875,0.8160919540229884,-6,-15,-1.1638147566718997,0.07225435219343486,-0.03579284322658596,1.3,5.9,12.0,1.36,5.25,10.8
Hull,West Ham,2,1,4,0.2522,0.2021,0.5318,0.20124999999999998,0.775,0.023749999999999993,0.44312499999999994,0.3500000000000001,0.20687499999999998,0.13793103448275856,3,6,0.5428571428571423,-0.034892419519748724,-0.023926652413151353,2.47,3.42,3.1,2.44,3.35,3.2
Leicester,Stoke,2,0,4,0.5286,0.2378,0.2313,0.408515625,0.4125,0.17898437500000003,0.3709374999999999,0.525,0.10406250000000003,0.3793103448275862,-1,7,-0.24829931972789154,0.02244142412209639,0.021421357357865836,2.07,3.48,4.0,1.89,3.65,4.59
Liverpool,Everton,3,1,4,0.6693,0.1851,0.14,0.34656250000000005,0.2749999999999999,0.37843750000000004,0.44999999999999996,0.375,0.17500000000000004,0.5862068965517242,-4,-2,-0.11499054167121381,0.031106981448368,0.054145663295375845,1.73,3.97,5.25,1.73,3.79,5.6
Man United,West Brom,0,0,4,0.5515,0.2995,0.1489,0.43992187499999996,0.3375,0.22257812500000002,0.38125,0.5,0.11875,0.37931034482758613,-1,-3,-0.7386801690373122,-0.008283977926835065,-0.009684462363033788,1.37,5.05,10.55,1.38,5.05,10.0
Southampton,Bournemouth,0,0,4,0.4863,0.2498,0.262,0.2025,0.45000000000000007,0.3474999999999999,0.1925,0.7,0.10750000000000004,0.40965517241379307,-1,-1,0.8896825396825392,-0.04914735498133331,-0.00011594381342275306,1.67,4.13,5.57,1.67,4.13,5.55
Watford,Sunderland,1,0,4,0.5276,0.2399,0.2304,0.09031249999999999,0.775,0.1346875,0.22531249999999997,0.675,0.09968749999999997,0.3959131545338442,-2,-4,-1.2665620094191525,0.04173203663749882,0.02208910638475553,1.87,3.67,4.72,1.97,3.6,4.23
Arsenal,Man City,2,2,4,0.3057,0.23,0.4586,0.029453125000000024,0.5375,0.433046875,0.375,0.25,0.375,0.03959131545338446,4,3,0.6499958374958381,-0.018442337558070898,-0.0540602407360649,3.22,3.82,2.23,2.9,3.84,2.41
Swansea,Middlesbrough,0,0,4,0.3611,0.301,0.3376,0.19570312500000003,0.8125,-0.00820312500000002,0.474140625,0.5875,-0.061640625000000004,0.2758620689655172,1,-1,0.1119047619047624,0.044946814744951394,0.09124033449718986,1.98,3.43,4.47,1.95,3.43,4.62
Burnley,Stoke,1,0,4,0.5932,0.2433,0.1628,0.072734375,0.7875,0.139765625,0.33999999999999997,0.6000000000000001,0.05999999999999997,0.5161290322580645,-6,6,-0.7520634920634919,0.056982739482739436,-0.045307762500184076,2.48,3.07,3.43,2.47,3.16,3.34
Leicester,Sunderland,2,0,4,0.6276,0.2263,0.145,0.544453125,0.48750000000000004,-0.03195312499999997,0.44718749999999996,0.525,0.02781249999999999,0.6295884315906563,-8,-6,-0.2212471655328807,0.041298192328517516,0.01965491958975353,1.48,4.61,7.92,1.51,4.5,7.48
Man United,Everton,1,1,4,0.5105,0.2944,0.1949,0.3925,0.35,0.2575,0.345703125,0.5625,0.09179687500000003,0.32258064516129037,2,-2,-0.1610750360750357,-0.03636980666392431,-0.02061049373742871,1.57,4.23,6.75,1.61,4.05,6.55
Watford,West Brom,2,0,4,0.4052,0.2866,0.3078,0.169921875,0.5625,0.267578125,0.3369531250000001,0.5375,0.12554687499999995,0.22580645161290325,4,6,-0.38317460317460394,0.042288354820324114,0.014232945417155932,2.56,3.16,3.19,2.5,3.16,3.29
Arsenal,West Ham,3,0,4,0.5464,0.2004,0.2398,0.20156250000000003,0.825,-0.026562499999999975,0.36250000000000004,0.5,0.13749999999999998,0.5506117908787542,-5,-8,0.31139352710781276,-0.02360625230464472,-0.05339120108027669,1.42,5.32,7.89,1.43,5.35,7.32
Chelsea,Man City,2,1,4,0.5305,0.2178,0.2453,0.327265625,0.36250000000000004,0.31023437499999995,0.3465625,0.275,0.3784375,0.24137931034482762,0,-3,-0.34183158111729517,0.033386732847148576,-0.03834496191639049,2.41,3.56,3.08,2.22,3.39,3.63
