homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Hull,Man United,0,1,8,0.2992,0.2016,0.479,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,4,6.0,3,5,2.8,1.5714285714285714,0.14285714285714285,0.2727272727272727,0.05555555555555555,0.1111111111111111,8.35,4.6,1.46,9.15,4.54,1.45
Leicester,Swansea,2,1,8,0.0,1.0,0.0,0.13374999999999998,0.65,0.21625,0.5,0.0,0.5,0.3333333333333333,1.0,12,7.0,17,9,8.0,1.8888888888888888,0.0,0.058823529411764705,0.0,0.0,1.71,3.88,5.57,1.69,4.12,5.37
Southampton,Sunderland,1,1,8,0.6118,0.2318,0.1554,0.145,0.9,-0.04500000000000001,0.5,0.0,0.5,0.3333333333333333,0.0,12,19.0,15,20,4.0,2.3333333333333335,0.041666666666666664,0.14285714285714285,0.2,0.125,1.61,4.03,6.63,1.48,4.75,7.45
Tottenham,Liverpool,1,1,8,0.8858,0.1137,0.0,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.5449999999999999,0.30000000000000004,0.15499999999999997,1.0,0.6,8,9.0,8,13,4.0,3.742857142857143,0.05,0.125,0.0,0.5,2.36,3.56,3.17,2.68,3.37,2.85
Watford,Arsenal,1,3,8,0.0,1.0,0.0,0.08125000000000002,0.75,0.16874999999999998,0.5,0.0,0.5,0.0,0.3333333333333333,17,10.0,19,16,3.0,3.25,0.16666666666666666,0.0,0.15384615384615385,0.0,5.47,3.91,1.72,6.0,4.16,1.63
Man City,West Ham,3,1,8,0.8272,0.0937,0.0514,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,0.0,7,20.0,5,14,4.0,2.3333333333333335,0.125,0.14285714285714285,0.14285714285714285,0.125,1.3,6.3,10.91,1.26,6.5,13.25
West Brom,Middlesbrough,0,0,8,0.0643,0.1083,0.8045,0.16000000000000006,0.3999999999999999,0.44000000000000006,0.5,0.0,0.5,0.0,1.0,18,7.0,13,7,2.75,2.6666666666666665,0.09090909090909091,0.25,0.15384615384615385,0.05555555555555555,2.6,3.09,3.2,2.65,3.1,3.12
Arsenal,Southampton,2,1,9,0.9252,0.0067,0.0,0.339109375,0.5325,0.12839062500000004,0.5,0.0,0.5,0.0,0.0,14,18.0,8,15,1.8,13.0,0.3333333333333333,0.0,0.25,0.16666666666666666,1.6,4.35,6.15,1.63,4.17,6.05
Bournemouth,West Brom,1,0,9,0.0,0.0821,0.9168,0.07315000000000003,0.6699999999999999,0.25685,0.5,0.0,0.5,0.0,1.0,15,10.0,17,10,3.0,4.333333333333333,0.1111111111111111,0.07692307692307693,0.2727272727272727,0.0,2.05,3.31,4.33,2.12,3.25,4.14
Burnley,Hull,1,1,9,0.0,0.4346,0.5654,0.1342,0.5599999999999999,0.30580000000000007,0.28,0.19999999999999996,0.52,0.6,1.0,6,6.0,13,6,2.416666666666667,3.0,0.3333333333333333,0.16666666666666666,0.029411764705882353,0.0,2.44,3.21,3.36,2.55,3.14,3.23
Liverpool,Leicester,4,1,9,nan,nan,nan,0.200303125,0.47750000000000004,0.322196875,0.5,0.0,0.5,0.0,0.0,20,19.0,13,11,nan,3.6,nan,0.05555555555555555,nan,0.14285714285714285,1.7,3.97,5.54,1.68,4.07,5.52
Man United,Man City,1,2,9,0.8111,0.1889,0.0,0.495,0.010000000000000009,0.495,0.5,0.0,0.5,1.0,1.0,10,7.0,3,1,2.4,2.0,0.16666666666666666,0.3333333333333333,0.0,0.125,2.38,3.31,3.35,2.42,3.1,3.51
Middlesbrough,Crystal Palace,1,2,9,0.5654,0.4346,0.0,0.3916,0.56,0.04839999999999994,0.5,0.0,0.5,0.3333333333333333,0.0,15,17.0,8,17,6.0,5.0,0.08333333333333333,0.0,0.08333333333333333,0.05,2.31,3.2,3.65,2.45,3.21,3.32
Stoke,Tottenham,0,4,9,0.0569,0.0993,0.817,-0.02956250000000002,0.615,0.41456250000000006,0.5,0.0,0.5,0.0,0.3333333333333333,17,14.0,18,9,2.6666666666666665,3.25,0.125,0.07692307692307693,0.3333333333333333,0.08333333333333333,4.34,3.82,1.89,4.27,3.68,1.94
West Ham,Watford,2,4,9,0.5654,0.4346,0.0,0.2079,0.78,0.012099999999999972,0.5,0.0,0.5,1.0,0.3333333333333333,11,15.0,16,19,7.5,5.0,0.06666666666666667,0.2,0.0,0.041666666666666664,1.9,3.6,4.62,1.9,3.76,4.4
Swansea,Chelsea,2,2,9,0.0,0.0508,0.9456,0.03396250000000001,0.395,0.5710375,0.5,0.0,0.5,0.0,1.0,18,11.0,16,2,4.333333333333333,3.25,0.0,0.15384615384615385,0.16666666666666666,0.16666666666666666,5.77,4.17,1.65,6.59,4.25,1.58
Sunderland,Everton,0,3,9,0.0691,0.1207,0.796,0.03575000000000003,0.44999999999999996,0.51425,0.5,0.0,0.5,0.0,1.0,20,11.0,20,5,3.6,1.8571428571428572,0.05555555555555555,0.15384615384615385,0.25,0.09090909090909091,3.75,3.6,2.1,3.67,3.51,2.16
Chelsea,Liverpool,1,2,9,0.8814,0.0528,0.021,0.4103125,0.2749999999999999,0.31468750000000006,0.5392,0.28,0.18079999999999996,1.2,0.5714285714285714,2,10.0,3,8,2.4333333333333336,3.93968253968254,0.13068181818181818,0.10897435897435898,0.07142857142857142,0.3636363636363636,2.28,3.49,3.4,2.19,3.59,3.52
Everton,Middlesbrough,3,1,9,0.2482,0.539,0.2128,0.5196875000000001,0.32499999999999996,0.15531250000000002,0.40625,0.25,0.34375,0.8,0.8,4,6.0,2,9,2.166666666666667,3.083333333333333,0.06547619047619047,0.125,0.038461538461538464,0.027777777777777776,1.65,3.99,6.19,1.65,3.89,6.35
Hull,Arsenal,1,4,9,0.1391,0.3415,0.5194,0.22375,0.35,0.42625,0.16000000000000006,0.3999999999999999,0.44000000000000006,0.6,0.8,7,7.0,7,8,3.4,2.3392857142857144,0.07142857142857142,0.15,0.045019157088122604,0.03571428571428571,6.03,4.2,1.6,6.12,4.19,1.62
Leicester,Burnley,3,0,9,0.9095,0.0897,0.0,0.2,0.6,0.2,0.395,0.09999999999999998,0.505,0.8,0.0,5,17.0,13,10,5.083333333333333,0.0,0.07692307692307693,0.0,0.05555555555555555,0.13636363636363635,1.46,4.49,8.87,1.5,4.6,7.32
Man City,Bournemouth,4,0,9,0.7705,0.1738,0.0549,0.5253125000000001,0.22499999999999998,0.2496875,0.56125,0.35,0.08875000000000002,1.2,0.2,3,14.0,2,13,4.2,2.466666666666667,0.13068181818181818,0.05,0.12698412698412698,0.05416666666666667,1.28,6.24,12.78,1.25,6.95,13.05
West Brom,West Ham,4,2,9,0.4159,0.3334,0.2506,0.1346875,0.775,0.09031249999999999,0.21375000000000002,0.85,-0.06375,0.2,0.0,17,20.0,16,17,4.625,3.416666666666667,0.045454545454545456,0.12698412698412698,0.07692307692307693,0.13068181818181818,2.9,3.19,2.76,2.91,3.23,2.72
Crystal Palace,Stoke,4,1,9,0.2188,0.5584,0.2228,0.36250000000000004,0.7,-0.06249999999999997,0.16874999999999998,0.75,0.08125000000000002,0.2,0.2,15,15.0,13,19,4.15,10.0,0.020833333333333332,0.041666666666666664,0.08846153846153847,0.06547619047619047,2.09,3.37,4.08,2.12,3.41,3.92
Southampton,Swansea,1,0,9,0.3056,0.3823,0.3121,0.08124999999999999,0.75,0.16875,0.26375,0.55,0.18624999999999997,0.4,0.6,15,12.0,18,15,3.142857142857143,2.4444444444444446,0.05208333333333333,0.08496732026143791,0.2,0.07692307692307693,1.68,3.84,6.17,1.67,4.06,5.74
Tottenham,Sunderland,1,0,9,0.529,0.3469,0.1241,0.48531250000000004,0.5249999999999999,-0.010312499999999947,0.4,0.5,0.1,0.8,0.2,8,16.0,7,20,3.375,2.416666666666667,0.07045454545454546,0.17142857142857143,0.038461538461538464,0.09375,1.35,5.52,10.26,1.34,5.75,9.75
Watford,Man United,3,1,9,0.0146,0.0547,0.9125,0.20718749999999997,0.475,0.31781250000000005,-0.125,0.5,0.625,0.0,1.2,19,5.0,17,7,2.666666666666667,2.3968253968253967,0.11904761904761904,0.1536050156739812,0.22692307692307692,0.05555555555555555,5.8,4.12,1.65,6.5,4.27,1.58
Arsenal,Chelsea,3,0,9,0.2006,0.1333,0.4885,0.43124999999999997,0.30000000000000004,0.26875,0.29124999999999995,0.3500000000000001,0.35874999999999996,0.6,0.8,11,8.0,4,5,5.15,3.625,0.22549019607843135,0.11263736263736264,0.17045454545454547,0.25,2.35,3.53,3.21,2.48,3.49,3.02
Bournemouth,Everton,1,0,9,0.0261,0.0949,0.874,0.12249999999999994,0.3500000000000001,0.5275,0.28,0.19999999999999996,0.52,0.6,1.2,12,3.0,16,2,2.7,2.0396825396825395,0.09722222222222221,0.15192307692307694,0.13636363636363635,0.045454545454545456,3.79,3.57,2.1,3.33,3.46,2.32
Liverpool,Hull,5,1,9,0.4151,0.2711,0.3127,0.416015625,0.4375,0.146484375,0.51125,0.15000000000000002,0.33875,1.0,0.8,16,6.0,6,9,1.5454545454545454,3.333333333333333,0.23529411764705882,0.12878787878787878,0.08333333333333333,0.038461538461538464,1.23,7.0,15.54,1.25,6.95,12.65
Man United,Leicester,4,1,9,0.8084,0.1144,0.0624,0.209765625,0.48750000000000004,0.30273437499999994,0.28,0.8,-0.08000000000000004,0.6,0.0,14,19.0,7,11,3.533333333333333,3.8,0.11904761904761904,0.06944444444444445,0.05555555555555555,0.18907563025210083,1.74,3.86,5.39,1.69,3.93,5.75
Middlesbrough,Tottenham,1,2,9,0.0261,0.0949,0.874,0.09156250000000005,0.42499999999999993,0.4834375,0.024999999999999967,0.5,0.47500000000000003,0.2,0.8,17,9.0,14,6,4.5,2.875,0.08333333333333333,0.13846153846153847,0.125,0.041666666666666664,3.73,3.48,2.15,3.94,3.41,2.11
Stoke,West Brom,1,1,9,0.0389,0.2407,0.7204,-0.056562500000000016,0.725,0.33156250000000004,-0.08000000000000004,0.8,0.28,0.0,0.6,19,13.0,19,13,5.083333333333333,5.166666666666666,0.0625,0.038461538461538464,0.26666666666666666,0.041666666666666664,2.34,3.35,3.4,2.29,3.43,3.42
Sunderland,Crystal Palace,2,3,9,0.0581,0.1914,0.75,-0.03593749999999998,0.625,0.41093749999999996,-0.10499999999999998,0.7,0.405,0.0,0.6,20,12.0,20,9,4.55,4.0,0.027777777777777776,0.08333333333333333,0.2,0.06666666666666667,2.88,3.3,2.7,2.51,3.31,3.13
Swansea,Man City,1,3,9,0.0171,0.0414,0.8636,0.03742187500000005,0.38749999999999996,0.575078125,0.08875000000000002,0.35,0.56125,0.2,1.2,19,6.0,17,1,3.6666666666666665,2.5,0.16666666666666666,0.2222222222222222,0.11904761904761904,0.09821428571428571,9.45,5.31,1.38,9.05,5.99,1.35
West Ham,Southampton,0,3,9,0.6401,0.2164,0.1419,0.02250000000000002,0.7,0.2775,0.28,0.8,-0.08000000000000004,0.6,0.0,16,18.0,18,15,6.125,7.6,0.08596491228070174,0.045454545454545456,0.15384615384615385,0.14215686274509803,2.83,3.35,2.72,3.15,3.41,2.44
Burnley,Watford,2,0,9,0.2882,0.2907,0.4206,0.09179687500000003,0.5625,0.345703125,0.2546875,0.32499999999999996,0.42031250000000003,0.5714285714285714,0.8,11,11.0,16,14,3.777777777777778,3.3125,0.24786324786324787,0.25384615384615383,0.0499108734402852,0.07346491228070175,3.09,3.21,2.59,3.4,3.23,2.4
Everton,Crystal Palace,1,1,9,0.506,0.2735,0.22,0.34257812499999996,0.23750000000000004,0.419921875,0.44481249999999994,0.17500000000000004,0.3801875,1.0,0.8571428571428571,3,5.0,3,7,2.055555555555556,4.333333333333333,0.13455988455988455,0.10555555555555556,0.07326007326007326,0.10505050505050506,1.74,3.95,5.25,1.76,3.88,5.1
Hull,Chelsea,0,2,10,0.2416,0.2171,0.535,0.07281250000000002,0.725,0.20218750000000002,0.081228125,0.6975,0.221271875,0.42857142857142855,0.5714285714285714,14,10.0,12,8,3.266666666666667,3.9166666666666665,0.10317460317460318,0.07509157509157509,0.08556832694763729,0.2380952380952381,7.68,4.63,1.48,7.5,4.9,1.46
Sunderland,West Brom,1,1,10,0.1182,0.2868,0.5949,-0.03500000000000003,0.7250000000000001,0.30999999999999994,-0.08580000000000002,0.78,0.30579999999999996,0.0,0.5714285714285714,20,12.0,20,10,3.9499999999999997,4.444444444444444,0.07912457912457913,0.06267806267806268,0.18333333333333335,0.05555555555555555,2.47,3.24,3.26,2.54,3.17,3.21
Swansea,Liverpool,1,2,10,0.1049,0.1345,0.7345,-0.04742187500000006,0.5375000000000001,0.509921875,0.010659374999999999,0.5925,0.39684062499999995,0.14285714285714285,0.7777777777777778,19,6.0,17,6,3.3111111111111113,3.604761904761905,0.13675213675213674,0.1201923076923077,0.1349206349206349,0.293560606060606,8.44,4.92,1.43,7.3,5.04,1.46
Watford,Bournemouth,2,2,10,0.7518,0.1729,0.0738,0.209765625,0.48750000000000004,0.30273437499999994,0.267953125,0.6975,0.03454687499999999,0.42857142857142855,0.14285714285714285,15,15.0,15,13,2.4444444444444446,2.6444444444444444,0.17936507936507937,0.03333333333333333,0.17350427350427353,0.10277777777777779,2.42,3.32,3.27,2.51,3.33,3.11
West Ham,Middlesbrough,1,1,10,0.1805,0.2348,0.5833,0.03382812499999999,0.8625,0.10367187499999997,0.081228125,0.6975,0.221271875,0.42857142857142855,0.5714285714285714,16,11.0,18,16,8.416666666666666,2.0555555555555554,0.05730994152046783,0.13095238095238096,0.1581196581196581,0.10942760942760943,2.23,3.35,3.66,2.0,3.52,4.26
Burnley,Arsenal,0,1,10,0.2192,0.3755,0.4052,0.21906250000000002,0.275,0.5059374999999999,0.36898749999999997,0.18500000000000005,0.4460125,0.7777777777777778,1.0,3,4.0,13,5,3.6458333333333335,2.448412698412698,0.22435897435897437,0.15555555555555556,0.0374331550802139,0.07936507936507936,10.17,5.13,1.38,9.5,5.38,1.37
Leicester,Southampton,0,0,10,0.6602,0.2589,0.0808,0.204765625,0.4625,0.33273437499999997,0.4774,0.33999999999999997,0.18260000000000004,1.0,0.42857142857142855,4,13.0,15,10,4.166666666666667,5.733333333333333,0.12271062271062272,0.08585858585858586,0.037037037037037035,0.09477124183006536,2.24,3.35,3.63,2.52,3.38,3.05
Man United,Stoke,1,1,10,0.8638,0.0915,0.0342,0.3400000000000001,0.6499999999999999,0.010000000000000037,0.41456250000000006,0.615,-0.02956250000000002,0.8571428571428571,0.14285714285714285,9,16.0,7,19,3.117460317460317,7.583333333333333,0.1626984126984127,0.05808080808080809,0.07037037037037037,0.13888888888888887,1.35,5.46,10.61,1.31,5.8,12.0
Tottenham,Man City,2,0,10,0.2835,0.3847,0.3317,0.461796875,0.03749999999999998,0.500703125,0.408684375,0.09250000000000003,0.498815625,1.0,1.2857142857142858,6,3.0,5,1,3.3981481481481484,3.1666666666666665,0.05772238514173999,0.2037037037037037,0.025641025641025644,0.09111721611721613,2.99,3.54,2.48,3.02,3.5,2.48
Arsenal,Swansea,3,2,10,0.5972,0.2282,0.1729,0.606953125,0.4625,-0.069453125,0.4544375,0.505,0.0405625,0.8571428571428571,0.42857142857142855,7,14.0,3,17,4.366666666666667,2.6296296296296298,0.22175536881419233,0.056644880174291944,0.11363636363636365,0.06882591093117409,1.28,6.15,12.8,1.24,7.0,14.5
Bournemouth,Hull,6,1,10,0.4429,0.2745,0.2819,0.386953125,0.6625000000000001,-0.04945312500000007,0.425665625,0.4225,0.15183437500000002,0.8571428571428571,0.5714285714285714,8,11.0,11,15,5.8,2.888888888888889,0.09259259259259257,0.25252525252525254,0.0909090909090909,0.07772435897435898,1.83,3.61,5.05,1.79,3.81,4.99
Chelsea,Leicester,3,0,10,0.848,0.0456,0.021,0.240859375,0.5375,0.22164062500000004,0.37468750000000006,0.725,-0.09968750000000001,0.8571428571428571,0.0,9,19.0,6,12,2.6222222222222222,3.6444444444444444,0.11489898989898989,0.07962962962962963,0.0989010989010989,0.20938375350140057,1.58,4.33,6.3,1.56,4.35,6.76
Crystal Palace,West Ham,0,1,10,0.7826,0.1086,0.0738,0.48531250000000004,0.5249999999999999,-0.010312499999999947,0.407996875,0.6975,-0.10549687499999999,0.5714285714285714,0.0,12,20.0,8,18,3.35,3.8111111111111113,0.10912698412698413,0.11364159190246147,0.08927738927738928,0.2537878787878788,2.14,3.52,3.71,2.23,3.45,3.56
Man City,Everton,1,1,10,0.4844,0.28,0.2351,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.5203,0.22999999999999998,0.24970000000000003,1.2857142857142858,0.8571428571428571,2,7.0,2,6,3.3555555555555556,3.5264550264550265,0.15378787878787878,0.1012820512820513,0.08465608465608465,0.05808080808080809,1.52,4.68,6.82,1.52,4.73,6.68
Stoke,Sunderland,2,0,10,0.1448,0.2568,0.598,0.15179687500000003,0.7625,0.08570312500000002,0.121103125,0.8075,0.071396875,0.14285714285714285,0.14285714285714285,18,18.0,19,20,5.388888888888888,2.611111111111111,0.06944444444444443,0.11428571428571428,0.2148148148148148,0.07325268817204302,1.98,3.51,4.34,1.94,3.61,4.36
West Brom,Tottenham,1,1,10,0.0997,0.1653,0.7302,0.23460937500000004,0.26249999999999996,0.502890625,0.28479687499999995,0.25750000000000006,0.457703125,0.5714285714285714,1.0,15,7.0,11,3,3.527777777777778,3.1833333333333336,0.196969696969697,0.12739541160593792,0.0802675585284281,0.08333333333333333,5.45,3.91,1.72,5.55,3.95,1.7
Middlesbrough,Watford,0,1,10,0.1749,0.1974,0.6214,0.051250000000000004,0.65,0.29874999999999996,-0.004812499999999997,0.725,0.2798125,0.14285714285714285,0.5714285714285714,18,13.0,17,13,4.0,3.5416666666666665,0.1111111111111111,0.1692307692307692,0.11842105263157894,0.10025865946918577,2.33,3.27,3.51,2.26,3.27,3.67
Southampton,Burnley,3,1,10,0.8539,0.1459,0.0,0.36664062500000005,0.5125,0.12085937500000002,0.47234687500000005,0.6425,-0.11484687500000001,0.7142857142857143,0.0,11,19.0,12,14,3.1507936507936507,1.75,0.05226608187134502,0.0,0.13333333333333333,0.17532467532467533,1.39,4.89,10.41,1.35,5.3,10.85
Liverpool,Man United,0,0,10,0.7439,0.0983,0.0781,0.5059374999999999,0.275,0.21906250000000002,0.5253125000000001,0.22499999999999998,0.2496875,1.2,0.8571428571428571,11,9.0,5,7,2.106060606060606,4.097883597883598,0.1957720588235294,0.12462556600487634,0.2916666666666667,0.13703703703703704,2.19,3.51,3.58,2.28,3.34,3.54
Arsenal,Middlesbrough,0,0,10,0.5549,0.2003,0.2325,0.595703125,0.4375,-0.033203125,0.49375,0.35,0.15625,1.0,0.5555555555555556,3,10.0,2,17,3.941666666666667,2.2916666666666665,0.21319152661064425,0.1259920634920635,0.1236888111888112,0.09522860180754918,1.27,6.28,13.55,1.27,6.3,13.0
Bournemouth,Tottenham,0,0,10,0.2604,0.2489,0.4888,0.3558593750000001,0.2124999999999999,0.431640625,0.4565625,0.17500000000000004,0.3684375,1.0,0.8888888888888888,4,4.0,10,3,4.8999999999999995,3.0125,0.1376262626262626,0.10804655870445344,0.09090909090909091,0.09375,4.12,3.7,1.97,4.3,3.66,1.94
Burnley,Everton,2,1,10,0.22,0.4134,0.3666,0.08289062499999997,0.6125,0.30460937499999996,0.25,0.5,0.25,0.6363636363636364,0.7777777777777778,9,6.0,14,6,4.916666666666667,3.0198412698412698,0.1794871794871795,0.15929487179487178,0.04105763517528223,0.05671850079744817,6.05,3.87,1.68,5.9,3.73,1.71
Hull,Stoke,0,2,10,0.262,0.2974,0.4403,-0.059609374999999964,0.7124999999999999,0.34710937500000005,0.019062500000000024,0.825,0.1559375,0.3333333333333333,0.2222222222222222,17,17.0,15,18,3.1166666666666667,5.979166666666667,0.07738095238095238,0.07927489177489178,0.08690351793800069,0.11458333333333333,3.16,3.35,2.46,2.99,3.32,2.6
Leicester,Crystal Palace,3,1,10,0.5356,0.3563,0.1081,0.09437500000000006,0.575,0.330625,0.3784375,0.275,0.3465625,0.8888888888888888,0.7777777777777778,9,5.0,15,10,5.375,4.5,0.09203296703296704,0.10416666666666666,0.027777777777777776,0.09801864801864803,2.06,3.44,4.1,2.0,3.42,4.38
Liverpool,West Brom,2,1,10,0.6405,0.2601,0.0992,0.450390625,0.3125,0.237109375,0.4162,0.39,0.19379999999999997,1.0,0.5555555555555556,11,12.0,4,14,2.404040404040404,3.9404761904761902,0.13051470588235295,0.06171442936148819,0.19444444444444445,0.07738095238095238,1.28,6.26,12.86,1.31,5.93,11.06
Swansea,Watford,0,0,10,0.0871,0.1411,0.7617,-0.07460937499999998,0.6375,0.437109375,-0.03593750000000001,0.625,0.4109375,0.1111111111111111,0.7777777777777778,19,9.0,19,12,3.15,3.15625,0.13381410256410256,0.18942307692307692,0.12896825396825395,0.07519399460188933,2.33,3.35,3.42,2.49,3.3,3.17
West Ham,Sunderland,1,0,10,0.3833,0.3297,0.2869,0.266875,0.725,0.008125000000000021,0.19,0.8,0.009999999999999953,0.4444444444444444,0.1111111111111111,16,18.0,18,20,8.6875,4.708333333333334,0.05614035087719298,0.08571428571428572,0.14636752136752135,0.08271729390681004,1.68,4.07,5.52,1.69,4.01,5.61
Chelsea,Man United,4,0,10,0.5444,0.2604,0.1946,0.314453125,0.4625,0.22304687499999998,0.37000000000000005,0.3999999999999999,0.23000000000000004,1.0,0.7777777777777778,8,9.0,5,7,2.6333333333333333,4.823412698412699,0.13304924242424243,0.09346917450365726,0.07417582417582418,0.10277777777777777,2.24,3.31,3.68,2.19,3.31,3.82
