homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Arsenal,Aston Villa,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1,11.0,1,11,nan,nan,nan,nan,nan,nan,1.41,5.2,8.3,1.44,5.0,8.05
Liverpool,Stoke,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2,17.0,3,17,nan,nan,nan,nan,nan,nan,1.41,4.88,9.35,1.42,4.62,10.19
Norwich,Everton,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,3,12.0,4,12,nan,nan,nan,nan,nan,nan,3.32,3.41,2.35,3.81,3.27,2.21
Sunderland,Fulham,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,4,13.0,6,13,nan,nan,nan,nan,nan,nan,2.25,3.37,3.58,2.52,3.23,3.16
Swansea,Man United,1,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,20.0,8,20,nan,nan,nan,nan,nan,nan,4.1,3.52,2.03,3.62,3.41,2.22
West Brom,Southampton,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,6,17.0,10,17,nan,nan,nan,nan,nan,nan,2.42,3.38,3.21,2.56,3.3,3.06
West Ham,Cardiff,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,7,19.0,12,19,nan,nan,nan,nan,nan,nan,1.99,3.57,4.21,2.17,3.36,3.84
Chelsea,Hull,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,8,16.0,13,16,nan,nan,nan,nan,nan,nan,1.2,7.4,19.5,1.23,6.8,16.25
Crystal Palace,Tottenham,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,9,20.0,14,20,nan,nan,nan,nan,nan,nan,5.16,3.69,1.8,6.73,3.88,1.63
Man City,Newcastle,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,10,18.0,16,18,nan,nan,nan,nan,nan,nan,1.31,5.86,11.66,1.26,6.41,14.02
Chelsea,Aston Villa,2,1,8,0.7853,0.2147,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,3,1.0,3,5,4.4,2.25,0.09090909090909091,0.3333333333333333,0.0,0.0625,1.3,5.89,11.9,1.28,6.48,12.18
Aston Villa,Liverpool,0,1,8,nan,nan,nan,0.15499999999999997,0.30000000000000004,0.5449999999999999,0.5,0.0,0.5,0.0,0.0,11,8.0,5,2,nan,nan,nan,nan,nan,nan,4.18,3.83,1.93,4.28,4.04,1.85
Everton,West Brom,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,12,12.0,11,15,nan,nan,nan,nan,nan,nan,1.55,4.33,7.01,1.58,4.13,6.88
Fulham,Arsenal,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,13,9.0,6,13,nan,nan,nan,nan,nan,nan,3.7,3.58,2.13,4.78,3.6,1.88
Hull,Norwich,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,14,10.0,17,12,nan,nan,nan,nan,nan,nan,2.44,3.4,3.15,2.37,3.3,3.36
Newcastle,West Ham,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,15,13.0,18,4,nan,nan,nan,nan,nan,nan,2.31,3.4,3.41,2.22,3.48,3.57
Southampton,Sunderland,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,16,12.0,9,16,nan,nan,nan,nan,nan,nan,1.68,4.01,5.57,1.65,4.01,6.15
Stoke,Crystal Palace,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,17,15.0,19,18,nan,nan,nan,nan,nan,nan,1.81,3.65,5.16,2.0,3.48,4.28
Cardiff,Man City,3,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,18,16.0,20,6,nan,nan,nan,nan,nan,nan,7.99,4.75,1.46,8.67,4.91,1.43
Tottenham,Swansea,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,19,13.0,12,19,nan,nan,nan,nan,nan,nan,1.62,4.04,6.45,1.78,3.67,5.4
Man United,Chelsea,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,20,14.0,13,2,nan,nan,nan,nan,nan,nan,2.48,3.51,3.02,2.34,3.37,3.4
Cardiff,Everton,0,0,8,0.2331,0.0699,0.1203,0.31125,0.44999999999999996,0.23875000000000002,0.5,0.0,0.5,1.0,0.3333333333333333,7,12.0,13,14,1.5,3.1666666666666665,0.3333333333333333,0.10526315789473684,0.125,0.25,3.33,3.35,2.37,3.65,3.37,2.23
Crystal Palace,Sunderland,3,1,8,0.0,0.3679,0.6321,-0.06375,0.85,0.21375000000000002,0.5,0.0,0.5,0.0,0.3333333333333333,18,9.0,20,16,1.6666666666666667,2.6666666666666665,0.0,0.125,0.058823529411764705,0.058823529411764705,2.54,3.31,3.09,2.48,3.24,3.26
Man City,Hull,2,0,8,0.7282,0.0009,0.0,0.17500000000000002,0.5,0.32499999999999996,0.5,0.0,0.5,1.0,0.0,6,17.0,10,14,1.8181818181818181,3.5,0.2,0.0,0.0,0.09090909090909091,1.19,8.04,18.58,1.18,7.84,21.01
Newcastle,Fulham,1,0,8,0.0,1.0,0.0,0.13374999999999998,0.65,0.21625,0.5,0.0,0.5,0.3333333333333333,1.0,12,4.0,19,13,0.0,5.0,0.0,0.2,0.0,0.0,2.15,3.49,3.73,2.12,3.39,3.94
Norwich,Southampton,1,0,8,0.0,0.1353,0.8644,0.03125,0.55,0.41874999999999996,0.5,0.0,0.5,0.3333333333333333,1.0,11,5.0,17,7,4.0,3.5,0.25,0.14285714285714285,0.10526315789473684,0.0,3.06,3.35,2.53,2.97,3.28,2.58
West Ham,Stoke,0,1,8,0.8261,0.1738,0.0,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.5,0.0,0.5,1.0,0.0,7,19.0,6,17,4.5,2.5,0.1111111111111111,0.0,0.0,0.038461538461538464,2.05,3.51,4.03,1.98,3.44,4.42
Arsenal,Tottenham,1,0,9,0.0,0.0295,0.9602,0.28,0.19999999999999996,0.52,0.5,0.0,0.5,0.0,1.0,15,7.0,12,5,4.0,8.5,0.0625,0.058823529411764705,0.3333333333333333,0.0,2.15,3.7,3.52,2.18,3.35,3.79
Liverpool,Man United,1,0,9,0.5815,0.4185,0.0,0.51125,0.15000000000000002,0.33875,0.5,0.0,0.5,1.0,1.0,7,8.0,3,12,2.3636363636363638,2.142857142857143,0.038461538461538464,0.26666666666666666,0.0,0.058823529411764705,2.59,3.36,2.98,2.38,3.09,3.62
West Brom,Swansea,0,2,9,0.0,1.0,0.0,0.21375000000000002,0.85,-0.06375,0.5,0.0,0.5,0.0,0.0,18,15.0,19,20,11.0,1.4,0.0,0.0,0.14285714285714285,0.05263157894736842,2.67,3.47,2.8,2.72,3.37,2.81
Aston Villa,Newcastle,1,2,9,0.0,1.0,0.0,0.05345312499999999,0.5875,0.359046875,0.5,0.0,0.5,0.0,0.0,19,19.0,15,9,5.666666666666667,5.0,0.0,0.0,0.2,0.2,2.13,3.49,3.79,2.14,3.49,3.76
