homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Liverpool,Crystal Palace,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2,-4,nan,nan,nan,1.39,5.24,9.27,1.39,5.31,9.0
Southampton,West Ham,3,2,8,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,-13,-8,5.5,0.0,-0.18181818181818182,1.71,3.96,5.43,1.7,4.02,5.45
Stoke,Arsenal,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,14,nan,nan,nan,4.39,3.85,1.88,4.37,3.92,1.86
Swansea,Man United,0,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,7,nan,nan,nan,12.01,5.33,1.33,11.55,5.25,1.34
Huddersfield,Newcastle,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,-7,nan,nan,nan,2.51,3.31,3.13,2.83,3.21,2.81
Tottenham,Chelsea,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,-4,nan,nan,nan,2.08,3.58,3.85,2.16,3.36,3.84
Man City,Everton,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,5,5,nan,nan,nan,1.31,5.88,11.27,1.3,6.15,11.1
Bournemouth,Man City,1,2,8,0.0,0.0574,0.9398,-0.11374999999999996,0.65,0.46374999999999994,0.5,0.0,0.5,-1.0,8,11,-0.5,-0.14285714285714285,0.10526315789473684,11.14,5.79,1.32,12.0,6.75,1.27
Crystal Palace,Swansea,0,2,8,0.0,1.0,0.0,-0.04500000000000001,0.9,0.145,0.5,0.0,0.5,-0.3333333333333333,3,2,3.5,0.0,0.375,1.99,3.43,4.41,2.12,3.3,4.09
Huddersfield,Southampton,0,0,8,nan,nan,nan,0.505,0.09999999999999998,0.395,0.5,0.0,0.5,1.0,-6,-2,nan,nan,nan,4.01,3.45,2.08,4.21,3.48,2.02
Man United,Leicester,2,0,8,0.1093,0.0,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,-12,-9,1.6666666666666665,-0.3181818181818182,-0.14814814814814814,1.33,5.56,11.31,1.33,5.6,11.25
Newcastle,West Ham,3,0,8,0.0,0.2397,0.7603,0.0,1.0,0.0,0.625,0.5,-0.125,0.0,-5,-2,-3.5,-0.0625,-0.08694083694083693,2.34,3.42,3.33,2.36,3.45,3.26
Watford,Brighton,0,0,8,0.936,0.0082,0.0,0.52,0.6,-0.12000000000000005,0.5,0.0,0.5,0.3333333333333333,-3,-10,-0.25,0.3333333333333333,0.07142857142857142,1.99,3.37,4.5,2.23,3.23,3.81
Chelsea,Everton,2,0,8,0.2558,0.1902,0.529,0.29124999999999995,0.3500000000000001,0.35874999999999996,0.5,0.0,0.5,-0.3333333333333333,3,4,-0.3333333333333335,-0.03759398496240601,0.24736842105263157,1.47,4.55,8.45,1.53,4.35,7.4
Liverpool,Arsenal,4,0,8,0.5677,0.4323,0.0,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.5,0.0,0.5,1.0,-4,-2,-1.2307692307692308,0.043478260869565216,-0.09090909090909091,2.16,3.72,3.46,2.21,3.67,3.25
Tottenham,Burnley,1,1,8,0.0583,0.0697,0.6574,0.2,0.6,0.2,0.5,0.0,0.5,-1.0,12,3,1.0,-0.24444444444444444,0.11695906432748537,1.26,6.45,14.0,1.22,7.25,16.0
West Brom,Stoke,1,1,8,0.5677,0.4323,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,-11,-10,-6.333333333333334,0.0625,-0.1111111111111111,2.39,3.12,3.55,2.66,3.15,3.06
Arsenal,Bournemouth,3,0,9,0.9494,0.0461,0.0,0.15894999999999998,0.89,-0.04895000000000001,0.5,0.0,0.5,1.0,-12,-5,-1.7999999999999998,0.14814814814814814,0.4375,1.39,5.59,8.29,1.31,6.4,10.0
Brighton,West Brom,3,1,9,0.0,0.1712,0.8287,0.0405625,0.505,0.4544375,0.5,0.0,0.5,-1.0,9,15,-5.0,-0.125,0.14285714285714285,2.76,3.0,3.08,2.71,3.05,3.09
Everton,Tottenham,0,3,9,0.0,1.0,0.0,0.18442187499999999,0.5875,0.228078125,0.5,0.0,0.5,0.0,0,-4,-0.75,0.0,0.0,3.94,3.5,2.08,3.98,3.55,2.05
Leicester,Chelsea,1,2,9,0.7853,0.2147,0.0,0.11550000000000002,0.44999999999999996,0.4345,0.5,0.0,0.5,0.0,6,9,-1.0,-0.07936507936507936,-0.05555555555555555,4.73,3.83,1.83,5.0,3.83,1.79
Man City,Liverpool,5,0,9,0.3252,0.1776,0.4321,0.410471875,0.14749999999999996,0.44202812500000005,0.5,0.0,0.5,0.0,2,3,0.3666666666666667,-0.16165413533834586,-0.19047619047619047,1.89,3.94,4.2,1.89,3.98,4.14
Southampton,Watford,0,2,9,0.0,0.1712,0.8287,0.33,0.33999999999999997,0.33,0.395,0.09999999999999998,0.505,-0.19999999999999996,-2,-1,5.935714285714286,0.0018796992481203006,0.0625,1.67,3.96,5.95,1.69,3.99,5.58
Stoke,Man United,2,2,9,0.0,1.0,0.0,0.24970000000000003,0.22999999999999998,0.5203,0.5,0.0,0.5,0.0,5,11,0.625,-0.1443850267379679,0.0,7.42,4.43,1.52,7.4,4.45,1.51
Burnley,Crystal Palace,1,0,9,0.0,1.0,0.0,0.30579999999999996,0.78,-0.08580000000000002,0.5,0.0,0.5,0.0,2,-4,-4.0,0.0,0.08152173913043478,2.36,3.23,3.48,2.2,3.36,3.73
Swansea,Newcastle,0,1,9,0.0,1.0,0.0,0.2888875,0.505,0.20611249999999998,0.5,0.0,0.5,0.0,2,-1,3.4,0.0,0.09243697478991597,2.41,3.28,3.32,2.52,3.26,3.16
West Ham,Huddersfield,2,0,9,nan,nan,nan,-0.11838749999999998,0.615,0.5033875,0.5,0.0,0.5,-1.0,10,12,nan,nan,nan,1.97,3.46,4.46,2.08,3.36,4.14
Bournemouth,Brighton,2,1,9,0.3003,0.6997,0.0,-0.09968750000000001,0.725,0.37468750000000006,-0.06375,0.85,0.21375000000000002,-0.2,8,6,-2.25,0.05555555555555555,0.03383458646616541,2.17,3.44,3.74,2.17,3.41,3.76
Crystal Palace,Southampton,0,1,9,0.0,1.0,0.0,-0.08000000000000004,0.8,0.28,-0.125,0.5,0.625,-0.3333333333333333,6,8,2.416666666666666,0.0,0.33035714285714285,2.99,3.32,2.6,2.89,3.26,2.72
Huddersfield,Leicester,1,1,9,0.6537,0.3463,0.0,0.2671875,0.6749999999999999,0.05781250000000002,0.46374999999999994,0.65,-0.11374999999999996,0.8,-12,-9,0.125,-0.17857142857142858,-0.11952861952861953,3.46,3.42,2.28,3.62,3.39,2.23
Liverpool,Burnley,1,1,9,0.9277,0.0706,0.0,0.26500000000000007,0.3999999999999999,0.335,0.51125,0.15000000000000002,0.33875,0.3999999999999999,-4,1,-1.382051282051282,-0.05561129691564476,-0.07048872180451127,1.27,6.3,13.45,1.26,6.6,13.0
Newcastle,Stoke,2,1,9,0.5064,0.3397,0.1539,0.36406249999999996,0.375,0.26093750000000004,0.34124999999999994,0.55,0.10874999999999999,0.39999999999999997,-4,-1,-6.5,0.0625,-0.05,2.37,3.23,3.46,2.17,3.45,3.71
Tottenham,Swansea,0,0,9,0.0,0.2626,0.7373,0.36250000000000004,0.5,0.13749999999999998,0.09375000000000003,0.44999999999999996,0.45625000000000004,-0.6000000000000001,10,-6,3.133333333333333,-0.09722222222222221,0.14957264957264957,1.25,6.7,14.0,1.21,7.95,14.25
Watford,Man City,0,6,9,0.0513,0.122,0.8209,0.39625000000000005,0.1499999999999999,0.45375000000000004,0.21875,0.25,0.53125,-0.7999999999999999,13,4,-1.8125,0.042606516290726815,0.051587301587301584,9.83,5.64,1.35,9.35,6.1,1.33
West Brom,West Ham,0,0,9,0.8358,0.129,0.0334,0.23218750000000005,0.575,0.1928125,0.46374999999999994,0.65,-0.11374999999999996,0.8,-13,-8,-0.7222222222222223,0.03958333333333334,-0.16328463203463203,2.36,3.27,3.43,2.34,3.27,3.49
Chelsea,Arsenal,0,0,9,0.9614,0.0208,0.0,0.48,0.30000000000000004,0.21999999999999997,0.405,0.7,-0.10499999999999998,0.6,-7,-9,1.369047619047619,0.10818713450292397,-0.00656565656565658,1.81,4.02,4.57,1.77,3.99,4.88
Man United,Everton,4,0,9,0.9597,0.0307,0.0,0.47500000000000003,0.5,0.024999999999999967,0.58,0.4,0.020000000000000018,1.0,-11,-13,1.6547619047619047,0.06493506493506493,-0.08187134502923976,1.35,5.3,10.93,1.35,5.33,10.31
Burnley,Huddersfield,0,0,9,0.1814,0.4452,0.3734,0.31125,0.44999999999999996,0.23875000000000002,0.32499999999999996,0.5,0.17500000000000002,0.0,3,-2,-2.1666666666666665,-0.0625,0.009868421052631582,2.21,3.23,3.89,2.41,3.16,3.46
Everton,Bournemouth,2,1,9,0.5312,0.4688,0.0,0.06367187500000002,0.7625,0.17382812500000003,0.28,0.8,-0.08000000000000004,0.6,-7,-3,1.875,0.05555555555555555,-0.03125,1.72,3.92,5.43,1.74,3.85,5.37
Leicester,Liverpool,2,3,9,0.7388,0.0695,0.0505,0.1140625,0.575,0.31093750000000003,0.23500000000000004,0.7,0.06500000000000002,0.39999999999999997,-1,7,0.6833333333333336,0.026785714285714288,-0.296474358974359,4.27,3.87,1.89,4.4,4.18,1.81
Man City,Crystal Palace,5,0,9,0.8964,0.103,0.0,0.5867968750000001,0.5375,-0.12429687500000003,0.52,0.6,-0.12000000000000005,0.8,-7,-18,-1.788095238095238,0.21862348178137653,-0.07531055900621117,1.15,10.0,18.5,1.13,11.0,21.0
Southampton,Man United,0,1,9,0.0416,0.0814,0.8441,0.281953125,0.26249999999999996,0.455546875,0.19205,0.43000000000000005,0.37794999999999995,-0.22857142857142865,2,6,6.5791666666666675,-0.10177404295051354,-0.0027777777777777957,5.35,3.82,1.75,4.77,3.74,1.84
Stoke,Chelsea,0,4,9,0.2409,0.2325,0.5234,0.146484375,0.4375,0.416015625,0.33875,0.15000000000000002,0.51125,-0.3999999999999999,9,10,-1.208333333333333,-0.028156565656565657,-0.034722222222222224,5.69,4.25,1.64,6.65,4.6,1.53
Swansea,Watford,1,2,9,0.0,0.0115,0.9499,0.18031250000000004,0.5249999999999999,0.29468750000000005,-0.125,0.5,0.625,-1.2,16,6,0.8928571428571428,-0.13596491228070173,0.1488970588235294,2.43,3.29,3.28,2.42,3.24,3.35
West Ham,Tottenham,2,3,9,0.0,1.0,0.0,0.17500000000000002,0.5,0.32499999999999996,0.5,0.0,0.5,-0.19999999999999996,11,7,3.583333333333333,-0.05029239766081872,0.0,5.95,4.36,1.61,5.85,4.37,1.61
Brighton,Newcastle,1,0,9,0.2678,0.4237,0.3085,0.13000000000000003,0.44999999999999996,0.42000000000000004,0.3,0.4,0.3,0.0,1,9,0.20000000000000018,0.09375,0.04166666666666666,2.78,3.1,2.96,2.89,3.15,2.8
Arsenal,West Brom,2,0,9,0.7564,0.0926,0.0702,0.25,0.5,0.25,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.6,-7,1,-3.7125,0.06990740740740742,0.125,1.36,5.45,10.0,1.34,5.56,10.78
Bournemouth,Leicester,0,0,9,0.3507,0.2167,0.4203,0.12976562500000002,0.7625,0.10773437500000002,0.25685,0.6699999999999999,0.07315000000000003,0.2857142857142857,-2,2,-1.2500000000000004,-0.11851851851851851,0.0053045070588930154,2.9,3.48,2.58,2.64,3.55,2.78
Chelsea,Man City,0,1,9,0.0244,0.0903,0.8796,0.435859375,0.08750000000000002,0.476640625,0.24970000000000003,0.22999999999999998,0.5203,-0.7142857142857144,6,1,0.10436507936507855,-0.082010582010582,0.06296296296296296,2.84,3.63,2.54,2.77,3.48,2.69
Huddersfield,Tottenham,0,4,9,0.1471,0.4255,0.4274,0.1984375,0.42500000000000004,0.37656249999999997,0.283009375,0.2025,0.514490625,-0.5714285714285715,5,4,0.5,-0.10052910052910054,-0.03333333333333333,9.54,5.0,1.4,9.0,4.92,1.42
Man United,Crystal Palace,4,0,9,0.8677,0.0031,0.0,0.57375,0.55,-0.12374999999999997,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,-17,-18,0.16507936507936494,0.17424242424242423,-0.1644927536231884,1.19,7.9,19.0,1.2,7.8,17.0
Stoke,Southampton,2,1,9,0.0,0.4244,0.5756,0.113125,0.65,0.23687499999999997,0.150221875,0.4075,0.442278125,-0.22857142857142865,6,5,1.125,0.058508158508158506,0.22751322751322753,3.06,3.38,2.52,2.95,3.32,2.63
West Brom,Watford,2,2,9,0.0897,0.5251,0.3852,0.101953125,0.5125,0.38554687500000007,0.283009375,0.2025,0.514490625,-0.5714285714285715,5,7,1.6507936507936503,-0.11980994152046781,-0.0125,2.33,3.13,3.69,2.17,3.32,3.87
West Ham,Swansea,1,0,9,0.0,0.4244,0.5756,0.17125,0.7,0.12875000000000003,0.16945000000000002,0.47,0.36055000000000004,-0.11428571428571432,9,2,3.6388888888888884,0.05739348370927319,0.1,1.9,3.49,4.84,1.84,3.64,4.94
Arsenal,Brighton,2,0,10,0.8965,0.0785,0.0186,0.3175,0.4,0.2825,0.582140625,0.4225,-0.004640624999999954,1.142857142857143,-13,-7,-2.586111111111111,0.12067901234567902,0.07460317460317459,1.27,6.65,12.35,1.26,6.65,13.5
Everton,Burnley,0,1,10,0.1917,0.22,0.5853,0.14749999999999996,0.55,0.3025,0.33505312500000006,0.36749999999999994,0.297446875,0.1428571428571428,1,5,3.2222222222222223,-0.09971509971509969,0.051817042606516296,1.68,3.81,6.2,1.71,3.77,5.75
Newcastle,Liverpool,1,1,10,0.6642,0.1007,0.097,0.29320312499999995,0.36250000000000004,0.344296875,0.4037,0.33999999999999997,0.25630000000000003,0.2857142857142857,0,2,-0.4333333333333331,-0.004787784679089024,-0.23219373219373218,5.09,4.17,1.71,5.02,4.14,1.72
Burnley,West Ham,1,1,10,0.4195,0.5048,0.0758,0.37835937500000005,0.36249999999999993,0.259140625,0.3296875,0.625,0.04531249999999998,0.4603174603174603,-3,-9,-4.444444444444444,0.05208333333333333,-0.10423430735930736,2.8,3.23,2.83,3.08,3.3,2.51
Crystal Palace,Chelsea,2,1,10,0.0,0.0094,0.9421,-0.10499999999999998,0.7,0.405,-0.12498749999999997,0.505,0.6199874999999999,-1.2857142857142858,15,15,1.5277777777777781,-0.3062169312169312,0.18569393569393572,8.5,4.92,1.43,7.65,4.62,1.49
Liverpool,Man United,0,0,10,0.4222,0.3357,0.242,0.28070312499999994,0.23750000000000004,0.481796875,0.382215625,0.2025,0.415284375,0.0,-2,7,0.27770655270655276,-0.05441480940202169,0.0,2.77,3.32,2.79,2.75,3.29,2.82
Man City,Stoke,7,2,10,0.9374,0.0385,0.0062,0.541328125,0.2875,0.171171875,0.525353125,0.47750000000000004,-0.002853125000000012,0.8571428571428572,-12,-11,-4.1494708994708995,0.16594129554655873,-0.07037037037037036,1.16,9.0,19.9,1.14,10.5,20.0
Swansea,Huddersfield,2,0,10,0.0235,0.1506,0.8254,0.08570312500000002,0.7625,0.15179687500000003,-0.08580000000000002,0.78,0.30579999999999996,-0.5714285714285714,10,7,0.3333333333333339,-0.09166666666666667,0.14751031991744068,2.21,3.16,3.98,2.09,3.32,4.16
Tottenham,Bournemouth,1,0,10,0.5337,0.36,0.1063,0.4750000000000001,0.3999999999999999,0.12500000000000003,0.27022187500000006,0.8075,-0.07772187500000002,0.2857142857142857,0,-16,-0.21666666666666723,-0.011243386243386243,-0.04334045584045586,1.21,7.92,14.37,1.27,7.25,11.5
Watford,Arsenal,2,1,10,0.7148,0.2852,0.0,0.2849999999999999,0.30000000000000004,0.41500000000000004,0.14784687500000004,0.7525,0.09965312500000002,0.14285714285714285,5,4,0.25,0.1111111111111111,0.03848003848003846,5.49,4.37,1.64,5.0,4.2,1.72
Brighton,Everton,1,1,10,0.8163,0.1441,0.0384,0.2575,0.65,0.09249999999999999,0.4774,0.56,-0.037400000000000044,0.7142857142857142,-10,-1,0.5,0.08333333333333334,-0.06251740462266779,3.22,3.18,2.53,3.24,3.15,2.57
Southampton,Newcastle,2,2,10,0.2189,0.5468,0.2343,0.07468750000000005,0.575,0.3503125,0.11080000000000001,0.71,0.17920000000000003,0.015873015873015872,4,5,4.783333333333333,0.03273809523809523,0.005456349206349201,1.87,3.58,4.85,1.86,3.57,4.92
Leicester,West Brom,1,1,10,0.5984,0.2137,0.1843,0.1159375,0.725,0.15906250000000002,0.10999999999999999,0.78,0.10999999999999999,0.0,7,7,-1.7063492063492065,0.07539682539682542,-0.03985507246376811,2.03,3.4,4.28,2.0,3.38,4.45
West Ham,Brighton,0,3,10,0.7657,0.1933,0.0407,0.30273437499999994,0.48750000000000004,0.209765625,0.41680000000000006,0.62,-0.03680000000000003,0.746031746031746,-7,4,-2.305555555555556,0.11101364522417155,-0.02238095238095239,1.82,3.53,5.34,1.79,3.57,5.54
Chelsea,Watford,4,2,10,0.1083,0.2207,0.6703,0.148125,0.44999999999999996,0.40187500000000004,0.12718749999999995,0.42500000000000004,0.4478125,-0.6666666666666667,13,2,-0.6815476190476195,-0.10972222222222221,0.00915032679738563,1.4,5.08,8.95,1.37,5.35,9.6
Huddersfield,Man United,2,1,10,0.0284,0.1678,0.8034,0.007421875000000022,0.5125,0.480078125,0.13343749999999996,0.4750000000000001,0.3915624999999999,-0.33333333333333326,10,11,0.84375,-0.06199813258636788,0.046428571428571416,11.73,5.12,1.35,9.75,4.9,1.4
Man City,Burnley,3,0,10,0.7796,0.1138,0.077,0.513203125,0.16249999999999998,0.32429687500000004,0.48250000000000004,0.1499999999999999,0.36750000000000005,0.22222222222222232,-3,-6,-0.11589105339105332,0.05258097165991907,0.09332706766917295,1.12,12.2,23.0,1.12,11.5,24.0
Newcastle,Crystal Palace,1,0,10,0.9457,0.0506,0.0,0.295546875,0.5875,0.11695312499999998,0.46374999999999994,0.65,-0.11374999999999996,0.7777777777777778,-11,-9,-1.083333333333333,0.11383928571428571,-0.11721069141145868,1.98,3.58,4.24,1.88,3.65,4.64
Southampton,West Brom,1,0,10,0.3886,0.3063,0.3049,0.14156249999999998,0.675,0.18343749999999998,0.18343749999999995,0.675,0.1415625,0.01010101010101011,2,1,2.3266666666666653,-0.025892857142857148,-0.01486908559276981,1.82,3.47,5.49,1.9,3.31,5.19
Stoke,Bournemouth,1,2,10,0.6744,0.239,0.0864,0.15445312499999997,0.7125,0.133046875,0.405,0.7,-0.10499999999999998,0.7777777777777778,-10,-4,-0.8541666666666665,0.07088903743315508,0.06135912698412699,2.21,3.44,3.61,2.16,3.55,3.62
Swansea,Leicester,1,2,10,0.2325,0.2564,0.51,0.19148437500000004,0.6375,0.171015625,0.2078125,0.625,0.1671875,0.1111111111111111,4,-3,-2.145833333333333,-0.053571428571428575,0.060517552980788286,2.83,3.31,2.74,2.89,3.27,2.71
Everton,Arsenal,2,5,10,0.5085,0.3829,0.1086,0.139765625,0.5125,0.34773437500000004,0.24531250000000002,0.725,0.029687500000000006,0.5555555555555556,-7,8,3.25,0.04166666666666667,0.007512626262626262,3.84,3.71,2.04,4.7,3.88,1.82
Tottenham,Liverpool,4,1,10,0.4356,0.2596,0.3032,0.487109375,0.26249999999999996,0.25039062500000003,0.335,0.3999999999999999,0.26500000000000007,0.0,8,-6,-0.9041666666666672,-0.06417965737019446,-0.17761752136752135,2.22,3.62,3.4,2.24,3.62,3.36
Arsenal,Swansea,2,1,10,0.2925,0.5234,0.184,0.4,0.5,0.1,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.7777777777777777,-7,-13,0.24791666666666679,0.06685846560846562,0.09722222222222222,1.24,7.35,13.5,1.2,8.3,15.0
Bournemouth,Chelsea,0,1,10,0.0611,0.144,0.7917,0.25,0.5,0.25,0.23875,0.44999999999999996,0.31125,-0.5555555555555556,13,14,0.9583333333333335,-0.18521825396825395,-0.0004438178780283991,5.59,4.29,1.65,6.2,4.4,1.58
Crystal Palace,West Ham,2,2,10,0.2869,0.3447,0.3683,0.103515625,0.6875,0.208984375,0.220703125,0.6625,0.11679687500000001,0.1515151515151515,1,2,-0.7249999999999988,-0.01428571428571429,0.0743552281052281,2.36,3.34,3.37,2.56,3.19,3.16
Liverpool,Huddersfield,3,0,10,0.5863,0.3563,0.0574,0.21250000000000005,0.575,0.2125,0.38000000000000006,0.5499999999999999,0.07,0.4444444444444444,-9,-2,-0.7688034188034187,-0.020182022084196005,-0.04774436090225563,1.25,6.7,14.0,1.25,6.7,14.0
Man United,Tottenham,1,0,10,0.6995,0.3005,0.0,0.26523437499999997,0.23750000000000004,0.497265625,0.5,0.0,0.5,0.0,1,-1,0.2916666666666665,-0.012968975468975463,-0.05,2.23,3.38,3.62,2.1,3.43,3.96
Watford,Stoke,0,1,10,0.4221,0.1902,0.3472,0.29874999999999996,0.65,0.051250000000000004,0.3509375,0.675,-0.025937500000000058,0.4444444444444445,-4,-10,-2.625,-0.006067890442890467,-0.041071428571428564,2.04,3.69,3.86,2.02,3.57,4.07
West Brom,Man City,2,3,10,0.0311,0.1908,0.7779,0.07179687499999998,0.36250000000000004,0.565703125,0.2496875,0.22499999999999998,0.5253125000000001,-0.6666666666666666,10,13,1.1020833333333329,-0.034126830556784116,0.021180555555555557,12.41,6.83,1.26,11.0,6.4,1.29
Brighton,Southampton,1,1,10,0.2847,0.4313,0.284,0.29312499999999997,0.44999999999999996,0.2568750000000001,0.37794999999999995,0.43000000000000005,0.19205,0.2063492063492064,-3,2,-1.2499999999999996,0.07753357753357754,0.03656270200387847,3.35,3.23,2.43,3.42,3.29,2.36
Leicester,Everton,2,0,10,0.7043,0.1895,0.1043,0.330625,0.575,0.09437500000000006,0.15906250000000002,0.725,0.1159375,0.2222222222222222,0,-2,1.220238095238095,0.07641317016317017,-0.010410310195779288,2.16,3.47,3.71,2.08,3.45,4.0
Burnley,Newcastle,1,0,10,0.2213,0.571,0.2077,0.204765625,0.4625,0.33273437499999997,0.29468750000000005,0.5249999999999999,0.18031250000000004,0.11111111111111116,3,2,-1.0333333333333334,0.03305921052631579,-0.05059523809523808,3.05,3.13,2.69,3.22,3.13,2.56
Huddersfield,West Brom,1,0,11,0.3518,0.3809,0.2673,0.17382812500000003,0.7625,0.06367187500000002,0.33999999999999997,0.6000000000000001,0.05999999999999997,0.36363636363636365,-4,-2,-1.0333333333333337,0.04023809523809525,-0.0038167388167388433,2.78,3.01,3.04,2.99,2.92,2.91
Newcastle,Bournemouth,0,1,11,0.6548,0.247,0.0979,0.228125,0.625,0.146875,0.44242187499999996,0.4625,0.09507812500000004,0.6363636363636364,-11,-9,-1.4466666666666659,0.03749999999999999,-0.0675729009552539,1.99,3.47,4.36,1.83,3.63,5.0
Southampton,Burnley,0,1,11,0.2896,0.2885,0.4214,0.23875,0.44999999999999996,0.31125,0.2625,0.475,0.2625,-0.11188811188811187,2,5,4.5055555555555555,-0.08355921855921855,0.010763714842662211,1.64,3.76,6.91,1.67,3.7,6.58
Stoke,Leicester,2,2,11,0.2664,0.2236,0.5041,0.19664062499999996,0.4125000000000001,0.39085937499999995,0.19937499999999997,0.525,0.275625,0.18181818181818182,4,1,-1.0999999999999988,-0.054652406417112276,0.13150350624034834,2.74,3.33,2.82,2.65,3.26,2.97
Swansea,Brighton,0,1,11,0.195,0.2958,0.509,0.04000000000000001,0.6,0.36,0.103515625,0.6875,0.208984375,-0.09090909090909094,7,6,-1.2966666666666664,-0.020267335004177114,0.0746843646549529,2.47,3.13,3.38,2.72,2.99,3.14
West Ham,Liverpool,1,4,11,0.4632,0.1822,0.3048,0.17757812500000003,0.5125,0.309921875,0.203828125,0.6125,0.18367187499999996,0.2121212121212121,5,10,0.7346428571428563,0.006718095323560394,-0.1019230769230769,5.53,4.29,1.65,6.29,4.68,1.54
Chelsea,Man United,1,0,11,0.2063,0.2444,0.5479,0.32499999999999996,0.3500000000000001,0.32499999999999996,0.2809375,0.475,0.2440625,-0.09090909090909094,6,3,-0.5773809523809526,-0.01330777925205169,-0.023235294117647076,2.54,3.22,3.17,2.62,3.1,3.16
Everton,Watford,3,2,11,0.0679,0.1028,0.7916,0.068828125,0.7125,0.21867187499999996,0.11132812500000003,0.5625,0.326171875,-0.36363636363636365,9,9,1.7504761904761907,-0.050497076023391804,0.01674603174603176,2.21,3.38,3.67,2.27,3.3,3.61
Man City,Arsenal,3,1,11,0.8191,0.0208,0.0075,0.505,0.09999999999999998,0.395,0.5196875,0.32499999999999996,0.15531250000000005,0.8181818181818182,-10,-4,-0.2046176046176047,0.1818938371569951,-0.04041847041847042,1.43,5.2,7.69,1.41,5.65,7.5
