homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Ingolstadt,Hoffenheim,1,2,10,0.0,0.0165,0.9588,-0.07249999999999995,0.65,0.42249999999999993,-0.09375,0.75,0.34375,-0.4,7,7,-0.5083333333333337,-0.13333333333333333,0.04563492063492064,2.02,3.64,4.0,2.13,3.55,3.72
Leverkusen,Dortmund,2,0,10,0.3005,0.3169,0.3824,0.26773437499999997,0.2875,0.44476562500000005,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.20000000000000007,2,8,-1.8888888888888884,-0.15,-1.3877787807814457e-17,3.7,3.84,2.04,3.36,3.81,2.17
Schalke 04,M'gladbach,4,0,10,0.0896,0.1785,0.7298,-0.115546875,0.6375,0.47804687500000004,-0.06375,0.85,0.21375000000000002,-0.2,5,11,0.625,-0.23888888888888887,0.0784313725490196,2.3,3.57,3.28,2.41,3.54,3.09
Wolfsburg,Mainz,0,0,10,0.0093,0.0335,0.9092,0.1,0.6,0.30000000000000004,0.026612499999999956,0.515,0.45838750000000006,-0.657142857142857,14,2,0.75,-0.13663558663558664,0.15736551030668677,1.8,4.04,4.61,1.92,3.67,4.42
Dortmund,Hertha,1,1,10,0.8127,0.0625,0.0363,0.29320312499999995,0.36250000000000004,0.344296875,0.5341875,0.28500000000000003,0.18081249999999996,0.7142857142857144,-5,1,1.6099206349206345,-0.09011331805449455,-0.0885942760942761,1.39,5.47,8.55,1.42,5.36,7.76
Augsburg,Schalke 04,1,1,10,0.3389,0.4278,0.2333,0.2484375,0.625,0.1265625,0.30579999999999996,0.78,-0.08580000000000002,0.42857142857142855,-4,-4,1.0833333333333335,0.0175438596491228,-0.014790764790764827,3.27,3.42,2.37,3.6,3.63,2.14
Ein Frankfurt,Bayern Munich,2,2,10,0.0,0.1696,0.8303,0.205859375,0.3375,0.45664062499999997,0.3783875,0.11499999999999999,0.5066125,-0.19999999999999996,4,5,-3.0208333333333335,0.0754604872251931,0.21428571428571427,14.07,6.08,1.27,11.54,6.08,1.3
FC Koln,Ingolstadt,2,1,10,0.8603,0.1175,0.0209,0.44929687500000004,0.6625,-0.11179687500000002,0.4774,0.56,-0.037400000000000044,0.8571428571428572,-7,-14,0.4750000000000001,0.12490842490842491,-0.2091269841269841,1.79,3.6,5.39,1.88,3.51,4.92
Hoffenheim,Freiburg,2,1,10,0.7247,0.1817,0.0917,0.40117187499999996,0.3125,0.28632812500000004,0.47234687500000005,0.6425,-0.11484687500000001,0.7142857142857143,-8,-2,1.7583333333333329,0.029521404521404518,-0.14045893719806762,2.15,3.73,3.48,2.04,3.78,3.76
M'gladbach,Hamburg,0,0,10,0.9218,0.0605,0.0102,0.34375,0.75,-0.09375,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,-12,-9,-1.0783068783068779,0.17619047619047618,-0.06701475912002229,1.68,4.19,5.37,1.71,4.17,5.07
Werder Bremen,Leverkusen,2,1,10,0.2345,0.1878,0.5551,0.16281249999999997,0.42500000000000004,0.4121875,0.21999999999999997,0.56,0.21999999999999997,0.0,3,7,2.952380952380952,-0.03725579975579972,-0.04228668934551287,4.63,4.22,1.76,5.17,4.69,1.63
Mainz,Darmstadt,2,1,10,0.8995,0.0046,0.0,0.3025,0.55,0.14749999999999996,0.145,0.9,-0.04500000000000001,0.2,0,-3,-1.1,0.2777777777777778,0.053551017695754544,1.54,4.38,7.1,1.63,3.99,6.36
Wolfsburg,RB Leipzig,0,1,10,0.0076,0.0457,0.9333,0.07812499999999997,0.4750000000000001,0.4468749999999999,0.1233375,0.505,0.3716625,-0.4285714285714286,10,8,0.6481481481481484,-0.14565217391304347,0.07272727272727271,2.47,3.43,3.09,2.43,3.39,3.19
Hamburg,Ein Frankfurt,0,3,10,0.041,0.3075,0.6514,0.015937499999999993,0.675,0.30906249999999996,0.012099999999999972,0.78,0.2079,-0.2857142857142857,7,10,3.6222222222222222,-0.032407407407407406,0.08439028291969468,2.57,3.36,3.01,2.47,3.43,3.08
Bayern Munich,M'gladbach,2,0,10,0.8692,0.0118,0.0024,0.38125,0.375,0.24375000000000002,0.48215312500000007,0.5175,0.0003468749999999965,0.9682539682539684,-12,-7,0.9702380952380953,0.008912037037036996,-0.1155186861069214,1.22,7.52,15.35,1.19,8.12,17.53
Darmstadt,Wolfsburg,3,1,10,0.2166,0.3709,0.4125,0.10507812500000001,0.8125,0.08242187499999999,0.330275,0.505,0.164725,0.1428571428571429,3,1,2.8703703703703702,0.05765993265993266,0.028174603174603165,4.83,3.77,1.83,4.82,3.88,1.8
Freiburg,Augsburg,2,1,10,0.5414,0.3542,0.1045,0.19632812500000005,0.5874999999999999,0.21617187500000004,0.542265625,0.3125,0.145234375,0.7142857142857144,-2,-1,0.5817460317460319,0.014077826771325214,-0.0058823529411764774,2.2,3.33,3.79,2.16,3.37,3.84
Hertha,FC Koln,2,1,10,0.4342,0.4014,0.1644,0.28632812500000004,0.3125,0.40117187499999996,0.5094375,0.17500000000000004,0.31556249999999997,0.5714285714285715,1,3,1.2407407407407414,-0.002380952380952428,0.010802469135802469,2.66,3.24,2.98,2.77,3.29,2.82
Ingolstadt,Dortmund,3,3,10,0.0185,0.0808,0.8951,-0.10499999999999998,0.7,0.405,-0.06888749999999999,0.835,0.23388750000000003,-0.42857142857142855,8,12,-0.42592592592592604,-0.14814814814814814,0.08489658489658487,5.96,4.47,1.59,5.52,4.38,1.64
Leverkusen,Hoffenheim,0,3,10,0.6922,0.1931,0.1126,0.23625,0.30000000000000004,0.46375,0.41882499999999995,0.22999999999999998,0.35117500000000007,0.2857142857142857,3,4,-0.9722222222222223,0.006637806637806651,-0.10185185185185186,1.54,4.82,6.17,1.58,4.49,6.12
RB Leipzig,Werder Bremen,3,1,10,0.8603,0.0874,0.0366,0.42624999999999996,0.275,0.29875,0.48472187499999997,0.47750000000000004,0.037778124999999996,0.8571428571428572,-5,-9,0.06666666666666665,0.024929971988795527,-0.07037037037037036,1.53,4.6,6.79,1.62,4.34,5.78
Schalke 04,Mainz,3,0,10,0.1678,0.1995,0.6276,0.16820312500000004,0.4624999999999999,0.3692968750000001,0.19205,0.43000000000000005,0.37794999999999995,-0.34920634920634924,11,6,0.125,-0.020069282569282587,0.07867228087816322,1.97,3.76,4.06,1.9,3.73,4.45
M'gladbach,Ein Frankfurt,0,0,10,0.2986,0.4339,0.2675,0.125546875,0.5375,0.336953125,0.41500000000000004,0.29999999999999993,0.28500000000000003,0.44444444444444453,1,2,-0.9462301587301587,0.060561660561660555,-0.005366161616161623,1.88,3.64,4.7,1.99,3.35,4.55
Augsburg,Bayern Munich,1,3,10,0.0387,0.1459,0.8143,0.11187499999999997,0.45000000000000007,0.438125,0.2253625,0.365,0.4096375,-0.5555555555555556,11,11,-1.0750000000000002,-0.04754542699589139,0.07939976689976688,16.12,6.65,1.24,16.27,7.18,1.22
Darmstadt,RB Leipzig,0,2,10,0.1634,0.2307,0.6046,0.189140625,0.3375,0.47335937499999997,0.3721875,0.22499999999999998,0.4028125,0.0,7,11,1.3944444444444448,0.04583565589000371,0.009704184704184687,5.89,4.01,1.67,5.22,4.05,1.72
Dortmund,Schalke 04,0,0,10,0.8653,0.1025,0.0282,0.25187499999999996,0.42500000000000004,0.323125,0.47500000000000003,0.5,0.024999999999999967,1.0,-9,-7,-0.4550595238095241,0.10384358288770054,-0.06727994227994229,1.59,4.46,6.04,1.6,4.55,5.75
Mainz,Ingolstadt,2,0,10,0.6083,0.1496,0.1772,0.2775,0.7,0.02250000000000002,0.36250000000000004,0.7,-0.06249999999999997,0.4603174603174603,0,-8,-2.4166666666666665,0.17022792022792022,-0.05406746031746029,2.13,3.45,3.84,2.23,3.3,3.73
Werder Bremen,Freiburg,1,3,10,0.6517,0.1892,0.153,0.23875,0.44999999999999996,0.31125,0.46374999999999994,0.65,-0.11374999999999996,0.6666666666666666,-4,5,1.9913690476190475,0.04267676767676769,-0.0754335941835942,2.35,3.58,3.16,2.22,3.7,3.35
Wolfsburg,Leverkusen,1,2,10,0.0468,0.1727,0.7798,-0.006250000000000033,0.75,0.25625000000000003,0.08125000000000002,0.75,0.16874999999999998,-0.1111111111111111,4,5,2.0833333333333335,-0.10598672161172161,-0.021905382199499834,2.87,3.57,2.56,2.63,3.6,2.76
FC Koln,Hamburg,3,0,10,0.8145,0.1681,0.0172,0.32999999999999996,0.675,-0.005000000000000032,0.5021875,0.475,0.022812499999999958,1.0,-8,-10,1.822916666666667,0.12380952380952381,-0.050261069340016715,1.62,4.19,6.12,1.66,4.11,5.76
Hoffenheim,Hertha,1,0,10,0.4561,0.2429,0.2979,0.48593749999999997,0.17500000000000004,0.3390625,0.4600000000000001,0.35,0.18999999999999997,0.33333333333333326,1,1,2.133333333333333,-0.1073232323232323,-0.06992025184959967,2.29,3.6,3.28,2.06,3.64,3.84
Hertha,M'gladbach,3,0,11,0.9153,0.0656,0.0121,0.3025,0.55,0.14749999999999996,0.6012500000000001,0.44999999999999996,-0.05124999999999996,1.222222222222222,-12,-6,0.7892857142857146,0.03667582417582416,-0.11172385620915035,2.54,3.33,3.06,3.0,3.26,2.63
Bayern Munich,Hoffenheim,1,1,11,0.7531,0.1413,0.0932,0.40867187499999996,0.08750000000000002,0.503828125,0.438359375,0.13749999999999996,0.42414062500000005,0.29292929292929304,-1,-3,0.7645238095238094,0.028833644568938666,-0.06267094017094016,1.21,8.08,13.85,1.18,9.12,16.35
Ein Frankfurt,FC Koln,1,0,11,0.2824,0.2424,0.4723,0.267265625,0.4125,0.320234375,0.3546875000000001,0.47499999999999987,0.17031250000000003,0.33333333333333326,2,2,-0.050694444444444375,0.00044906074317840883,0.1348188848188848,2.7,3.2,2.96,2.66,3.26,2.97
Freiburg,Wolfsburg,0,3,11,0.5943,0.284,0.1216,0.445703125,0.6125,-0.05820312500000002,0.58,0.4,0.020000000000000018,0.8888888888888888,-7,-8,-0.9109126984126985,0.029497764017887854,-0.04672619047619046,2.69,3.37,2.84,2.56,3.41,2.97
Hamburg,Dortmund,2,5,11,0.0071,0.0344,0.9292,-0.01679687499999999,0.7125,0.30429687499999997,-0.04281250000000003,0.775,0.2678125,-0.3333333333333333,6,10,1.9972222222222222,-0.125,0.025341080488139295,7.3,4.82,1.48,6.89,4.65,1.52
Ingolstadt,Augsburg,0,2,11,0.1352,0.2048,0.6579,0.04679687499999999,0.8375,0.11570312499999999,0.09999999999999998,0.8,0.09999999999999998,-0.3333333333333333,7,5,0.15357142857142803,-0.010912698412698402,0.08596521942110177,2.14,3.45,3.81,2.48,3.2,3.29
Leverkusen,Darmstadt,3,2,11,0.8205,0.1488,0.03,0.306640625,0.5625,0.130859375,0.34375,0.75,-0.09375,0.7777777777777778,-7,-5,0.29166666666666696,0.07462121212121213,-0.048372679951627306,1.28,6.28,12.44,1.38,5.13,9.78
RB Leipzig,Mainz,3,1,11,0.5591,0.258,0.1823,0.497265625,0.23750000000000004,0.26523437499999997,0.483203125,0.3125,0.204296875,0.4747474747474748,2,-8,-0.28333333333333366,0.014299099593217235,0.05058813735284322,1.61,4.24,6.21,1.6,4.13,6.52
Schalke 04,Werder Bremen,3,1,11,0.7925,0.0522,0.0302,0.358515625,0.48750000000000004,0.15398437499999995,0.4290625,0.575,-0.004062499999999941,0.5555555555555556,-4,-2,0.6729166666666666,0.04953102453102452,-0.10075757575757574,1.61,4.41,5.88,1.57,4.43,6.26
Leverkusen,RB Leipzig,2,3,11,0.0985,0.1932,0.7068,0.30968749999999995,0.17500000000000004,0.5153125000000001,0.32710937500000004,0.23749999999999993,0.43539062500000003,-0.09090909090909094,9,6,0.13888888888888928,-0.0261092530657748,0.08649350649350648,2.41,3.43,3.19,2.34,3.43,3.32
Augsburg,Hertha,0,0,11,0.1612,0.2292,0.6082,0.15187499999999998,0.475,0.37312500000000004,0.16249999999999998,0.675,0.16249999999999998,-0.09090909090909088,4,9,1.1866666666666656,-0.10541885015569225,0.028333333333333335,2.76,3.16,2.93,2.64,3.11,3.12
Darmstadt,Ingolstadt,0,1,11,0.6457,0.23,0.1237,0.1559375,0.825,0.019062500000000024,0.34710937500000005,0.7124999999999999,-0.059609374999999964,0.6363636363636364,-4,-3,-0.47999999999999954,0.09978632478632476,-0.09184831508360919,3.08,3.27,2.57,2.93,3.22,2.72
Dortmund,Bayern Munich,1,0,11,0.3794,0.3003,0.32,0.289453125,0.3375,0.373046875,0.35585937500000003,0.2124999999999999,0.43164062500000006,-0.11111111111111116,4,3,0.018035714285713933,-0.008664746201510906,-0.013064713064713074,3.5,3.65,2.17,3.64,3.53,2.16
Mainz,Freiburg,4,2,11,0.5776,0.1451,0.1857,0.2125,0.5,0.28750000000000003,0.4284375,0.475,0.0965625,0.5050505050505051,0,1,-0.407083333333333,0.09800150829562594,-0.04348214285714286,2.15,3.55,3.66,2.12,3.55,3.74
M'gladbach,FC Koln,1,2,11,0.5127,0.3652,0.122,0.057812499999999975,0.675,0.26718749999999997,0.41429687499999995,0.48750000000000004,0.098203125,0.5454545454545454,-3,5,-0.5958730158730154,0.012380952380952381,-0.0353988603988604,2.23,3.38,3.61,2.08,3.47,3.98
Wolfsburg,Schalke 04,0,1,11,0.1616,0.5119,0.3264,0.12718749999999995,0.42500000000000004,0.4478125,0.05039062500000001,0.7875,0.162109375,0.0,2,1,0.7366666666666664,0.013333333333333336,0.022671772671772686,2.55,3.44,2.96,2.5,3.42,3.06
Hoffenheim,Hamburg,2,2,11,0.7507,0.2208,0.0284,0.5291406249999999,0.5375000000000001,-0.06664062500000006,0.53125,0.5,-0.03125,0.9090909090909091,-6,-12,1.4590476190476185,0.06850649350649352,-0.06298849129512746,1.61,4.34,5.92,1.52,4.77,6.65
Werder Bremen,Ein Frankfurt,1,2,11,0.0843,0.2527,0.6629,0.03125,0.55,0.41874999999999996,0.2125,0.5,0.28750000000000003,-0.09090909090909094,7,9,0.23476190476190517,0.020435675435675454,0.08952991452991452,2.87,3.5,2.6,2.58,3.51,2.88
Freiburg,RB Leipzig,1,4,11,0.1495,0.2274,0.622,0.12218750000000003,0.32499999999999996,0.5528125,0.33945312499999997,0.1875,0.47304687500000003,0.013986013986013957,6,9,0.8120105820105818,-0.07517970169403743,0.025692085692085698,4.05,3.69,1.99,3.98,3.67,2.01
Bayern Munich,Leverkusen,2,1,11,0.8318,0.1054,0.05,0.27210937500000004,0.5125,0.21539062500000003,0.3984375,0.375,0.2265625,0.5314685314685315,-9,-7,1.369047619047619,0.03165929477203988,-0.08675507499036907,1.32,5.85,10.9,1.29,6.15,12.2
Ein Frankfurt,Dortmund,2,1,11,0.3082,0.1866,0.4634,0.42851562500000007,0.1875,0.38398437499999993,0.40374999999999994,0.32500000000000007,0.27125,0.36363636363636365,1,1,0.6394444444444445,-0.0729740847387906,0.00887445887445884,5.11,4.15,1.71,5.22,4.28,1.68
FC Koln,Augsburg,0,0,11,0.6241,0.2742,0.1016,0.31781250000000005,0.475,0.20718749999999997,0.48320312499999996,0.3125,0.20429687500000002,0.5454545454545455,-1,-7,0.9183333333333334,0.06510378510378509,-0.03797385620915033,1.79,3.63,5.4,1.86,3.5,5.06
Hamburg,Werder Bremen,2,2,11,0.2239,0.1995,0.565,0.12125000000000002,0.85,0.028750000000000005,0.013437499999999977,0.925,0.06156249999999998,0.0,0,2,2.92,-0.05079365079365079,0.045474884592531656,2.46,3.54,3.02,2.39,3.63,3.07
