homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Mainz,Leverkusen,2,3,9,0.3508,0.0968,0.157,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.625,0.5,-0.125,0.3333333333333333,0.0,15,17.0,9,14,2.0,2.166666666666667,0.3333333333333333,0.11309523809523808,0.2,0.13025210084033612,2.97,3.65,2.44,3.36,3.66,2.23
M'gladbach,Ingolstadt,2,0,9,0.8271,0.091,0.0506,0.3928125,0.6749999999999999,-0.06781249999999997,0.58,0.4,0.020000000000000018,1.2,0.2,5,13.0,8,16,1.8492063492063493,2.6,0.20476190476190476,0.07692307692307693,0.09722222222222221,0.2125,1.83,3.81,4.71,2.02,3.36,4.35
Werder Bremen,Wolfsburg,2,1,9,0.0,0.1931,0.8068,-0.07218749999999996,0.825,0.2471875,-0.11374999999999996,0.65,0.46374999999999994,0.0,0.8,18,7.0,18,12,5.928571428571429,2.111111111111111,0.08846153846153847,0.08333333333333333,0.13247863247863248,0.0,4.1,3.9,1.93,3.96,3.87,1.96
FC Koln,RB Leipzig,1,1,9,0.766,0.2339,0.0,0.4565625,0.17500000000000004,0.3684375,0.505,0.09999999999999998,0.395,1.2,0.8,5,6.0,4,7,2.8125,2.2777777777777777,0.21428571428571427,0.21014492753623187,0.0,0.09090909090909091,2.36,3.43,3.28,2.38,3.4,3.28
Hoffenheim,Schalke 04,2,1,9,0.5817,0.4183,0.0,0.34375,0.75,-0.09375,0.34375,0.75,-0.09375,0.4,0.0,13,15.0,13,18,3.1,3.208333333333333,0.09090909090909091,0.0,0.043478260869565216,0.17045454545454547,2.75,3.73,2.57,2.95,3.88,2.36
RB Leipzig,Augsburg,2,1,9,0.1781,0.557,0.2649,0.34687500000000004,0.375,0.27812499999999996,0.35,0.30000000000000004,0.35,0.8,0.8,11,4.0,7,8,2.15,3.05,0.10555555555555556,0.05555555555555555,0.16666666666666666,0.05,1.71,3.84,5.66,1.78,3.82,5.15
Bayern Munich,FC Koln,1,1,10,0.5511,0.3184,0.1304,0.506328125,0.11250000000000004,0.381171875,0.4999875,0.10499999999999998,0.39501250000000004,1.2857142857142858,0.8,1,5.0,1,4,2.0714285714285716,1.7888888888888888,0.23657407407407405,0.16666666666666666,0.025641025641025644,0.027777777777777776,1.17,8.49,21.06,1.23,6.84,16.35
Darmstadt,Werder Bremen,2,2,10,0.9068,0.075,0.0133,0.133046875,0.7125,0.15445312499999997,0.46374999999999994,0.65,-0.11374999999999996,0.8,0.0,10,18.0,14,15,6.0,1.9,0.10416666666666666,0.05555555555555555,0.03333333333333333,0.24444444444444444,3.15,3.53,2.39,3.04,3.53,2.45
Freiburg,Ein Frankfurt,1,0,10,0.3256,0.4645,0.2099,0.16625,0.44999999999999996,0.38375000000000004,0.52,0.19999999999999996,0.28,1.2,0.6,8,9.0,12,5,3.5892857142857144,3.2333333333333334,0.11455108359133127,0.1111111111111111,0.1,0.0625,2.4,3.47,3.16,2.4,3.56,3.09
Hertha,Hamburg,2,0,10,0.8541,0.122,0.0226,0.39281249999999995,0.675,-0.0678125,0.625,0.5,-0.125,1.2,0.0,8,15.0,7,16,3.5,1.5,0.19166666666666665,0.08333333333333333,0.0625,0.12631578947368421,2.0,3.4,4.41,2.1,3.43,3.95
Ingolstadt,Hoffenheim,1,2,10,0.0,0.0165,0.9588,-0.07249999999999995,0.65,0.42249999999999993,-0.09375,0.75,0.34375,0.0,0.4,18,11.0,17,10,3.3666666666666663,3.875,0.0,0.13333333333333333,0.25396825396825395,0.20833333333333331,2.02,3.64,4.0,2.13,3.55,3.72
Leverkusen,Dortmund,2,0,10,0.3005,0.3169,0.3824,0.26773437499999997,0.2875,0.44476562500000005,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.8,0.6,11,9.0,11,3,2.666666666666667,4.555555555555555,0.1,0.25,0.08333333333333333,0.08333333333333334,3.7,3.84,2.04,3.36,3.81,2.17
Schalke 04,M'gladbach,4,0,10,0.0896,0.1785,0.7298,-0.115546875,0.6375,0.47804687500000004,-0.06375,0.85,0.21375000000000002,0.0,0.2,17,12.0,18,7,3.375,2.75,0.027777777777777776,0.26666666666666666,0.2222222222222222,0.1437908496732026,2.3,3.57,3.28,2.41,3.54,3.09
Wolfsburg,Mainz,0,0,10,0.0093,0.0335,0.9092,0.1,0.6,0.30000000000000004,0.026612499999999956,0.515,0.45838750000000006,0.2,0.8571428571428571,16,2.0,14,12,3.0833333333333335,2.3333333333333335,0.03333333333333333,0.16996891996891997,0.25,0.09263448969331323,1.8,4.04,4.61,1.92,3.67,4.42
Dortmund,Hertha,1,1,10,0.8127,0.0625,0.0363,0.29320312499999995,0.36250000000000004,0.344296875,0.5341875,0.28500000000000003,0.18081249999999996,1.2857142857142858,0.5714285714285714,2,7.0,3,2,2.832142857142857,1.2222222222222223,0.17179144385026737,0.2619047619047619,0.06481481481481481,0.1534090909090909,1.39,5.47,8.55,1.42,5.36,7.76
Augsburg,Schalke 04,1,1,10,0.3389,0.4278,0.2333,0.2484375,0.625,0.1265625,0.30579999999999996,0.78,-0.08580000000000002,0.42857142857142855,0.0,12,16.0,12,16,4.022222222222222,2.9388888888888887,0.045321637426900575,0.027777777777777776,0.14646464646464644,0.16125541125541126,3.27,3.42,2.37,3.6,3.63,2.14
Ein Frankfurt,Bayern Munich,2,2,10,0.0,0.1696,0.8303,0.205859375,0.3375,0.45664062499999997,0.3783875,0.11499999999999999,0.5066125,1.0,1.2,6,2.0,6,1,2.5416666666666665,5.5625,0.16042780748663102,0.08496732026143791,0.21428571428571427,0.0,14.07,6.08,1.27,11.54,6.08,1.3
FC Koln,Ingolstadt,2,1,10,0.8603,0.1175,0.0209,0.44929687500000004,0.6625,-0.11179687500000002,0.4774,0.56,-0.037400000000000044,1.0,0.14285714285714285,7,14.0,4,18,3.5416666666666665,3.0666666666666664,0.1761904761904762,0.05128205128205129,0.027777777777777776,0.23690476190476187,1.79,3.6,5.39,1.88,3.51,4.92
Hoffenheim,Freiburg,2,1,10,0.7247,0.1817,0.0917,0.40117187499999996,0.3125,0.28632812500000004,0.47234687500000005,0.6425,-0.11484687500000001,0.7142857142857143,0.0,10,18.0,8,10,4.3999999999999995,2.6416666666666666,0.10822510822510822,0.0787037037037037,0.056763285024154585,0.19722222222222222,2.15,3.73,3.48,2.04,3.78,3.76
M'gladbach,Hamburg,0,0,10,0.9218,0.0605,0.0102,0.34375,0.75,-0.09375,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,0.0,4,16.0,8,17,1.6994708994708994,2.7777777777777772,0.23174603174603173,0.05555555555555555,0.06481481481481481,0.1318295739348371,1.68,4.19,5.37,1.71,4.17,5.07
Werder Bremen,Leverkusen,2,1,10,0.2345,0.1878,0.5551,0.16281249999999997,0.42500000000000004,0.4121875,0.21999999999999997,0.56,0.21999999999999997,0.42857142857142855,0.42857142857142855,14,11.0,16,9,5.285714285714286,2.3333333333333335,0.10064102564102566,0.13789682539682538,0.11862211862211862,0.1609088079676315,4.63,4.22,1.76,5.17,4.69,1.63
Mainz,Darmstadt,2,1,10,0.8995,0.0046,0.0,0.3025,0.55,0.14749999999999996,0.145,0.9,-0.04500000000000001,0.2,0.0,17,17.0,12,15,1.9,3.0,0.2777777777777778,0.0,0.19375,0.14019898230424546,1.54,4.38,7.1,1.63,3.99,6.36
Wolfsburg,RB Leipzig,0,1,10,0.0076,0.0457,0.9333,0.07812499999999997,0.4750000000000001,0.4468749999999999,0.1233375,0.505,0.3716625,0.2857142857142857,0.7142857142857143,16,6.0,14,6,4.166666666666667,3.5185185185185186,0.022222222222222223,0.1678743961352657,0.16666666666666666,0.09393939393939395,2.47,3.43,3.09,2.43,3.39,3.19
Hamburg,Ein Frankfurt,0,3,10,0.041,0.3075,0.6514,0.015937499999999993,0.675,0.30906249999999996,0.012099999999999972,0.78,0.2079,0.14285714285714285,0.42857142857142855,17,10.0,17,7,7.333333333333333,3.711111111111111,0.041666666666666664,0.07407407407407407,0.15635997988939165,0.07196969696969698,2.57,3.36,3.01,2.47,3.43,3.08
Bayern Munich,M'gladbach,2,0,10,0.8692,0.0118,0.0024,0.38125,0.375,0.24375000000000002,0.48215312500000007,0.5175,0.0003468749999999965,1.1111111111111112,0.14285714285714285,1,13.0,1,8,3.803571428571429,2.8333333333333335,0.18668981481481478,0.17777777777777778,0.06923076923076923,0.18474945533769063,1.22,7.52,15.35,1.19,8.12,17.53
Darmstadt,Wolfsburg,3,1,10,0.2166,0.3709,0.4125,0.10507812500000001,0.8125,0.08242187499999999,0.330275,0.505,0.164725,0.7142857142857143,0.5714285714285714,12,9.0,15,14,5.5,2.6296296296296298,0.14351851851851852,0.08585858585858586,0.06984126984126983,0.041666666666666664,4.83,3.77,1.83,4.82,3.88,1.8
Freiburg,Augsburg,2,1,10,0.5414,0.3542,0.1045,0.19632812500000005,0.5874999999999999,0.21617187500000004,0.542265625,0.3125,0.145234375,1.2857142857142858,0.5714285714285714,6,8.0,11,12,3.615079365079365,3.033333333333333,0.10667041936391781,0.0925925925925926,0.06666666666666667,0.07254901960784314,2.2,3.33,3.79,2.16,3.37,3.84
Hertha,FC Koln,2,1,10,0.4342,0.4014,0.1644,0.28632812500000004,0.3125,0.40117187499999996,0.5094375,0.17500000000000004,0.31556249999999997,1.2857142857142858,0.7142857142857143,6,5.0,5,2,3.266666666666667,2.0259259259259257,0.17539682539682536,0.17777777777777778,0.041666666666666664,0.030864197530864196,2.66,3.24,2.98,2.77,3.29,2.82
Ingolstadt,Dortmund,3,3,10,0.0185,0.0808,0.8951,-0.10499999999999998,0.7,0.405,-0.06888749999999999,0.835,0.23388750000000003,0.0,0.42857142857142855,18,10.0,18,6,3.444444444444444,3.8703703703703702,0.018518518518518517,0.16666666666666666,0.20105820105820105,0.11616161616161617,5.96,4.47,1.59,5.52,4.38,1.64
Leverkusen,Hoffenheim,0,3,10,0.6922,0.1931,0.1126,0.23625,0.30000000000000004,0.46375,0.41882499999999995,0.22999999999999998,0.35117500000000007,1.0,0.7142857142857143,10,7.0,11,7,2.388888888888889,3.361111111111111,0.1272727272727273,0.12063492063492064,0.05555555555555555,0.1574074074074074,1.54,4.82,6.17,1.58,4.49,6.12
RB Leipzig,Werder Bremen,3,1,10,0.8603,0.0874,0.0366,0.42624999999999996,0.275,0.29875,0.48472187499999997,0.47750000000000004,0.037778124999999996,1.0,0.14285714285714285,11,16.0,5,14,2.0,1.9333333333333333,0.10958605664488018,0.08465608465608465,0.16666666666666666,0.23703703703703702,1.53,4.6,6.79,1.62,4.34,5.78
Schalke 04,Mainz,3,0,10,0.1678,0.1995,0.6276,0.16820312500000004,0.4624999999999999,0.3692968750000001,0.19205,0.43000000000000005,0.37794999999999995,0.42857142857142855,0.7777777777777778,15,4.0,16,10,2.875,2.75,0.1074074074074074,0.12747668997668998,0.14814814814814814,0.06947586726998492,1.97,3.76,4.06,1.9,3.73,4.45
M'gladbach,Ein Frankfurt,0,0,10,0.2986,0.4339,0.2675,0.125546875,0.5375,0.336953125,0.41500000000000004,0.29999999999999993,0.28500000000000003,1.1111111111111112,0.6666666666666666,6,5.0,9,7,2.6496031746031745,3.595833333333333,0.1738095238095238,0.11324786324786325,0.048611111111111105,0.05397727272727273,1.88,3.64,4.7,1.99,3.35,4.55
Augsburg,Bayern Munich,1,3,10,0.0387,0.1459,0.8143,0.11187499999999997,0.45000000000000007,0.438125,0.2253625,0.365,0.4096375,0.4444444444444444,1.0,14,3.0,12,1,3.5666666666666664,4.641666666666667,0.05671850079744816,0.10426392779333955,0.13068181818181818,0.05128205128205129,16.12,6.65,1.24,16.27,7.18,1.22
Darmstadt,RB Leipzig,0,2,10,0.1634,0.2307,0.6046,0.189140625,0.3375,0.47335937499999997,0.3721875,0.22499999999999998,0.4028125,0.8888888888888888,0.8888888888888888,10,3.0,13,2,4.575,3.1805555555555554,0.1909722222222222,0.1451365663322185,0.08015873015873015,0.07045454545454546,5.89,4.01,1.67,5.22,4.05,1.72
Dortmund,Schalke 04,0,0,10,0.8653,0.1025,0.0282,0.25187499999999996,0.42500000000000004,0.323125,0.47500000000000003,0.5,0.024999999999999967,1.1111111111111112,0.1111111111111111,5,14.0,7,14,2.7491071428571425,3.2041666666666666,0.1455102495543672,0.041666666666666664,0.07638888888888888,0.14366883116883117,1.59,4.46,6.04,1.6,4.55,5.75
Mainz,Ingolstadt,2,0,10,0.6083,0.1496,0.1772,0.2775,0.7,0.02250000000000002,0.36250000000000004,0.7,-0.06249999999999997,0.5714285714285714,0.1111111111111111,15,15.0,10,18,2.1333333333333333,4.55,0.23646723646723647,0.06623931623931624,0.15694444444444444,0.21101190476190473,2.13,3.45,3.84,2.23,3.3,3.73
Werder Bremen,Freiburg,1,3,10,0.6517,0.1892,0.153,0.23875,0.44999999999999996,0.31125,0.46374999999999994,0.65,-0.11374999999999996,0.6666666666666666,0.0,14,18.0,15,10,4.514285714285714,2.5229166666666667,0.1209353146853147,0.07825854700854701,0.10819735819735819,0.1836309523809524,2.35,3.58,3.16,2.22,3.7,3.35
Wolfsburg,Leverkusen,1,2,10,0.0468,0.1727,0.7798,-0.006250000000000033,0.75,0.25625000000000003,0.08125000000000002,0.75,0.16874999999999998,0.2222222222222222,0.3333333333333333,16,12.0,16,11,4.375,2.2916666666666665,0.016666666666666666,0.12265338827838827,0.14423076923076922,0.16613615143026905,2.87,3.57,2.56,2.63,3.6,2.76
FC Koln,Hamburg,3,0,10,0.8145,0.1681,0.0172,0.32999999999999996,0.675,-0.005000000000000032,0.5021875,0.475,0.022812499999999958,1.1111111111111112,0.1111111111111111,6,14.0,7,17,3.90625,2.083333333333333,0.16547619047619047,0.041666666666666664,0.048611111111111105,0.09887218045112782,1.62,4.19,6.12,1.66,4.11,5.76
Hoffenheim,Hertha,1,0,10,0.4561,0.2429,0.2979,0.48593749999999997,0.17500000000000004,0.3390625,0.4600000000000001,0.35,0.18999999999999997,0.8888888888888888,0.5555555555555556,9,8.0,5,4,4.175,2.041666666666667,0.11688311688311688,0.2242063492063492,0.06180323299888517,0.13172348484848484,2.29,3.6,3.28,2.06,3.64,3.84
Hertha,M'gladbach,3,0,11,0.9153,0.0656,0.0121,0.3025,0.55,0.14749999999999996,0.6012500000000001,0.44999999999999996,-0.05124999999999996,1.3333333333333333,0.1111111111111111,3,15.0,5,11,2.9142857142857146,2.125,0.1700091575091575,0.13333333333333333,0.05625,0.16797385620915034,2.54,3.33,3.06,3.0,3.26,2.63
Bayern Munich,Hoffenheim,1,1,11,0.7531,0.1413,0.0932,0.40867187499999996,0.08750000000000002,0.503828125,0.438359375,0.13749999999999996,0.42414062500000005,1.1818181818181819,0.8888888888888888,2,3.0,1,4,3.722857142857143,2.9583333333333335,0.1728812636165577,0.14404761904761904,0.055384615384615386,0.11805555555555555,1.21,8.08,13.85,1.18,9.12,16.35
Ein Frankfurt,FC Koln,1,0,11,0.2824,0.2424,0.4723,0.267265625,0.4125,0.320234375,0.3546875000000001,0.47499999999999987,0.17031250000000003,0.8888888888888888,0.5555555555555556,9,7.0,7,5,2.71875,2.7694444444444444,0.15878239407651173,0.15833333333333333,0.1964285714285714,0.06160968660968661,2.7,3.2,2.96,2.66,3.26,2.97
Freiburg,Wolfsburg,0,3,11,0.5943,0.284,0.1216,0.445703125,0.6125,-0.05820312500000002,0.58,0.4,0.020000000000000018,1.3333333333333333,0.4444444444444444,4,11.0,8,16,3.311309523809524,4.222222222222222,0.12166948118960502,0.09217171717171717,0.06785714285714287,0.11458333333333333,2.69,3.37,2.84,2.56,3.41,2.97
Hamburg,Dortmund,2,5,11,0.0071,0.0344,0.9292,-0.01679687499999999,0.7125,0.30429687499999997,-0.04281250000000003,0.775,0.2678125,0.1111111111111111,0.4444444444444444,17,11.0,17,7,5.5,3.5027777777777778,0.03125,0.15625,0.17496229260935142,0.14962121212121213,7.3,4.82,1.48,6.89,4.65,1.52
Ingolstadt,Augsburg,0,2,11,0.1352,0.2048,0.6579,0.04679687499999999,0.8375,0.11570312499999999,0.09999999999999998,0.8,0.09999999999999998,0.1111111111111111,0.4444444444444444,18,11.0,18,13,3.0119047619047614,2.8583333333333334,0.0763888888888889,0.0873015873015873,0.18204365079365079,0.09607843137254901,2.14,3.45,3.81,2.48,3.2,3.29
