homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Hertha,Hamburg,1,0,8,0.1914,0.0067,0.0039,0.41874999999999996,0.55,0.03125,0.5,0.0,0.5,1.0,0.3333333333333333,4,8.0,7,13,1.7777777777777777,2.6666666666666665,0.375,0.1875,0.1,0.15789473684210525,1.91,3.77,4.31,1.88,3.99,4.18
Hoffenheim,Freiburg,3,3,8,0.6744,0.1451,0.1408,0.52,0.6,-0.12000000000000005,0.5,0.0,0.5,0.3333333333333333,0.0,10,15.0,8,17,2.875,2.6666666666666665,0.08695652173913043,0.125,0.16666666666666666,0.16666666666666666,1.8,3.92,4.76,1.93,3.76,4.26
Leverkusen,M'gladbach,4,2,8,0.8528,0.0392,0.0167,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,0.0,5,16.0,5,9,3.0,2.75,0.16666666666666666,0.09090909090909091,0.125,0.11538461538461539,1.68,4.03,5.68,1.72,4.01,5.29
Mainz,Wolfsburg,2,0,8,0.9496,0.0459,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,0.0,6,18.0,6,10,1.2857142857142858,3.75,0.3333333333333333,0.0,0.13333333333333333,0.1,2.77,3.51,2.67,2.63,3.5,2.81
Augsburg,Stuttgart,2,1,8,0.0,0.0023,0.8386,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,13,17.0,15,18,2.75,1.5,0.0,0.13333333333333333,0.3076923076923077,0.3333333333333333,2.39,3.39,3.26,2.29,3.53,3.33
Braunschweig,Ein Frankfurt,0,2,8,0.0,0.4688,0.5312,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,14,15.0,16,17,4.333333333333333,2.5,0.0,0.1,0.08333333333333333,0.375,2.99,3.38,2.57,3.15,3.66,2.33
Freiburg,Bayern Munich,1,1,8,0.0,0.2231,0.7768,0.03396250000000001,0.395,0.5710375,0.5,0.0,0.5,0.0,1.0,16,1.0,15,1,3.0,2.142857142857143,0.1111111111111111,0.06666666666666667,0.16666666666666666,0.0,13.6,6.1,1.28,13.34,6.15,1.28
Hamburg,Braunschweig,4,0,8,0.057,0.0876,0.7984,0.08098750000000002,0.945,-0.02598749999999997,0.5,0.0,0.5,0.0,0.0,17,13.0,16,17,2.0,2.6666666666666665,0.125,0.125,0.2777777777777778,0.08333333333333333,1.78,3.93,4.9,1.74,3.94,5.25
Hannover,Mainz,4,1,8,0.4139,0.3248,0.2612,0.31556249999999997,0.17500000000000004,0.5094375,0.5,0.0,0.5,1.2,1.0,2,4.0,6,3,2.416666666666667,1.5,0.12142857142857143,0.16666666666666666,0.0625,0.1111111111111111,2.62,3.51,2.83,2.86,3.4,2.66
M'gladbach,Werder Bremen,4,1,8,0.5406,0.4594,0.0,0.1342,0.5599999999999999,0.30580000000000007,0.5449999999999999,0.30000000000000004,0.15499999999999997,1.0,0.6,9,6.0,12,7,2.125,5.0,0.17647058823529413,0.041666666666666664,0.0,0.015625,1.78,3.89,4.97,1.72,4.08,5.12
Nurnberg,Augsburg,0,1,8,0.6455,0.3545,0.0,0.11099687500000002,0.6425,0.24650312500000002,0.5,0.0,0.5,0.3333333333333333,0.0,15,12.0,15,11,2.2,5.0,0.18181818181818182,0.0,0.16666666666666666,0.2,2.56,3.37,3.0,2.99,3.48,2.51
Schalke 04,Leverkusen,2,0,8,0.0,0.1033,0.8961,-0.043999999999999984,0.44999999999999996,0.5940000000000001,0.5,0.0,0.5,0.3333333333333333,1.0,13,4.0,16,3,2.375,4.333333333333333,0.15789473684210525,0.07692307692307693,0.1875,0.0,3.39,3.68,2.21,3.59,3.86,2.07
Wolfsburg,Hertha,2,0,8,0.9581,0.0158,0.0,0.11271562500000004,0.4225,0.46478437499999997,0.5,0.0,0.5,1.0,0.3333333333333333,12,9.0,14,6,2.5,2.4,0.2,0.16666666666666666,0.0,0.18181818181818182,1.95,3.77,4.12,1.79,3.91,4.86
Ein Frankfurt,Dortmund,1,2,9,0.0,0.0334,0.9583,0.18081249999999996,0.28500000000000003,0.5341875,0.5,0.0,0.5,0.0,1.0,17,8.0,14,5,3.0,1.4444444444444444,0.0,0.3076923076923077,0.06666666666666667,0.0,6.62,4.58,1.54,7.37,5.24,1.44
Stuttgart,Hoffenheim,6,2,9,0.0,0.0143,0.956,-0.11054999999999998,0.6699999999999999,0.44055000000000005,0.5,0.0,0.5,0.0,1.0,18,4.0,18,11,5.666666666666667,2.5714285714285716,0.0,0.2777777777777778,0.07692307692307693,0.125,2.44,3.6,3.02,2.57,3.58,2.84
Hertha,Stuttgart,0,1,9,0.8784,0.0506,0.0204,0.26375,0.55,0.18624999999999997,0.625,0.5,-0.125,1.2,0.0,3,17.0,6,15,2.488888888888889,3.0,0.21875,0.12222222222222222,0.05,0.22549019607843135,2.29,3.67,3.21,2.36,3.64,3.13
Augsburg,Freiburg,2,1,9,0.0757,0.0916,0.7225,0.3915624999999999,0.4750000000000001,0.13343749999999996,0.34124999999999994,0.55,0.10874999999999999,0.6,0.2,10,11.0,7,16,3.075,2.25,0.058823529411764705,0.19886363636363635,0.2094017094017094,0.19871794871794873,2.04,3.44,4.18,2.0,3.4,4.38
Bayern Munich,Hannover,2,0,9,0.961,0.0272,0.0,0.4,0.19999999999999996,0.4,0.5,0.0,0.5,1.2,0.0,2,15.0,2,4,2.888888888888889,4.0,0.09615384615384616,0.0,0.045454545454545456,0.17647058823529413,1.14,10.1,22.45,1.11,12.1,26.7
Dortmund,Hamburg,6,2,9,0.5718,0.269,0.1589,0.5378125,0.275,0.18718749999999998,0.58,0.4,0.020000000000000018,1.2,0.2,9,12.0,2,14,4.0,2.4047619047619047,0.057291666666666664,0.09375,0.0625,0.11019736842105263,1.28,6.56,11.85,1.23,7.3,13.99
Leverkusen,Wolfsburg,3,1,9,0.9576,0.0346,0.0,0.30000000000000004,0.3999999999999999,0.30000000000000004,0.625,0.5,-0.125,1.2,0.0,6,18.0,5,11,2.3636363636363638,3.208333333333333,0.18859649122807015,0.0,0.1625,0.13333333333333333,1.77,3.98,4.92,1.88,3.97,4.19
Mainz,Schalke 04,0,1,9,0.9045,0.0565,0.0172,0.31781250000000005,0.475,0.20718749999999997,0.625,0.5,-0.125,1.2,0.0,7,16.0,6,13,2.142857142857143,3.5,0.25,0.0625,0.06666666666666667,0.17142857142857143,2.74,3.54,2.68,2.78,3.68,2.58
Werder Bremen,Ein Frankfurt,0,3,9,0.7634,0.2366,0.0,0.15000000000000005,0.7,0.15,0.52,0.19999999999999996,0.28,1.0,0.6,13,8.0,11,15,2.5,3.75,0.2,0.1,0.0,0.1875,2.51,3.49,2.99,2.66,3.53,2.77
Braunschweig,Nurnberg,1,1,9,0.0,0.2961,0.7039,-0.03468750000000004,0.925,0.1096875,-0.04500000000000001,0.9,0.145,0.0,0.2,17,14.0,18,17,3.2916666666666665,3.7,0.0,0.08333333333333333,0.09166666666666667,0.08193979933110368,2.87,3.33,2.69,2.68,3.47,2.79
Hoffenheim,M'gladbach,2,1,9,0.3954,0.1144,0.1898,0.175,0.5,0.325,0.34375,0.75,-0.09375,0.4,0.0,14,17.0,14,10,2.7375,3.041666666666667,0.1588628762541806,0.14545454545454545,0.21969696969696967,0.16295546558704455,2.73,3.6,2.66,2.62,3.64,2.76
M'gladbach,Braunschweig,4,1,9,0.898,0.0119,0.0018,0.24531250000000002,0.725,0.029687500000000006,0.625,0.5,-0.125,1.2,0.0,8,15.0,11,18,2.3125,3.033333333333333,0.18823529411764706,0.0625,0.05,0.11858974358974358,1.39,5.04,9.75,1.41,5.2,8.43
Hamburg,Werder Bremen,0,2,9,0.5111,0.2178,0.2636,0.1590625,0.725,0.11593750000000001,0.35605,0.5900000000000001,0.05394999999999994,0.6,0.42857142857142855,12,10.0,15,13,2.0,5.0,0.13942307692307693,0.061111111111111116,0.1388888888888889,0.07708333333333334,1.99,3.81,3.85,2.05,3.78,3.72
Hannover,Augsburg,2,1,9,0.3848,0.4771,0.1381,0.2575,0.35,0.3925,0.5149874999999999,0.20500000000000007,0.28001249999999994,1.2857142857142858,0.6,2,5.0,5,4,2.6777777777777785,4.214285714285714,0.16428571428571428,0.020833333333333332,0.0673076923076923,0.1,2.65,3.43,2.85,2.55,3.6,2.85
Mainz,Leverkusen,1,4,9,0.4161,0.4068,0.1772,0.195,0.4,0.40499999999999997,0.29468750000000005,0.5249999999999999,0.18031250000000004,0.8571428571428571,0.6,8,7.0,6,4,1.4285714285714286,7.666666666666666,0.16666666666666666,0.038461538461538464,0.07777777777777778,0.08333333333333333,3.65,3.62,2.13,3.23,3.63,2.31
Nurnberg,Dortmund,1,1,9,0.0078,0.0409,0.9319,0.07179687499999998,0.36250000000000004,0.565703125,0.020000000000000018,0.4,0.58,0.2,1.2,17,4.0,16,2,4.6,1.7222222222222223,0.09090909090909091,0.21634615384615385,0.10416666666666666,0.029411764705882353,9.7,5.55,1.36,7.2,5.0,1.47
Schalke 04,Bayern Munich,0,4,9,0.1786,0.3023,0.5189,0.281953125,0.26249999999999996,0.455546875,0.40625,0.25,0.34375,0.8,0.8,11,5.0,11,3,3.1875,2.133928571428571,0.16228070175438597,0.06274509803921569,0.09375,0.0625,6.51,4.65,1.53,7.12,4.86,1.48
Wolfsburg,Hoffenheim,2,1,9,0.9264,0.0069,0.0,0.175,0.5,0.325,0.5449999999999999,0.30000000000000004,0.15499999999999997,1.2,0.6,9,7.0,14,9,2.75,3.2857142857142856,0.15555555555555556,0.2222222222222222,0.0,0.2932692307692308,1.7,4.15,5.19,1.73,3.93,5.33
Freiburg,Hertha,1,1,9,0.3214,0.2954,0.3828,0.08625000000000002,0.7,0.21375000000000002,0.16874999999999998,0.75,0.08125000000000002,0.2,0.2,17,12.0,17,11,2.833333333333333,2.2,0.11805555555555555,0.08333333333333333,0.11274509803921567,0.14646464646464646,2.61,3.5,2.85,2.71,3.49,2.74
Stuttgart,Ein Frankfurt,1,1,9,0.4864,0.1629,0.262,0.2809375,0.475,0.2440625,0.2866125,0.31499999999999995,0.39838750000000006,0.6,0.8571428571428571,13,4.0,14,13,3.761904761904762,3.277777777777778,0.23076923076923078,0.13809523809523808,0.12179487179487179,0.125,2.24,3.67,3.32,2.13,3.75,3.53
Augsburg,M'gladbach,2,2,9,0.3918,0.203,0.3812,0.3,0.3999999999999999,0.3000000000000001,0.5033875,0.615,-0.11838749999999998,0.8571428571428571,0.0,7,17.0,5,7,2.827777777777778,3.805555555555556,0.0868347338935574,0.1178030303030303,0.20626780626780628,0.17530364372469634,2.5,3.43,3.04,2.42,3.41,3.19
Bayern Munich,Wolfsburg,1,0,9,0.9217,0.0699,0.0055,0.46874999999999994,0.25,0.28125000000000006,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,0.0,2,18.0,1,9,2.675925925925926,3.0722222222222215,0.10113960113960115,0.023809523809523808,0.030303030303030304,0.1603174603174603,1.18,8.45,18.5,1.14,9.66,25.38
Dortmund,Freiburg,5,0,9,0.7607,0.0834,0.0611,0.479140625,0.4125000000000001,0.10835937499999992,0.582140625,0.4225,-0.004640624999999954,1.2857142857142858,0.14285714285714285,6,13.0,2,17,3.4285714285714284,3.1666666666666665,0.10069444444444443,0.19924242424242422,0.20833333333333334,0.18009768009768012,1.22,7.2,15.4,1.18,8.24,19.0
Ein Frankfurt,Hamburg,2,2,9,0.1651,0.219,0.6138,0.3296875,0.625,0.04531249999999998,-0.02598749999999997,0.945,0.08098750000000002,0.0,0.14285714285714285,18,14.0,13,15,3.625,2.2698412698412698,0.029411764705882353,0.22916666666666666,0.09583333333333333,0.13596491228070176,1.84,3.95,4.47,1.79,4.09,4.6
Hertha,Mainz,3,1,9,0.8068,0.115,0.0633,0.1925,0.7,0.10750000000000004,0.29468750000000005,0.5249999999999999,0.18031250000000004,0.8571428571428571,0.6,8,8.0,10,7,2.450925925925926,4.0,0.14583333333333334,0.12179487179487179,0.075,0.18055555555555555,2.09,3.58,3.81,2.08,3.54,3.87
Hoffenheim,Schalke 04,3,3,9,0.6745,0.1766,0.1406,0.208984375,0.5625,0.228515625,0.386546875,0.4225,0.190953125,0.7142857142857143,0.42857142857142855,10,9.0,11,13,2.658333333333333,3.0,0.17257525083612038,0.075,0.16729797979797978,0.11428571428571428,2.92,3.58,2.51,2.38,3.69,3.04
Leverkusen,Hannover,2,0,9,0.9552,0.0138,0.0,0.4103125,0.275,0.31468749999999995,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,0.0,5,17.0,3,4,2.2424242424242427,5.25,0.1971595655806182,0.0,0.13214285714285715,0.1437908496732026,1.36,5.45,9.81,1.38,5.33,9.27
Braunschweig,Stuttgart,0,4,9,0.0727,0.2723,0.6549,-0.013203124999999954,0.6375,0.375703125,0.07315000000000003,0.6699999999999999,0.25685,0.14285714285714285,0.42857142857142855,17,10.0,18,14,3.2896825396825395,2.533333333333333,0.014492753623188406,0.12314814814814816,0.09814814814814815,0.1503267973856209,3.92,3.61,2.05,3.6,3.71,2.12
Werder Bremen,Nurnberg,3,3,9,0.1319,0.3197,0.5483,0.21195312500000005,0.6375,0.150546875,0.2111125,0.635,0.15388749999999998,0.6,0.2857142857142857,14,13.0,11,16,2.75,3.966666666666667,0.1,0.0925925925925926,0.10714285714285714,0.06911928651059086,2.09,3.49,3.92,1.83,3.68,4.91
Hannover,Hertha,1,1,10,0.732,0.1809,0.0854,0.24695312499999997,0.48750000000000004,0.26554687499999996,0.5561125,0.33499999999999996,0.10888750000000005,1.3333333333333333,0.2857142857142857,2,12.0,4,5,2.4770833333333337,2.1333333333333333,0.15654761904761905,0.09722222222222221,0.07131410256410256,0.1393097643097643,2.44,3.49,3.09,2.36,3.49,3.22
Leverkusen,Bayern Munich,1,1,10,0.1256,0.2623,0.6118,0.4228906250000001,0.11249999999999993,0.464609375,0.503828125,0.08750000000000002,0.40867187499999996,1.3333333333333333,1.0,3,1.0,3,1,2.2755681818181817,2.3559523809523806,0.17418546365914786,0.13706816059757235,0.09910714285714287,0.041666666666666664,5.81,4.18,1.65,5.37,4.34,1.66
Mainz,Hoffenheim,2,2,10,0.2117,0.1452,0.5197,-0.006250000000000033,0.75,0.25625000000000003,0.16480000000000003,0.74,0.09519999999999998,0.6666666666666666,0.42857142857142855,10,10.0,11,10,2.821428571428571,3.357142857142857,0.14285714285714285,0.19576719576719573,0.13525641025641028,0.23995726495726497,2.33,3.6,3.19,2.33,3.55,3.24
M'gladbach,Dortmund,2,0,10,0.3819,0.2779,0.3394,0.251640625,0.2875,0.460859375,0.5016,0.12,0.3784,1.2857142857142858,1.0,6,3.0,9,3,2.160714285714286,2.1481481481481484,0.22805429864253393,0.16274928774928776,0.061111111111111116,0.052941176470588235,5.16,4.15,1.71,5.44,4.09,1.69
Schalke 04,Augsburg,4,1,10,0.2678,0.305,0.427,0.23875000000000002,0.44999999999999996,0.31125,0.2369125,0.615,0.1480875,0.5714285714285714,0.42857142857142855,11,9.0,13,7,5.458333333333333,4.809523809523809,0.10818713450292398,0.041666666666666664,0.15773809523809523,0.11111111111111112,1.76,3.87,5.18,1.85,3.81,4.62
Stuttgart,Werder Bremen,1,1,10,0.484,0.2632,0.2518,0.4261718749999999,0.4125000000000001,0.161328125,0.2809375,0.475,0.2440625,0.5714285714285714,0.6666666666666666,12,6.0,11,12,3.6746031746031744,4.416666666666667,0.17765567765567766,0.07708333333333334,0.10202991452991454,0.0578125,1.78,4.01,4.78,1.74,4.05,5.02
Wolfsburg,Braunschweig,0,2,10,0.9323,0.0181,0.0024,0.25625000000000003,0.75,-0.006250000000000033,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,0.0,7,16.0,13,18,2.6666666666666665,3.3555555555555556,0.14814814814814814,0.06944444444444443,0.047619047619047616,0.18162393162393164,1.28,6.31,12.51,1.34,5.7,10.0
Freiburg,Ein Frankfurt,1,1,10,0.1913,0.2354,0.5717,0.07726562500000003,0.5874999999999999,0.3352343750000001,0.156471875,0.4575,0.38602812499999994,0.2857142857142857,0.7777777777777778,15,2.0,18,14,3.222222222222222,3.4583333333333335,0.12037037037037036,0.11919642857142856,0.11683006535947711,0.11160714285714285,2.9,3.45,2.59,3.41,3.61,2.23
Nurnberg,Hamburg,0,5,10,0.3391,0.2298,0.4246,0.19992187500000003,0.6625,0.137578125,0.17920000000000003,0.71,0.11080000000000001,0.2857142857142857,0.2222222222222222,16,14.0,16,15,4.177777777777778,2.619047619047619,0.09393939393939395,0.21732954545454547,0.08796296296296295,0.15752923976608185,2.55,3.54,2.9,2.39,3.6,3.09
Hoffenheim,Leverkusen,1,2,10,0.1612,0.166,0.6513,0.17898437500000003,0.4125,0.408515625,0.3241375,0.345,0.3308625,0.6666666666666666,0.8571428571428571,11,5.0,11,2,2.49375,5.977777777777778,0.1919314381270903,0.12820512820512822,0.18797348484848483,0.07936507936507936,3.62,3.67,2.12,3.4,3.64,2.22
Bayern Munich,Mainz,4,1,10,0.8928,0.0856,0.0175,0.48531250000000004,0.5249999999999999,-0.010312499999999947,0.57605,0.39,0.03394999999999998,1.3333333333333333,0.42857142857142855,3,13.0,2,12,2.6944444444444446,3.1333333333333333,0.0985819735819736,0.1288156288156288,0.022727272727272728,0.23148148148148148,1.11,12.14,28.73,1.14,9.5,25.0
Braunschweig,Schalke 04,2,3,10,0.0544,0.1993,0.7459,0.15187499999999998,0.475,0.37312500000000004,0.015937499999999993,0.675,0.30906249999999996,0.1111111111111111,0.4444444444444444,17,9.0,17,7,3.7172619047619047,2.85,0.010869565217391304,0.11875,0.14027777777777778,0.14821428571428572,5.15,4.01,1.74,4.59,4.0,1.81
Dortmund,Hannover,1,0,10,0.955,0.0137,0.0,0.3178125,0.475,0.20718750000000002,0.625,0.5,-0.125,1.3333333333333333,0.0,5,17.0,3,5,3.0906593406593403,4.833333333333333,0.12181712962962962,0.0,0.15625,0.13094828574704734,1.22,7.42,15.13,1.22,7.58,15.18
Ein Frankfurt,Nurnberg,1,1,10,0.2206,0.2319,0.5448,0.295546875,0.5875,0.11695312499999998,0.07895000000000002,0.69,0.23105000000000003,0.14285714285714285,0.3333333333333333,18,14.0,13,16,3.016666666666667,3.50625,0.09368191721132897,0.11356209150326799,0.12449494949494949,0.10183946488294315,1.58,4.25,6.48,1.56,4.45,6.49
Hertha,M'gladbach,1,0,10,0.8368,0.0825,0.0442,0.228203125,0.38749999999999996,0.38429687500000004,0.41875,0.5499999999999999,0.031250000000000056,1.0,0.1111111111111111,6,16.0,7,6,2.4006944444444445,3.5208333333333335,0.19270833333333331,0.15085227272727272,0.09196428571428572,0.15647773279352226,2.46,3.51,3.04,2.36,3.55,3.2
Werder Bremen,Freiburg,0,0,10,0.4781,0.1986,0.3,0.264296875,0.6125,0.123203125,0.28205,0.73,-0.012049999999999977,0.5714285714285714,0.1111111111111111,13,15.0,9,18,2.5476190476190474,2.625,0.13333333333333333,0.14943181818181817,0.13025210084033614,0.18136955636955637,2.09,3.66,3.74,1.99,3.54,4.25
Augsburg,Wolfsburg,1,2,10,0.6838,0.2348,0.0812,0.199921875,0.6625,0.13757812500000002,0.46374999999999994,0.65,-0.11374999999999996,0.7777777777777778,0.0,8,18.0,10,14,3.1208333333333336,2.8041666666666663,0.09012605042016805,0.017857142857142856,0.2172008547008547,0.14296536796536796,2.42,3.44,3.16,2.33,3.5,3.27
Hamburg,Stuttgart,3,3,10,0.0798,0.1095,0.7677,0.242109375,0.36250000000000004,0.395390625,0.12013750000000004,0.485,0.3948625,0.42857142857142855,0.6666666666666666,15,7.0,15,10,2.238095238095238,2.36875,0.09294871794871795,0.15902777777777777,0.13425925925925927,0.11274509803921567,2.42,3.66,3.0,2.22,3.63,3.38
Stuttgart,Nurnberg,1,1,10,0.5225,0.222,0.25,0.358515625,0.48750000000000004,0.15398437499999995,0.291015625,0.5125,0.19648437500000002,0.5555555555555556,0.36363636363636365,12,10.0,8,16,3.5892857142857144,3.3049999999999997,0.14574175824175825,0.11084967320261438,0.11223672161172162,0.09480490523968785,1.66,4.14,5.65,1.74,3.88,5.32
Bayern Munich,Hertha,3,2,10,0.7737,0.1786,0.0473,0.446796875,0.21250000000000002,0.340703125,0.5449999999999999,0.30000000000000004,0.15499999999999997,1.3636363636363635,0.3333333333333333,1,13.0,1,4,2.7555555555555555,2.85,0.12331002331002332,0.09791666666666665,0.033566433566433566,0.12233946608946608,1.11,12.0,29.0,1.12,11.0,25.98
Hannover,Hoffenheim,1,4,10,0.6801,0.1372,0.1328,0.12875000000000003,0.7,0.17125,0.48343749999999996,0.42500000000000004,0.09156249999999999,1.1818181818181819,0.4444444444444444,3,10.0,6,12,2.541666666666667,3.2178571428571425,0.13952380952380952,0.1825396825396825,0.07705128205128205,0.20937971342383108,2.38,3.61,3.1,2.16,3.67,3.52
Leverkusen,Augsburg,2,1,10,0.7887,0.1437,0.0639,0.515546875,0.4625,0.02195312499999999,0.5021875,0.475,0.02281250000000004,1.1818181818181819,0.3333333333333333,4,11.0,2,12,2.1537878787878784,4.440476190476191,0.1793483709273183,0.05625,0.0866931216931217,0.16025641025641027,1.53,4.55,6.75,1.7,4.13,5.26
Mainz,Braunschweig,2,0,10,0.5588,0.2056,0.2265,0.028046875000000013,0.7875,0.184453125,0.2,0.6,0.2,0.6363636363636364,0.3333333333333333,9,12.0,13,18,2.682142857142857,3.1,0.13781512605042018,0.12351190476190475,0.13677655677655678,0.13621794871794873,1.62,4.2,6.1,1.66,4.16,5.67
Schalke 04,Dortmund,1,3,10,0.1612,0.1738,0.6502,0.380390625,0.2875,0.33210937500000004,0.34750000000000003,0.44999999999999996,0.20250000000000004,0.7777777777777778,0.7777777777777778,10,8.0,5,3,4.635416666666667,2.454861111111111,0.1580634278002699,0.12206196581196582,0.14330357142857142,0.1230392156862745,4.58,3.9,1.83,4.81,4.08,1.76
