homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Lille,Bastia,2,1,10,0.2241,0.3249,0.4509,0.12039062499999997,0.7375,0.14210937499999998,0.32000000000000006,0.7,-0.01999999999999999,0.3333333333333333,5,3,0.08690476190476204,0.05080670426065162,0.12139714860303094,1.75,3.5,5.94,1.86,3.3,5.59
Lyon,Guingamp,1,3,10,0.6113,0.2111,0.1741,0.225,0.55,0.22499999999999995,0.47500000000000003,0.5,0.024999999999999967,0.6363636363636364,0,2,-0.12250000000000005,0.04736020923520923,0.01969211344211344,1.53,4.29,7.17,1.49,4.61,7.6
Nantes,Rennes,1,2,10,0.2309,0.6104,0.1587,0.349609375,0.38749999999999996,0.26289062500000004,0.3509375,0.675,-0.025937500000000058,0.3333333333333333,0,6,-0.8749999999999996,-0.008333333333333331,-0.04630920550038199,2.3,3.06,3.79,2.41,3.16,3.45
Caen,St Etienne,0,2,10,0.3979,0.2447,0.354,0.150390625,0.5625,0.287109375,0.40906250000000005,0.5249999999999999,0.06593750000000004,0.7777777777777778,-5,5,3.6958333333333333,0.014530812324929962,0.006547619047619052,2.69,3.08,3.04,2.69,3.18,2.99
Metz,Nice,2,4,10,0.0204,0.0863,0.8883,0.05500000000000002,0.4,0.5449999999999999,0.09257812500000004,0.4375,0.46992187499999993,-0.33333333333333337,12,9,1.541666666666667,0.09208384208384207,0.17873931623931624,3.81,3.44,2.12,3.33,3.34,2.38
Paris SG,Marseille,0,0,10,0.9078,0.0599,0.0165,0.408203125,0.26249999999999996,0.32929687500000004,0.52875,0.44999999999999996,0.021250000000000047,1.0,-9,-10,-0.1479166666666667,0.01475095785440611,-0.09977914242620127,1.29,6.1,11.95,1.3,6.03,11.83
Lille,Paris SG,0,1,10,0.1216,0.1603,0.7067,0.23000000000000004,0.3999999999999999,0.37000000000000005,0.3296874999999999,0.375,0.2953125000000001,0.0,9,15,0.18500000000000005,-0.06816649466804267,0.049668109668109695,6.94,4.03,1.59,6.74,4.27,1.57
Bastia,Dijon,0,0,10,0.5472,0.3301,0.1227,0.033203125,0.5625,0.404296875,0.29874999999999996,0.65,0.051250000000000004,0.5252525252525253,-2,2,-1.35,0.056406926406926426,-0.08678311068016953,2.28,3.07,3.83,2.3,3.14,3.74
Guingamp,Angers,1,0,10,0.5236,0.3463,0.13,0.32968749999999997,0.375,0.29531250000000003,0.48,0.30000000000000004,0.21999999999999997,0.5656565656565657,1,-3,-0.13630952380952355,-0.008296287046287043,-0.037614468864468856,2.44,3.09,3.44,2.37,3.14,3.58
Lorient,Montpellier,2,2,10,0.2764,0.211,0.5013,0.037500000000000006,0.75,0.2125,0.26718749999999997,0.675,0.057812499999999975,0.3636363636363636,2,3,0.4500000000000006,-0.11109168609168611,-0.10809523809523808,2.34,3.37,3.31,2.08,3.55,3.9
Nancy,Caen,2,0,10,0.1811,0.3492,0.4697,0.08570312500000002,0.7625,0.15179687500000003,0.044453125000000024,0.8875,0.06804687500000002,0.0,2,3,0.6366666666666667,-0.011111111111111106,-0.002311022311022315,2.15,3.14,4.16,2.08,3.28,4.25
