homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Paris SG,Bastia,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2,1,nan,nan,nan,1.15,9.0,21.5,1.14,10.0,22.75
Rennes,Evian Thonon Gaillard,6,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2,4,nan,nan,nan,1.79,3.58,5.22,2.06,3.45,4.1
Toulouse,Lyon,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,13,nan,nan,nan,2.51,3.27,3.13,2.37,3.33,3.35
Bordeaux,Monaco,4,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,-8,nan,nan,nan,3.02,3.22,2.61,2.9,3.28,2.71
Marseille,Montpellier,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,4,-2,nan,nan,nan,1.59,3.98,6.9,1.68,3.97,5.85
St Etienne,Reims,3,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,7,-2,nan,nan,nan,1.52,4.2,7.9,1.48,4.5,8.25
Evian Thonon Gaillard,Paris SG,0,0,8,0.0,0.0082,0.936,-0.12000000000000005,0.6,0.52,0.5,0.0,0.5,-0.3333333333333333,3,11,2.3333333333333335,-0.125,0.02777777777777779,10.3,5.12,1.37,8.12,4.72,1.46
Bastia,Toulouse,1,0,8,0.1071,0.0349,0.0611,0.04000000000000001,0.6,0.36,0.5,0.0,0.5,0.3333333333333333,-10,3,-0.4166666666666665,0.04895104895104896,0.19696969696969696,2.84,3.35,2.68,2.59,3.39,2.94
Guingamp,Marseille,0,1,8,0.0,0.0065,0.9228,0.36,0.6,0.04000000000000001,0.5,0.0,0.5,-0.3333333333333333,3,-9,-0.25,-0.3333333333333333,0.054945054945054916,3.03,3.2,2.61,2.86,3.11,2.86
Lille,Lorient,2,0,8,0.0,1.0,0.0,0.40625,0.25,0.34375,0.5,0.0,0.5,-0.6666666666666667,6,-3,1.666666666666667,-0.2222222222222222,-0.08333333333333333,1.79,3.55,5.44,1.81,3.5,5.55
Montpellier,Metz,2,0,8,0.0,1.0,0.0,0.31125,0.44999999999999996,0.23875000000000002,0.5,0.0,0.5,-0.3333333333333333,4,-5,3.0,0.0,0.14285714285714285,1.92,3.37,4.82,2.0,3.39,4.44
Nice,Bordeaux,1,3,8,0.0,0.1864,0.8136,0.33875,0.15000000000000002,0.51125,0.5,0.0,0.5,0.0,-2,5,0.4166666666666665,-0.006493506493506496,0.18181818181818182,3.37,3.21,2.4,3.18,3.29,2.49
Reims,Caen,0,2,8,0.0,0.0065,0.9228,0.06500000000000002,0.7,0.23500000000000004,0.5,0.0,0.5,-0.6666666666666667,6,4,1.2857142857142858,-0.02777777777777779,0.125,2.47,3.29,3.17,2.82,3.29,2.76
Lyon,Lens,0,1,8,0.7768,0.2231,0.0,0.28,0.8,-0.08000000000000004,0.5,0.0,0.5,1.0,-12,-7,0.6666666666666665,0.10526315789473684,-0.07142857142857142,1.53,4.09,7.74,1.6,4.0,6.85
Nantes,Monaco,0,1,8,0.9464,0.0498,0.0,0.46374999999999994,0.65,-0.11374999999999996,0.5,0.0,0.5,1.0,-14,-12,0.5,-0.03968253968253968,-0.4444444444444444,3.74,3.23,2.23,3.81,3.15,2.27
St Etienne,Rennes,0,0,8,0.9486,0.0111,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,-8,-11,-4.888888888888889,0.15789473684210525,0.03759398496240601,1.72,3.59,6.01,1.63,3.8,7.05
Marseille,Nice,4,0,8,0.0,1.0,0.0,0.296965625,0.5325,0.17053437500000002,0.5,0.0,0.5,-0.3333333333333333,7,3,-0.09999999999999964,0.0,0.2,1.55,4.12,7.65,1.53,3.9,9.0
Caen,Rennes,0,1,8,0.0,1.0,0.0,0.34086249999999996,0.395,0.2641375,0.56125,0.35,0.08875000000000002,-0.2,4,-6,0.16666666666666652,0.0,0.07236842105263158,2.72,3.16,2.93,2.5,3.14,3.31
Lens,Reims,4,2,8,0.0,0.3909,0.6091,0.2798125,0.725,-0.004812499999999997,0.5,0.0,0.5,0.0,4,-3,0.0,-0.14285714285714285,-0.05789473684210525,2.18,3.27,3.84,2.39,3.34,3.31
Lorient,Guingamp,4,0,8,0.0,1.0,0.0,0.201334375,0.6425,0.15616562500000003,0.5,0.0,0.5,-0.6666666666666667,11,-1,-0.3333333333333335,-0.1,0.0,2.17,3.13,4.1,2.55,3.14,3.23
Monaco,Lille,1,1,8,0.0,0.1528,0.8471,0.18260000000000004,0.33999999999999997,0.4774,0.5,0.0,0.5,-1.0,13,14,-6.285714285714286,-0.04166666666666667,0.2222222222222222,1.98,3.35,4.6,2.04,3.27,4.46
Nantes,Montpellier,1,0,8,0.0,0.3909,0.6091,0.15183437500000002,0.4225,0.425665625,0.15499999999999997,0.30000000000000004,0.5449999999999999,-0.4,-1,5,-0.08333333333333348,-0.1642857142857143,0.08333333333333333,2.36,3.04,3.68,2.36,3.19,3.55
Toulouse,Evian Thonon Gaillard,1,0,8,0.2078,0.0057,0.003,0.18493750000000003,0.725,0.0900625,0.5,0.0,0.5,1.0,-6,-3,-1.3333333333333333,-0.0222222222222222,-0.611111111111111,1.8,3.61,5.18,1.93,3.47,4.7
Bordeaux,Bastia,1,1,8,0.8638,0.003,0.0,0.5203,0.22999999999999998,0.24970000000000003,0.5,0.0,0.5,1.0,-4,-12,-3.2,0.4444444444444444,-0.022222222222222227,1.63,3.76,6.79,1.74,3.76,5.65
Metz,Lyon,2,1,8,0.4744,0.2647,0.26,0.14784687500000004,0.7525,0.09965312500000002,0.5,0.0,0.5,0.3333333333333333,-1,1,-3.6,0.027777777777777776,-0.033333333333333354,2.91,3.11,2.77,2.97,3.28,2.63
Paris SG,St Etienne,5,0,8,0.0,1.0,0.0,0.3221625,0.2849999999999999,0.39283750000000006,0.5,0.0,0.5,0.0,2,7,-0.5,-0.15238095238095237,0.0,1.52,4.22,7.81,1.45,4.45,9.43
Lyon,Monaco,2,1,9,0.578,0.2818,0.1401,-0.01999999999999999,0.7,0.32000000000000006,0.17500000000000002,0.5,0.32499999999999996,0.0,4,2,0.583333333333333,-0.08625730994152048,-0.15079365079365079,2.66,3.15,3.05,2.73,3.23,2.9
Bastia,Lens,1,1,9,0.2834,0.3758,0.3408,0.26093750000000004,0.375,0.36406249999999996,0.41500000000000004,0.30000000000000004,0.2849999999999999,0.20000000000000007,-4,2,-0.04166666666666696,0.10645604395604397,0.13095238095238093,2.1,3.3,4.07,2.09,3.3,4.18
Montpellier,Lorient,1,0,9,0.4692,0.3469,0.1839,0.23875,0.44999999999999996,0.31125,0.32499999999999996,0.5,0.17500000000000002,0.0,1,5,-1.2999999999999998,-0.027777777777777776,-0.04716117216117216,2.13,3.18,4.14,2.06,3.39,4.16
Nice,Metz,1,0,9,0.7393,0.2607,0.0,0.04531249999999998,0.625,0.3296875,0.23500000000000004,0.7,0.06500000000000002,0.39999999999999997,-4,1,1.125,0.11363636363636363,0.13257575757575757,2.28,3.11,3.77,2.27,3.12,3.87
Reims,Toulouse,2,0,9,0.2474,0.2127,0.5318,-0.06781249999999997,0.6749999999999999,0.3928125,0.145,0.9,-0.04500000000000001,0.2,-4,4,-1.166666666666667,0.020202020202020193,-0.005681818181818177,3.16,3.13,2.57,2.72,3.31,2.86
Rennes,Paris SG,1,1,9,0.5917,0.1145,0.1324,0.3721875,0.22499999999999998,0.4028125,0.53125,0.25,0.21875,0.6,3,5,-1.2142857142857142,0.6041666666666666,0.1111111111111111,7.28,4.37,1.52,7.25,4.3,1.54
St Etienne,Caen,1,0,9,0.0,0.2777,0.7223,0.23218750000000005,0.575,0.1928125,0.33875,0.15000000000000002,0.51125,-0.3999999999999999,13,-3,1.6150793650793651,-0.10855263157894737,0.07142857142857142,1.68,3.79,6.01,1.93,3.4,4.87
Evian Thonon Gaillard,Marseille,1,3,9,0.0,0.0348,0.9575,-0.007500000000000007,0.55,0.45749999999999996,0.09375000000000003,0.44999999999999996,0.45625000000000004,-0.6000000000000001,11,9,0.9583333333333335,-0.19791666666666666,0.009615384615384609,3.8,3.32,2.17,4.79,3.42,1.93
Guingamp,Bordeaux,2,1,9,0.0,0.0348,0.9575,0.024999999999999967,0.5,0.47500000000000003,-0.125,0.5,0.625,-1.2,16,18,-0.023809523809523725,-0.19642857142857142,0.12865259740259738,2.85,3.04,2.9,2.91,3.25,2.71
Lille,Nantes,2,0,9,0.499,0.501,0.0,0.3871875,0.32499999999999996,0.2878125,0.395,0.09999999999999998,0.505,0.46666666666666673,-4,-2,0.41666666666666696,-0.08974358974358973,-0.08333333333333333,1.79,3.43,5.77,1.85,3.38,5.45
Bordeaux,Evian Thonon Gaillard,2,1,9,0.6817,0.0243,0.0126,0.3661718749999999,0.6625000000000001,-0.02867187500000004,0.46374999999999994,0.65,-0.11374999999999996,0.8,-4,-18,0.5249999999999999,0.1328502415458937,-0.2652777777777777,1.56,4.2,7.2,1.55,4.17,7.4
Lorient,Reims,0,1,9,0.9379,0.0086,0.0,0.22398437499999999,0.6125,0.16351562499999997,0.52,0.6,-0.12000000000000005,0.8,-5,-7,-2.25,0.010389610389610393,-0.19659442724458204,1.76,3.61,5.51,1.82,3.75,4.89
Marseille,Rennes,3,0,9,0.4761,0.3814,0.1425,0.4103125,0.2749999999999999,0.31468750000000006,0.29950312500000004,0.39749999999999996,0.302996875,0.02857142857142858,11,-4,-2.216666666666667,0.06666666666666668,0.0649122807017544,1.6,3.99,6.7,1.57,3.9,7.9
Metz,Bastia,3,1,9,0.6158,0.2541,0.1297,0.16687499999999997,0.55,0.28312499999999996,0.45625000000000004,0.44999999999999996,0.09375000000000003,0.6000000000000001,0,5,-1.1333333333333333,0.1220238095238095,0.0243393009377664,2.18,3.17,3.99,2.47,3.16,3.34
Nantes,Nice,2,1,9,0.5961,0.4039,0.0,0.20562499999999997,0.55,0.24437499999999998,0.39555,0.57,0.034450000000000036,0.657142857142857,-10,-1,-0.48333333333333295,0.047619047619047616,-0.04444444444444445,1.84,3.41,5.32,1.88,3.47,5.02
Toulouse,Caen,3,3,9,0.1345,0.3838,0.4817,0.21625000000000003,0.6499999999999999,0.13375000000000006,0.5253125000000001,0.22499999999999998,0.2496875,0.34285714285714286,8,1,-1.293650793650793,0.025000000000000022,0.0,2.35,3.05,3.64,2.13,3.31,4.05
Lens,St Etienne,0,1,9,0.6521,0.1412,0.1486,0.29531250000000003,0.375,0.32968749999999997,0.32499999999999996,0.5,0.17500000000000002,0.0,4,8,-0.583333333333333,-0.02521008403361344,-0.042307692307692296,3.83,3.12,2.26,3.51,3.26,2.33
Lille,Montpellier,0,0,9,0.3522,0.6478,0.0,0.42398437499999997,0.26250000000000007,0.31351562499999996,0.48319999999999996,0.36,0.15680000000000002,0.4,-8,-2,1.4777777777777776,0.002564102564102569,-0.03571428571428571,1.81,3.36,5.66,1.94,3.25,5.01
Monaco,Guingamp,1,0,9,0.4857,0.2869,0.2271,0.143359375,0.6125,0.24414062499999994,0.13374999999999998,0.65,0.21625,-0.39999999999999997,9,2,0.8571428571428568,0.03012820512820512,0.05429292929292928,1.58,3.97,7.08,1.56,4.07,7.39
Paris SG,Lyon,1,1,9,0.9465,0.0105,0.0,0.38375000000000004,0.44999999999999996,0.16625,0.625,0.5,-0.125,1.2,-9,-12,-2.3875,0.20178481649069888,-0.24285714285714285,1.32,5.64,11.46,1.33,5.95,9.81
Reims,Marseille,0,5,9,0.0936,0.1177,0.7434,0.25093750000000004,0.275,0.47406249999999994,0.2514875000000001,0.2849999999999999,0.4635125,-0.4285714285714286,11,8,-0.3611111111111107,-0.1134259259259259,-0.02692307692307694,4.38,3.34,2.03,4.44,3.39,2.0
Rennes,Toulouse,0,3,9,0.7786,0.0516,0.0307,0.2565625,0.5249999999999999,0.21843750000000006,0.46374999999999994,0.65,-0.11374999999999996,0.8,-4,-8,-5.551587301587302,0.37272727272727274,-0.024621212121212127,2.36,3.37,3.34,2.66,3.35,2.9
Bastia,Nantes,0,0,9,0.6394,0.226,0.1337,0.163984375,0.5375,0.29851562500000006,0.39555,0.57,0.034450000000000036,0.5142857142857142,-4,12,-0.4444444444444451,0.07229344729344729,0.04807692307692307,2.41,3.21,3.35,2.55,3.24,3.13
Caen,Paris SG,0,2,9,0.0,0.3738,0.6262,0.10406249999999997,0.525,0.37093750000000003,-0.09312187499999997,0.7525,0.340621875,-0.42857142857142855,7,9,1.2583333333333333,-0.08333333333333333,-0.028240740740740747,7.29,4.38,1.52,5.91,3.85,1.69
Evian Thonon Gaillard,Lens,2,1,9,0.0431,0.28,0.6769,-0.03500000000000003,0.7250000000000001,0.30999999999999994,0.020659375000000008,0.6425,0.336840625,-0.42857142857142855,11,3,3.5,-0.06984126984126984,0.18915343915343916,2.15,3.36,3.75,2.01,3.38,4.4
Guingamp,Metz,0,1,9,0.3748,0.6252,0.0,0.14749999999999996,0.55,0.3025,0.2798125,0.725,-0.004812499999999997,0.2857142857142857,-1,10,-4.055555555555555,0.06060606060606061,0.07109788359788359,2.15,3.16,4.1,2.28,3.08,3.92
Lyon,Lorient,4,0,9,0.5703,0.3003,0.1293,0.22531249999999997,0.675,0.09968749999999997,0.3916,0.56,0.04839999999999994,0.42857142857142855,-3,-4,-0.6388888888888893,0.02161970583023215,-0.0409104784104784,1.73,3.71,5.72,1.67,3.85,6.22
Montpellier,Monaco,0,1,9,0.6482,0.2673,0.0844,0.335,0.3999999999999999,0.26500000000000007,0.4345,0.44999999999999996,0.11550000000000002,0.42857142857142855,-3,-7,3.5407407407407403,-0.027567340067340074,-0.16113516113516116,3.26,3.23,2.48,3.43,3.32,2.34
Nice,Lille,1,0,9,0.1297,0.2395,0.6303,0.0965625,0.475,0.4284375,0.3268,0.32000000000000006,0.35319999999999996,0.05714285714285705,4,10,-0.75,-0.07470538720538722,0.10547785547785549,4.01,3.21,2.16,3.59,3.08,2.4
St Etienne,Bordeaux,1,1,9,0.4411,0.3511,0.2078,0.36835937500000004,0.3125,0.31914062499999996,0.433984375,0.3125,0.253515625,0.1428571428571429,4,1,1.3544973544973544,-0.09816207184628238,-0.04329004329004328,2.07,3.34,4.1,2.05,3.34,4.3
Lille,Bastia,1,0,9,0.7674,0.2326,0.0,0.260078125,0.5375,0.20242187500000003,0.454340625,0.5425,0.00315937500000002,0.746031746031746,-13,-10,-1.6833333333333336,0.0019230769230769301,-0.11156877701500127,1.57,3.85,7.76,1.69,3.7,6.25
Lorient,Evian Thonon Gaillard,0,2,9,0.8825,0.0871,0.024,0.037500000000000006,0.75,0.2125,0.30579999999999996,0.78,-0.08580000000000002,0.5714285714285714,-4,-2,-2.166666666666667,0.005471380471380474,-0.3031746031746031,1.99,3.4,4.38,2.13,3.27,4.08
Metz,Reims,3,0,9,0.7141,0.1238,0.1088,0.37656249999999997,0.42500000000000004,0.1984375,0.4774,0.33999999999999997,0.18260000000000004,0.5714285714285714,-6,-7,-1.3296296296296295,0.013742690058479501,-0.022566219470244245,2.01,3.38,4.31,2.09,3.39,4.05
Monaco,Nice,0,1,9,0.658,0.2583,0.0836,0.384296875,0.38749999999999996,0.22820312500000003,0.382009375,0.6425000000000001,-0.024509375000000055,0.42857142857142855,-4,2,0.587301587301587,-0.012370670265407113,0.055653021442495135,1.51,4.1,8.32,1.57,4.0,7.38
Montpellier,Guingamp,2,1,9,0.5389,0.3938,0.0673,0.25117187500000004,0.6875,0.06132812499999998,0.2948,0.64,0.06519999999999998,0.23809523809523808,-4,-11,2.683333333333333,0.03106060606060606,-0.08381092591618908,2.01,3.3,4.47,2.07,3.1,4.63
Toulouse,Paris SG,1,1,9,0.2452,0.2409,0.5116,0.274375,0.35,0.37562500000000004,0.3896375,0.2649999999999999,0.34536250000000007,0.33333333333333337,4,4,0.16746031746031775,0.04972826086956525,-0.003703703703703695,5.41,3.8,1.74,4.55,3.76,1.87
Bordeaux,Rennes,2,1,9,0.8183,0.1469,0.0339,0.326171875,0.5625,0.11132812500000003,0.453671875,0.38749999999999996,0.15882812500000004,0.5555555555555556,-2,-8,-1.2166666666666668,0.2328789970094318,0.047179580896686155,1.75,3.78,5.31,1.94,3.38,4.76
Lens,Caen,0,0,9,0.1088,0.1485,0.7285,0.19726562499999997,0.7125,0.090234375,0.14013750000000003,0.585,0.2748625,-0.34920634920634924,17,1,-0.08412698412698383,-0.0778186274509804,0.06878019323671498,2.95,3.23,2.66,2.84,3.2,2.81
Marseille,St Etienne,2,1,9,0.8087,0.1192,0.0613,0.5153125,0.17500000000000004,0.3096875,0.39283750000000006,0.2849999999999999,0.3221625,0.0,6,-4,-1.1047619047619048,0.011706349206349234,-0.061538461538461556,1.86,3.59,4.78,1.94,3.35,4.83
Nantes,Lyon,1,1,9,0.5409,0.3041,0.1549,0.267265625,0.4125,0.320234375,0.47105,0.49,0.038949999999999985,0.8571428571428572,-15,-2,-0.22083333333333366,-0.013133323504840533,-0.08551587301587302,2.75,3.18,2.88,2.61,3.2,3.09
Reims,Bordeaux,1,0,10,0.0423,0.0837,0.8443,0.13539062499999993,0.48750000000000004,0.377109375,0.1534375,0.575,0.27156250000000004,-0.33333333333333337,9,14,0.5714285714285716,-0.07837301587301587,0.042478354978354976,3.97,3.3,2.15,4.0,3.34,2.13
Bastia,Lorient,0,2,10,0.6953,0.2068,0.097,0.1559375,0.825,0.019062500000000024,0.3812500000000001,0.6499999999999999,-0.03125,0.3333333333333333,-3,-2,-2.7708333333333335,0.06116452991452992,-0.028450715950715938,2.23,3.19,3.78,2.35,3.35,3.38
Caen,Marseille,1,2,10,0.0,0.0149,0.9569,0.0546875,0.375,0.5703125,-0.12468749999999995,0.5249999999999999,0.5996875,-1.1111111111111112,19,14,1.1130050505050502,-0.28348214285714285,0.03397435897435895,4.02,3.37,2.08,3.67,3.33,2.23
Evian Thonon Gaillard,Metz,3,0,10,0.2355,0.4994,0.2651,0.25250000000000006,0.29999999999999993,0.4475,0.25656249999999997,0.525,0.2184375,0.0,2,15,0.979166666666667,0.03293650793650794,0.14583333333333334,2.35,3.2,3.48,2.53,3.19,3.21
Nice,Montpellier,1,1,10,0.15,0.3884,0.4616,0.36406249999999996,0.375,0.26093750000000004,0.43420000000000003,0.38,0.1858,0.4285714285714286,-3,1,2.826388888888889,0.045707070707070696,0.08414502164502165,2.49,3.19,3.23,2.46,3.21,3.31
Rennes,Lens,2,0,10,0.4145,0.2287,0.3498,0.05937500000000001,0.75,0.190625,0.19803437499999998,0.6325000000000001,0.16946562499999995,0.12698412698412698,7,1,-0.21726190476190466,0.18373015873015874,0.14550264550264552,1.87,3.51,4.87,1.92,3.62,4.49
Guingamp,Nantes,0,1,10,0.2157,0.5211,0.2632,0.007265624999999998,0.6375,0.35523437500000005,0.14486249999999995,0.685,0.1701375,0.047619047619047616,1,11,0.013888888888888395,-0.010101010101010097,0.07148580586080586,2.73,3.01,3.07,2.79,3.08,2.96
Lyon,Lille,3,0,10,0.5102,0.3611,0.1287,0.32968749999999997,0.375,0.29531250000000003,0.442278125,0.4075,0.150221875,0.4285714285714286,-3,7,-0.9027777777777781,0.018198906356801103,-0.01133877696377697,2.16,3.24,3.96,2.13,3.33,3.99
Paris SG,Monaco,1,1,10,0.884,0.085,0.024,0.35554687500000004,0.4125,0.23195312499999998,0.3983875,0.31499999999999995,0.28661250000000005,0.33333333333333337,8,-6,0.4662698412698414,0.09612713675213679,-0.11952861952861954,1.48,4.36,8.41,1.54,4.2,7.5
St Etienne,Toulouse,0,1,10,0.547,0.2768,0.1759,0.22304687499999998,0.4625,0.314453125,0.38375,0.44999999999999996,0.16625000000000006,0.5555555555555556,-7,-3,-2.344841269841271,-0.057117224880382775,-0.02962662337662339,1.91,3.5,4.65,2.09,3.34,4.1
Lens,Paris SG,1,3,10,0.1757,0.2958,0.5284,0.02242187499999998,0.6125,0.365078125,0.17257812499999997,0.48750000000000004,0.339921875,-0.19191919191919193,13,13,0.7508333333333335,-0.0411764705882353,-0.010959595959595947,11.07,5.12,1.36,9.7,5.25,1.38
Lille,Guingamp,1,2,10,0.7318,0.2682,0.0,0.2724218749999999,0.7375,-0.009921874999999997,0.509921875,0.5375000000000001,-0.04742187500000006,0.6666666666666667,-16,-16,1.2711904761904762,0.024337504600662502,-0.15962254120148855,1.72,3.51,6.33,1.76,3.37,6.45
Lorient,St Etienne,0,1,10,0.494,0.2856,0.2201,0.14156249999999998,0.675,0.18343749999999998,0.09968749999999997,0.675,0.22531249999999997,-0.2222222222222222,9,5,-1.6749999999999998,-0.01991341991341991,0.0038461538461538602,3.45,2.98,2.5,3.19,3.24,2.51
Metz,Rennes,0,0,10,0.8343,0.1291,0.0348,0.33281249999999996,0.525,0.1421875,0.540390625,0.38749999999999996,0.072109375,0.7474747474747475,-11,-3,-2.1366666666666667,0.13918656936458795,-0.0057515111307681055,2.54,3.11,3.23,2.6,3.37,2.95
Monaco,Evian Thonon Gaillard,2,0,10,0.3607,0.2661,0.3718,0.2265625,0.375,0.3984375,0.2,0.6,0.2,0.1111111111111111,-2,-2,1.6904761904761902,-0.13358355825461088,-0.1137896825396825,1.5,4.36,7.87,1.59,4.18,6.55
Nantes,Reims,1,1,10,0.6745,0.2095,0.1149,0.349609375,0.38749999999999996,0.26289062500000004,0.4,0.5,0.09999999999999998,0.5757575757575757,-13,-8,-0.19833333333333325,-0.057518796992481205,-0.03908152734778124,1.67,3.58,6.78,1.67,3.9,6.08
Nice,Bastia,0,1,10,0.6666,0.2142,0.1182,0.4290625,0.575,-0.004062499999999997,0.44000000000000006,0.6,-0.040000000000000036,0.797979797979798,-15,-11,-1.0999999999999996,0.0536489898989899,0.018100587436971877,2.11,3.21,4.19,2.07,3.33,4.2
Bordeaux,Caen,1,1,10,0.3205,0.2374,0.4377,0.29874999999999996,0.65,0.051250000000000004,0.47695312500000003,0.2875,0.235546875,0.38383838383838387,2,-16,-0.01869047619047537,0.10412353347135955,0.06835748792270531,1.91,3.56,4.54,1.93,3.43,4.76
Lyon,Montpellier,5,1,10,0.4701,0.4004,0.1296,0.417578125,0.3125,0.269921875,0.4600000000000001,0.35,0.18999999999999997,0.5353535353535352,-9,2,1.2361111111111107,0.07170198222829802,-0.0017857142857142863,1.78,3.63,5.38,1.75,3.79,5.39
Marseille,Toulouse,2,0,10,0.6364,0.2007,0.1588,0.51125,0.15000000000000002,0.33875,0.47406250000000005,0.2749999999999999,0.25093750000000004,0.4545454545454546,-1,-11,-3.4927380952380958,0.0009875541125541343,-0.04621212121212122,1.68,3.83,5.85,1.65,4.08,5.89
Toulouse,Lens,0,2,10,0.5605,0.2521,0.1865,0.3509375,0.675,-0.025937500000000058,0.38000000000000006,0.5499999999999999,0.07,0.5252525252525252,-7,-8,-1.5619047619047621,0.04620898425246253,0.01755952380952383,1.56,4.06,7.3,1.44,4.6,9.3
Bastia,Monaco,1,3,10,0.3133,0.2812,0.4049,0.15187499999999998,0.475,0.37312500000000004,0.19648437500000002,0.5125,0.291015625,-0.09090909090909094,11,5,-0.4936507936507937,-0.0033974358974358937,-0.02525252525252525,4.2,3.25,2.08,3.77,3.4,2.17
Caen,Lorient,2,1,10,0.0895,0.2998,0.6107,0.15906250000000002,0.725,0.1159375,-0.08000000000000004,0.8,0.28,-0.5454545454545454,11,2,-0.7333333333333334,-0.05028860028860028,-0.012533300033300027,1.98,3.34,4.5,2.09,3.45,3.97
Evian Thonon Gaillard,Nantes,0,2,10,0.2959,0.3809,0.3232,0.29320312499999995,0.36250000000000004,0.344296875,0.314921875,0.38749999999999996,0.297578125,0.08080808080808077,1,11,1.2999999999999998,0.06107142857142858,0.11292735042735043,2.73,3.02,3.07,2.73,3.13,2.99
Paris SG,Bordeaux,3,0,10,0.6359,0.2316,0.1318,0.38125000000000003,0.375,0.24374999999999997,0.35851562500000006,0.48749999999999993,0.153984375,0.2525252525252525,1,-1,0.4217261904761904,0.012225274725274737,-0.04776334776334777,1.44,4.69,8.51,1.43,4.8,9.0
Reims,Montpellier,1,0,10,0.2683,0.2586,0.4718,0.267578125,0.5625,0.169921875,0.306640625,0.5625,0.130859375,0.18181818181818182,0,5,-0.10000000000000009,0.05111111111111112,0.013333333333333336,2.78,3.04,2.97,3.03,3.2,2.64
Guingamp,Nice,2,7,10,0.2236,0.4454,0.331,0.12320312499999998,0.6125,0.264296875,0.057812499999999975,0.675,0.26718749999999997,-0.1717171717171717,2,8,1.0749999999999997,-0.05738636363636364,0.060787385129490404,2.2,3.11,3.99,2.18,3.35,3.81
