homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
St Etienne,Amiens,3,0,8,0.7534,0.2466,0.0,0.625,0.5,-0.125,0.5,0.0,0.5,1.0,0.0,5,17.0,4,18,2.6666666666666665,7.0,0.125,0.0,0.0,0.125,1.57,4.01,7.16,1.62,3.76,7.36
Troyes,Nantes,0,1,8,0.8772,0.1225,0.0,0.52,0.6,-0.12000000000000005,0.5,0.0,0.5,0.3333333333333333,0.0,12,19.0,8,20,2.75,2.25,0.09090909090909091,0.0,0.0625,0.21428571428571427,2.6,3.23,3.02,2.61,3.25,3.04
Lille,Caen,0,2,8,0.8611,0.1387,0.0,0.28,0.8,-0.08000000000000004,0.5,0.0,0.5,1.0,0.0,6,19.0,11,20,2.8,8.0,0.21428571428571427,0.0,0.0,0.1,1.66,4.0,5.79,1.76,3.89,5.16
Marseille,Angers,1,1,8,0.0,1.0,0.0,0.505,0.09999999999999998,0.395,0.5,0.0,0.5,1.0,1.0,7,6.0,5,9,3.6,2.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.62,4.07,6.21,1.67,3.77,6.45
Paris SG,Toulouse,6,2,8,0.9608,0.0192,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,0.0,6,20.0,5,15,3.2,2.0,0.125,0.3333333333333333,0.0,0.17647058823529413,1.1,12.65,27.99,1.1,12.2,39.17
Paris SG,St Etienne,3,0,8,0.0,0.4346,0.5654,0.495,0.010000000000000009,0.495,0.5,0.0,0.5,1.2,1.0,1,5.0,2,3,2.4000000000000004,1.5,0.1875,0.16666666666666666,0.14285714285714285,0.0,1.11,12.0,28.0,1.09,13.25,35.0
Amiens,Nice,3,0,8,0.0,1.0,0.0,-0.08580000000000002,0.78,0.30579999999999996,0.5,0.0,0.5,0.0,0.0,16,18.0,20,12,10.0,3.0,0.0,0.0,0.16666666666666666,0.125,3.62,3.26,2.26,3.25,3.33,2.42
Bordeaux,Troyes,2,1,8,0.7035,0.2965,0.0,0.35475,0.44999999999999996,0.19525000000000003,0.5,0.0,0.5,1.0,1.0,10,6.0,7,9,2.4,2.5,0.16666666666666666,0.2,0.0,0.05,1.43,4.77,8.7,1.42,4.92,8.94
Caen,Metz,1,0,8,0.0,1.0,0.0,0.30579999999999996,0.78,-0.08580000000000002,0.5,0.0,0.5,0.0,0.0,17,15.0,14,20,2.5,6.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.86,3.54,4.89,1.81,3.7,5.07
Dijon,Montpellier,2,1,8,0.4555,0.5445,0.0,0.07315000000000003,0.6699999999999999,0.25685,0.5,0.0,0.5,0.0,0.0,19,16.0,19,9,5.0,14.0,0.06666666666666667,0.0,0.25,0.125,2.63,3.28,2.94,2.65,3.3,2.94
Nantes,Lyon,0,0,8,0.0,0.1787,0.8213,0.18741249999999998,0.395,0.4175875,0.5,0.0,0.5,0.0,1.0,19,3.0,16,5,4.666666666666667,2.125,0.0,0.11764705882352941,0.07692307692307693,0.058823529411764705,3.47,3.66,2.16,3.76,3.56,2.11
Toulouse,Rennes,3,2,8,0.4555,0.5445,0.0,0.16500000000000004,0.6699999999999999,0.16500000000000004,0.5,0.0,0.5,1.0,0.3333333333333333,12,12.0,17,19,2.0,4.0,0.125,0.0625,0.0,0.09090909090909091,2.32,3.23,3.51,2.28,3.31,3.58
Angers,Lille,1,1,8,0.9608,0.0279,0.0,0.3916,0.56,0.04839999999999994,0.5,0.0,0.5,0.3333333333333333,0.0,16,17.0,9,15,1.8,6.0,0.2222222222222222,0.0,0.2857142857142857,0.13636363636363635,2.21,3.27,3.75,2.14,3.3,4.0
Guingamp,Strasbourg,2,0,8,0.0,0.2497,0.7503,0.05926249999999997,0.615,0.3257375,0.56125,0.35,0.08875000000000002,0.0,0.2,20,15.0,18,15,0.0,7.0,0.0,0.07142857142857142,0.14285714285714285,0.19791666666666666,1.91,3.44,4.76,1.78,3.74,5.24
Monaco,Marseille,6,1,8,0.0,0.1572,0.8426,0.5016,0.12,0.3784,0.5,0.0,0.5,1.0,1.0,8,7.0,2,6,2.4285714285714284,1.3,0.17647058823529413,0.07692307692307693,0.3333333333333333,0.0,1.63,4.23,5.74,1.59,4.46,6.02
Lille,Bordeaux,0,0,9,0.339,0.1901,0.4309,0.09375000000000003,0.44999999999999996,0.45625000000000004,0.18624999999999997,0.55,0.26375,0.6,0.4,9,11.0,13,5,3.275,2.208333333333333,0.10714285714285714,0.23660714285714285,0.09090909090909091,0.2986111111111111,2.96,3.35,2.61,2.82,3.37,2.7
Metz,Paris SG,1,5,9,0.0,0.0033,0.872,-0.125,0.5,0.625,-0.125,0.5,0.625,0.0,1.0,20,4.0,20,2,1.65,2.625,0.08333333333333333,0.14285714285714285,0.13811188811188813,0.0,27.0,10.2,1.13,34.0,12.0,1.1
Caen,Dijon,2,1,9,0.3811,0.4175,0.2014,0.36406249999999996,0.375,0.26093750000000004,0.34124999999999994,0.55,0.10874999999999999,0.6,0.2,12,14.0,8,15,3.25,7.5,0.03125,0.08333333333333333,0.08333333333333333,0.15476190476190477,2.04,3.41,4.12,1.9,3.53,4.71
Montpellier,Nantes,0,1,9,0.5066,0.4018,0.0916,0.0859375,0.625,0.2890625,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.8,0.6,8,10.0,12,14,4.1,2.5,0.08125,0.045454545454545456,0.07142857142857142,0.10714285714285714,2.28,3.12,3.77,2.2,3.15,4.01
Nice,Monaco,4,0,9,0.0581,0.1551,0.785,0.08875000000000002,0.35,0.56125,0.28,0.19999999999999996,0.52,0.6,1.2,11,1.0,17,2,2.541666666666667,3.533333333333333,0.09642857142857142,0.14772727272727273,0.1,0.03333333333333333,4.61,3.86,1.81,4.75,4.07,1.78
Strasbourg,Amiens,0,1,9,0.9527,0.0126,0.0,0.1671875,0.625,0.2078125,0.625,0.5,-0.125,1.0,0.0,15,19.0,17,18,2.4444444444444446,11.5,0.13636363636363635,0.0,0.0,0.1778846153846154,2.04,3.37,4.19,2.01,3.5,4.2
Troyes,Toulouse,0,0,9,0.2809,0.2313,0.4832,0.07468749999999999,0.575,0.3503125,0.145,0.9,-0.04500000000000001,0.2,0.0,17,20.0,16,12,5.375,4.5,0.045454545454545456,0.30952380952380953,0.07670454545454546,0.21323529411764708,2.98,3.28,2.6,2.96,3.25,2.67
Lyon,Guingamp,2,1,9,0.5297,0.1565,0.2261,0.34093750000000006,0.42499999999999993,0.2340625,0.38375,0.44999999999999996,0.16625000000000006,0.8,0.6,8,12.0,6,13,1.657142857142857,7.8,0.35416666666666663,0.11538461538461539,0.09375,0.15476190476190477,1.38,5.37,8.67,1.46,4.9,7.71
Marseille,Rennes,1,3,9,0.7469,0.1585,0.0898,0.2671875,0.6749999999999999,0.05781250000000002,0.41874999999999996,0.55,0.03125,0.8,0.2,11,14.0,7,19,4.8,4.333333333333334,0.125,0.10267857142857142,0.045454545454545456,0.18181818181818182,1.7,4.02,5.28,1.57,4.46,6.35
St Etienne,Angers,1,1,9,0.4526,0.5474,0.0,0.30000000000000004,0.3999999999999999,0.30000000000000004,0.51125,0.15000000000000002,0.33875,1.2,0.8,4,5.0,4,10,2.6333333333333333,2.375,0.1778846153846154,0.12878787878787878,0.0,0.041666666666666664,2.15,3.17,4.08,2.12,3.19,4.27
Toulouse,Bordeaux,0,1,9,0.4905,0.2136,0.2853,0.2609375,0.375,0.3640625,0.531878125,0.25249999999999995,0.21562187500000002,1.2,0.42857142857142855,8,11.0,10,5,1.7857142857142856,7.138888888888888,0.19886363636363635,0.15773809523809523,0.07142857142857142,0.19907407407407407,3.15,3.27,2.52,3.18,3.22,2.53
Dijon,St Etienne,0,1,9,0.4284,0.2649,0.3055,0.1421875,0.525,0.33281249999999996,0.32499999999999996,0.5,0.17500000000000002,0.6,0.6,13,8.0,18,5,4.25,3.75,0.17619047619047618,0.08333333333333333,0.17045454545454547,0.10714285714285714,3.14,3.22,2.53,2.8,3.17,2.88
Guingamp,Lille,1,0,9,0.4976,0.2982,0.2041,0.171015625,0.6375,0.19148437500000004,0.34124999999999994,0.55,0.10874999999999999,0.6,0.2,14,14.0,13,15,1.1666666666666667,5.166666666666666,0.07142857142857142,0.038461538461538464,0.07142857142857142,0.11363636363636363,2.14,3.29,3.94,2.07,3.44,4.05
Monaco,Strasbourg,3,0,9,0.7227,0.0065,0.0017,0.4090625,0.525,0.06593750000000001,0.5871531249999999,0.4175,-0.00465312499999998,1.2,0.14285714285714285,4,17.0,3,19,2.0892857142857144,6.333333333333333,0.3025210084033613,0.047619047619047616,0.21666666666666667,0.17956349206349206,1.22,7.25,14.75,1.28,6.5,11.8
Nantes,Caen,1,0,9,0.0,0.6342,0.3658,0.302734375,0.3125,0.384765625,0.10874999999999999,0.55,0.34124999999999994,0.2,0.6,19,12.0,10,6,3.8333333333333335,5.833333333333333,0.0,0.09090909090909091,0.038461538461538464,0.05,1.99,3.31,4.53,2.04,3.32,4.37
Troyes,Montpellier,0,1,9,0.2063,0.5932,0.2006,0.20218750000000002,0.725,0.07281250000000002,0.23388750000000003,0.835,-0.06888749999999999,0.2857142857142857,0.0,17,19.0,14,17,4.805555555555555,9.75,0.030303030303030304,0.045454545454545456,0.05113636363636364,0.20535714285714285,2.83,3.14,2.83,3.03,3.23,2.63
Amiens,Marseille,0,2,9,0.7513,0.1359,0.0952,0.3025,0.55,0.14749999999999996,0.32499999999999996,0.5,0.17500000000000002,0.6,0.6,14,11.0,14,11,6.5,2.316666666666667,0.125,0.08846153846153847,0.08333333333333333,0.21428571428571427,4.09,3.47,2.03,3.51,3.53,2.21
Angers,Metz,0,1,9,0.765,0.235,0.0,0.3899218750000001,0.7124999999999999,-0.10242187499999997,0.34375,0.75,-0.09375,0.4,0.0,18,19.0,11,20,3.65,5.25,0.15656565656565657,0.0,0.1813186813186813,0.11458333333333333,1.53,4.24,7.46,1.55,4.25,7.15
Paris SG,Lyon,2,0,9,0.4889,0.3094,0.2016,0.506328125,0.11250000000000004,0.38117187499999994,0.5062375,0.15500000000000003,0.33876249999999997,1.2857142857142858,0.8,2,8.0,2,5,2.766666666666667,3.7291666666666665,0.19642857142857142,0.058823529411764705,0.09523809523809523,0.029411764705882353,1.18,9.0,15.0,1.18,9.3,15.1
Rennes,Nice,0,1,9,0.8548,0.145,0.0,0.2184375,0.525,0.25656249999999997,0.21375000000000002,0.85,-0.06375,0.2,0.0,19,20.0,17,13,2.7,3.5,0.10084033613445378,0.0,0.14215686274509803,0.1875,2.36,3.45,3.21,2.41,3.49,3.14
Lille,Monaco,0,4,9,0.3663,0.2913,0.342,0.04523437500000002,0.5125,0.442265625,0.20611249999999998,0.505,0.2888875,0.5714285714285714,0.8571428571428571,11,1.0,16,2,3.516666666666667,6.022222222222222,0.07142857142857142,0.0984848484848485,0.06060606060606061,0.17037037037037037,5.14,4.05,1.72,5.15,4.08,1.72
Nice,Angers,2,2,9,0.3925,0.3153,0.2921,0.38375,0.44999999999999996,0.16625000000000006,0.397890625,0.3125,0.289609375,0.8571428571428571,0.7142857142857143,5,7.0,8,12,2.2944444444444447,2.4166666666666665,0.21243386243386242,0.10808080808080807,0.06666666666666667,0.06944444444444443,1.83,3.64,5.01,1.81,3.58,5.29
Bordeaux,Guingamp,3,1,9,0.7488,0.165,0.0832,0.42625,0.35,0.22375,0.57605,0.39,0.03394999999999998,1.2,0.42857142857142855,6,16.0,4,10,1.95,5.922222222222222,0.16666666666666666,0.10256410256410257,0.1,0.15873015873015872,1.79,3.76,4.95,1.71,3.96,5.45
Caen,Amiens,1,0,9,0.608,0.3262,0.0657,0.3178125,0.475,0.20718750000000002,0.4175875,0.395,0.18741249999999998,0.8571428571428571,0.42857142857142855,7,14.0,9,14,3.5,8.555555555555555,0.07638888888888888,0.041666666666666664,0.0925925925925926,0.1185897435897436,1.92,3.39,4.8,1.99,3.28,4.7
Lyon,Dijon,3,3,9,0.755,0.0568,0.0369,0.30000000000000004,0.6,0.1,0.49582499999999996,0.505,-0.0008249999999999647,1.0,0.14285714285714285,5,19.0,6,18,2.104761904761905,5.75,0.29166666666666663,0.0925925925925926,0.08814102564102565,0.15873015873015872,1.28,6.27,11.8,1.37,5.6,8.9
Metz,Troyes,0,1,9,0.0237,0.054,0.8674,0.16382812499999996,0.7375,0.09867187499999999,-0.08000000000000004,0.8,0.28,0.0,0.6,20,12.0,20,15,3.766666666666667,2.5,0.09722222222222221,0.2,0.1645383601905341,0.10833333333333334,2.18,3.42,3.65,2.14,3.42,3.84
Montpellier,Paris SG,0,0,9,0.0231,0.1144,0.8608,0.138671875,0.3125,0.548828125,0.145221875,0.3075,0.5472781250000001,0.5714285714285714,1.2,10,2.0,13,2,3.9555555555555553,2.2708333333333335,0.05416666666666667,0.18012422360248448,0.07539682539682539,0.0625,16.0,6.85,1.22,14.75,6.7,1.24
Marseille,Toulouse,2,0,9,0.6548,0.1337,0.1401,0.24437499999999995,0.55,0.205625,0.221271875,0.6975,0.081228125,0.5714285714285714,0.14285714285714285,12,19.0,7,14,4.033333333333333,3.0,0.11666666666666665,0.20634920634920637,0.08912655971479501,0.14215686274509806,1.62,4.15,6.0,1.54,4.27,7.34
St Etienne,Rennes,2,2,9,0.6806,0.2067,0.1115,0.38125,0.5,0.11875,0.4037,0.33999999999999997,0.25630000000000003,1.0,0.5714285714285714,6,10.0,4,17,2.422222222222222,4.305555555555556,0.16025641025641027,0.12727591036414565,0.022222222222222223,0.15454545454545454,2.16,3.36,3.79,2.42,3.18,3.41
Strasbourg,Nantes,1,2,9,0.537,0.3537,0.1093,0.007421875000000022,0.5125,0.480078125,0.1616125,0.41500000000000004,0.42338749999999997,0.6,0.8571428571428571,16,8.0,19,9,2.8888888888888893,2.6666666666666665,0.06818181818181818,0.05808080808080809,0.0625,0.07142857142857142,2.77,2.97,3.06,2.62,3.12,3.14
Monaco,Montpellier,1,1,9,0.8094,0.1246,0.0587,0.43281250000000004,0.375,0.19218749999999996,0.5341875,0.28500000000000003,0.18081249999999996,1.2857142857142858,0.42857142857142855,2,12.0,2,11,2.3261904761904764,7.5,0.27310924369747897,0.06734006734006734,0.14444444444444446,0.1369047619047619,1.34,5.58,9.77,1.37,5.35,9.9
Dijon,Strasbourg,1,1,9,0.6828,0.2235,0.0933,0.235,0.8,-0.03500000000000003,0.21013750000000003,0.7849999999999999,0.0048625000000000335,0.42857142857142855,0.1111111111111111,15,20.0,18,19,3.6904761904761902,7.25,0.11746031746031745,0.03571428571428571,0.134469696969697,0.18824404761904762,2.11,3.54,3.73,2.31,3.48,3.34
Guingamp,Toulouse,1,1,9,0.5989,0.2212,0.1775,0.22531249999999997,0.675,0.09968749999999997,0.4687,0.54,-0.008700000000000013,0.8571428571428571,0.1111111111111111,10,20.0,11,14,2.4444444444444446,4.25,0.06428571428571428,0.15476190476190477,0.047619047619047616,0.12934491978609627,1.96,3.44,4.44,1.91,3.57,4.65
Nantes,Metz,1,0,9,0.186,0.7365,0.0775,0.5321093750000001,0.4125,0.05539062499999997,0.322196875,0.47750000000000004,0.200303125,0.5714285714285714,0.42857142857142855,13,12.0,6,20,3.2222222222222228,4.166666666666667,0.041666666666666664,0.03333333333333333,0.025641025641025644,0.07638888888888888,1.7,3.71,5.96,1.61,4.08,6.5
Paris SG,Bordeaux,6,2,9,0.7989,0.1262,0.0657,0.425,0.1499999999999999,0.4250000000000001,0.51125,0.1499999999999999,0.33875000000000005,1.3333333333333333,0.6666666666666666,1,8.0,2,4,2.7750000000000004,6.229166666666666,0.1830357142857143,0.13616071428571427,0.07142857142857142,0.14930555555555555,1.14,10.52,19.0,1.15,9.6,20.5
Rennes,Caen,0,1,9,0.1634,0.3498,0.4867,0.16281249999999997,0.42500000000000004,0.4121875,0.05145937500000003,0.7525,0.19604062500000002,0.14285714285714285,0.42857142857142855,19,15.0,15,8,3.216666666666667,6.5555555555555545,0.06722689075630252,0.06060606060606061,0.1503267973856209,0.075,1.93,3.4,4.66,1.9,3.49,4.79
Angers,Lyon,3,3,10,0.2745,0.368,0.3575,0.17312500000000003,0.575,0.251875,0.11907500000000004,0.6699999999999999,0.21092500000000003,0.2857142857142857,0.5714285714285714,18,11.0,13,8,3.6333333333333333,3.286111111111111,0.10437710437710439,0.0392156862745098,0.15421245421245422,0.06722689075630252,3.34,3.52,2.26,3.53,3.65,2.16
Nice,Marseille,2,4,10,0.7096,0.1406,0.1201,0.35875,0.35,0.29125,0.35319999999999996,0.32000000000000006,0.3268,0.7777777777777778,0.8571428571428571,8,7.0,9,8,3.1375,2.766666666666667,0.18873716153127917,0.08927738927738928,0.08333333333333334,0.14285714285714285,2.38,3.5,3.13,2.44,3.54,3.05
Troyes,St Etienne,2,1,10,0.1016,0.5767,0.3217,0.17500000000000002,0.5,0.32499999999999996,0.034450000000000036,0.57,0.39555,0.2222222222222222,0.8571428571428571,18,5.0,13,7,3.6041666666666665,3.388888888888889,0.022727272727272728,0.07638888888888888,0.0661300505050505,0.07142857142857142,3.46,3.21,2.36,3.78,3.34,2.19
Lyon,Monaco,3,2,10,0.2346,0.1464,0.4777,0.21429687499999997,0.4125,0.3732031250000001,0.3499999999999999,0.30000000000000004,0.35000000000000003,0.8888888888888888,1.0,5,1.0,8,2,2.4119047619047618,4.945238095238095,0.25625,0.1571969696969697,0.1342875874125874,0.12777777777777777,2.14,4.02,3.29,1.92,4.22,3.83
Caen,Angers,0,2,10,0.301,0.4012,0.2978,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.47406250000000005,0.2749999999999999,0.25093750000000004,1.0,0.6666666666666666,5,7.0,7,13,3.6875,2.4375,0.07199754901960784,0.11439393939393938,0.06944444444444445,0.08149509803921567,2.5,3.07,3.34,2.45,3.21,3.32
Dijon,Paris SG,1,2,10,0.0052,0.0302,0.9355,0.140625,0.375,0.484375,0.1616125,0.41500000000000004,0.42338749999999997,0.4444444444444444,1.0,15,5.0,17,1,3.3095238095238093,4.847222222222222,0.10732600732600732,0.12008281573498965,0.13656655844155846,0.041666666666666664,26.28,9.54,1.13,21.0,9.6,1.15
Guingamp,Rennes,2,0,10,0.2512,0.238,0.508,0.25289062500000004,0.6375,0.10960937500000001,0.36406249999999996,0.375,0.26093750000000004,0.7777777777777778,0.5555555555555556,10,11.0,12,15,2.2083333333333335,3.791666666666667,0.08988095238095237,0.1510124883286648,0.05844155844155844,0.17146464646464646,2.16,3.45,3.67,2.16,3.53,3.64
Lille,Troyes,2,2,10,0.0996,0.2234,0.6766,0.01999999999999999,0.6,0.38,0.06913750000000002,0.5449999999999999,0.38586250000000005,0.4444444444444444,0.8571428571428571,14,7.0,18,11,4.0125,3.1666666666666665,0.05357142857142857,0.17037037037037037,0.12878787878787878,0.07222222222222223,1.6,4.02,6.76,1.71,3.97,5.4
St Etienne,Metz,3,1,10,0.6228,0.3251,0.0521,0.23500000000000004,0.7,0.06500000000000002,0.3709375000000001,0.5249999999999999,0.1040625,0.8888888888888888,0.3333333333333333,7,13.0,8,20,2.3791666666666664,5.375,0.17574786324786323,0.025,0.07222222222222222,0.07395833333333333,1.58,4.06,6.81,1.67,3.97,5.94
Toulouse,Amiens,1,0,10,0.6544,0.2855,0.0601,0.15835937499999994,0.6625000000000001,0.17914062499999997,0.31093750000000003,0.575,0.1140625,0.8571428571428571,0.3333333333333333,11,15.0,14,17,2.257142857142857,6.416666666666667,0.13257575757575757,0.03125,0.07142857142857142,0.10364819004524888,1.79,3.32,5.98,1.86,3.31,5.47
Bordeaux,Nantes,1,1,10,0.6046,0.2565,0.1386,0.295234375,0.21250000000000002,0.492265625,0.4962375,0.05499999999999994,0.44876250000000006,1.2857142857142858,1.0,6,5.0,7,6,2.1750000000000003,2.6,0.15873015873015872,0.08522727272727273,0.10000000000000002,0.06547619047619047,1.67,3.79,6.19,1.69,3.78,6.11
Montpellier,Nice,2,0,10,0.3142,0.5967,0.0891,0.2375,0.525,0.2375,0.19420000000000004,0.58,0.2258,0.5555555555555556,0.42857142857142855,12,14.0,14,13,3.5916666666666663,3.0,0.040625,0.05555555555555555,0.05654761904761904,0.125,2.51,3.27,3.12,2.79,3.15,2.91
Strasbourg,Marseille,3,3,10,0.3871,0.2238,0.38,-0.007500000000000007,0.55,0.45749999999999996,0.038949999999999985,0.49,0.47105,0.42857142857142855,1.0,18,5.0,19,6,3.092592592592593,2.5472222222222225,0.06132756132756132,0.12578157136980667,0.09722222222222221,0.13345864661654133,3.84,3.57,2.06,4.42,3.55,1.95
St Etienne,Montpellier,0,1,10,0.5588,0.2933,0.1478,0.29320312500000006,0.36249999999999993,0.344296875,0.41242187499999994,0.36250000000000004,0.22507812500000002,1.0,0.4444444444444444,3,12.0,3,10,2.703333333333333,6.875,0.1705982905982906,0.06717171717171717,0.07777777777777777,0.13392857142857142,2.22,3.18,3.92,2.17,3.26,3.96
Amiens,Bordeaux,1,0,10,0.3014,0.2268,0.4653,0.07999999999999999,0.6,0.32000000000000006,0.143340625,0.5975,0.25915937499999997,0.42857142857142855,0.5454545454545454,18,9.0,17,7,5.222222222222222,5.549999999999999,0.08333333333333333,0.1324579831932773,0.08585858585858586,0.22853535353535354,5.88,3.88,1.67,6.23,3.91,1.66
