homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Paris SG,Toulouse,2,0,9,0.1356,0.376,0.4883,0.34656250000000005,0.2749999999999999,0.37843750000000004,0.22375,0.35,0.42625,-0.4,9,4,-0.26388888888888884,-0.04166666666666667,0.027777777777777776,1.46,4.48,8.58,1.5,4.25,8.61
Reims,Montpellier,3,1,9,0.2004,0.3619,0.4377,0.25656249999999997,0.525,0.2184375,0.3,0.4,0.3,0.0,6,2,1.75,-0.19444444444444445,-0.09937611408199643,3.62,3.14,2.32,4.03,3.2,2.17
Evian Thonon Gaillard,Bastia,3,0,9,0.1118,0.0913,0.4844,0.04593750000000002,0.7749999999999999,0.17906250000000007,0.13374999999999998,0.65,0.21625,-0.39999999999999997,7,7,3.0357142857142856,-0.12222222222222218,-0.04038461538461541,2.39,3.3,3.28,2.54,3.42,2.99
Nice,Brest,4,2,9,0.8161,0.1839,0.0,0.20718749999999997,0.475,0.31781250000000005,0.21375000000000002,0.85,-0.06375,0.2,-3,5,1.7857142857142856,0.09090909090909091,-0.0010101010101010166,2.07,3.2,4.35,1.96,3.25,4.91
St Etienne,Sochaux,0,1,9,0.9199,0.0788,0.0,0.46374999999999994,0.65,-0.11374999999999996,0.405,0.7,-0.10499999999999998,0.6,-3,-9,-3.875,0.2777777777777778,0.0009661835748792369,1.52,4.01,8.57,1.48,4.51,8.22
Troyes,Lille,1,1,9,0.1043,0.1412,0.7365,0.037500000000000006,0.75,0.2125,0.1,0.5,0.4,-0.6000000000000001,15,6,1.0,0.0,0.024963924963924966,4.15,3.4,2.04,5.04,3.62,1.83
Valenciennes,Bordeaux,0,0,9,0.638,0.362,0.0,0.2340625,0.42499999999999993,0.34093750000000006,0.40625,0.25,0.34375,0.0,4,2,-0.5,0.0,-0.1111111111111111,2.69,3.06,3.06,2.91,3.19,2.76
Lyon,Ajaccio,2,0,9,0.8464,0.0823,0.0412,0.44218750000000007,0.2749999999999999,0.2828125,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.6,-8,-7,-0.7999999999999998,0.04166666666666666,0.05833333333333335,1.45,4.53,8.85,1.48,4.55,8.05
Nancy,Marseille,0,1,9,0.0,0.6129,0.3871,0.020000000000000018,0.4,0.58,0.15499999999999997,0.30000000000000004,0.5449999999999999,-0.6,12,15,0.23750000000000027,-0.022418757712875367,0.05,3.56,3.17,2.33,3.85,3.38,2.15
Rennes,Lorient,1,2,9,0.2413,0.1665,0.5272,0.09375000000000003,0.44999999999999996,0.45625000000000004,0.31125,0.44999999999999996,0.23875000000000002,0.19999999999999996,0,13,1.1785714285714288,-0.039377289377289376,-0.08333333333333334,1.85,3.42,5.17,1.93,3.44,4.75
Montpellier,St Etienne,1,1,9,0.0552,0.1792,0.765,0.1265625,0.625,0.2484375,0.04000000000000001,0.6,0.36,-0.39999999999999997,8,4,4.066666666666666,-0.10528360528360528,-0.030982905982905984,2.15,3.25,3.98,1.99,3.52,4.28
Bastia,Paris SG,0,4,9,0.0556,0.1793,0.7645,0.06101562500000002,0.48750000000000004,0.45148437499999994,0.16000000000000006,0.3999999999999999,0.44000000000000006,-0.20000000000000007,11,9,2.5000000000000004,-0.031746031746031744,0.2264957264957265,5.46,3.99,1.69,5.25,3.69,1.79
Brest,Valenciennes,2,1,9,0.5677,0.2551,0.1765,0.18320312500000002,0.5375,0.279296875,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.6,-9,7,-0.1250000000000009,-0.08974358974358976,-0.0625,2.81,3.07,2.87,3.0,3.11,2.75
Lorient,Nice,1,1,9,0.4942,0.4043,0.1015,0.44218750000000007,0.2749999999999999,0.2828125,0.53125,0.25,0.21875,0.7999999999999999,-10,-8,1.025,0.14316239316239318,0.053921568627450976,1.91,3.39,4.83,1.75,3.73,5.59
Reims,Nancy,2,0,9,0.7465,0.1948,0.0583,0.38,0.6,0.01999999999999999,0.45838750000000006,0.515,0.026612499999999956,0.657142857142857,-11,-6,-0.3500000000000001,0.02794612794612794,-0.11989957926490434,2.46,3.12,3.32,2.34,3.27,3.47
Sochaux,Troyes,3,1,9,0.3653,0.1521,0.3253,0.1590625,0.725,0.11593750000000001,0.0,1.0,0.0,0.0,1,-1,1.5833333333333335,-0.00037878787878786735,0.1564102564102564,2.34,3.26,3.43,2.36,3.31,3.39
Toulouse,Rennes,2,2,9,0.7445,0.1783,0.0759,0.31429687500000003,0.6375,0.04820312500000001,0.46374999999999994,0.65,-0.11374999999999996,0.8,-8,-11,-2.833333333333333,0.054093567251461985,-0.033492822966507185,2.25,3.14,3.75,2.1,3.33,4.09
Bordeaux,Ajaccio,2,2,9,0.6223,0.327,0.0507,0.33625000000000005,0.475,0.18875,0.41479999999999995,0.54,0.04519999999999999,0.3714285714285715,-2,-4,-1.3833333333333329,-0.03169934640522876,-0.07222222222222222,1.55,4.03,7.63,1.53,3.98,8.65
Lille,Lyon,1,1,9,0.088,0.2692,0.6427,0.17242187500000006,0.3375,0.4900781249999999,0.03125,0.55,0.41874999999999996,-0.6000000000000001,13,12,-2.125,-0.008333333333333345,0.2150793650793651,2.28,3.39,3.49,2.12,3.44,3.86
Marseille,Evian Thonon Gaillard,1,0,9,0.9202,0.0785,0.0,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.625,0.5,-0.125,1.2,-13,-16,-0.39285714285714324,0.12242562929061784,-0.012499999999999997,1.42,4.6,9.5,1.43,4.55,9.66
Rennes,Lille,2,0,9,0.1558,0.1693,0.6585,0.13374999999999998,0.65,0.21625,0.12839062500000004,0.5325,0.339109375,-0.28571428571428575,11,6,1.1857142857142855,-0.0577991452991453,0.04983164983164984,2.58,3.18,3.13,2.68,3.18,3.0
Ajaccio,Brest,1,0,9,0.8688,0.1309,0.0,0.175,0.5,0.325,0.52,0.6,-0.12000000000000005,0.8,-7,3,2.166666666666666,0.0069444444444444475,-0.281015281015281,1.96,3.2,4.93,1.79,3.42,5.95
Evian Thonon Gaillard,Lorient,1,1,9,0.3353,0.182,0.4269,0.11187500000000003,0.44999999999999996,0.438125,0.29314999999999997,0.33999999999999997,0.36685000000000006,-0.1428571428571429,8,14,2.055555555555555,-0.00032560032560030594,-0.07083333333333335,2.63,3.15,3.05,2.48,3.29,3.2
Nancy,Montpellier,0,2,9,0.1562,0.3397,0.5041,-0.03500000000000003,0.8,0.235,0.0900625,0.725,0.18493750000000003,0.0,4,2,3.5296296296296297,-0.15390749601275916,-0.12121212121212122,3.26,3.11,2.52,3.19,3.13,2.58
Nice,Bastia,2,2,9,0.4539,0.138,0.2271,0.39617187500000006,0.6375,-0.03367187499999999,0.359046875,0.5875,0.05345312499999999,0.14285714285714285,0,-5,-0.3968253968253972,-0.01090391090391088,0.012820512820512775,2.24,3.23,3.72,2.4,3.23,3.41
Paris SG,Sochaux,2,0,9,0.5218,0.3935,0.0847,0.460859375,0.2875,0.251640625,0.386546875,0.4225,0.190953125,0.28571428571428575,-3,-13,-4.064814814814815,0.05227272727272728,-0.010466988727858298,1.24,6.61,15.52,1.18,7.6,23.7
Troyes,Toulouse,0,2,9,0.2698,0.3617,0.3684,0.051250000000000004,0.65,0.29874999999999996,0.18442187499999999,0.5875,0.228078125,-0.2857142857142857,9,11,0.16666666666666652,0.10252525252525255,0.03886483886483885,3.23,3.17,2.5,3.37,3.12,2.48
Lyon,Bordeaux,0,2,9,0.4735,0.2717,0.2541,0.406484375,0.3374999999999999,0.2560156250000001,0.514490625,0.2025,0.283009375,0.5714285714285715,-5,-5,-2.088888888888888,0.09999999999999999,0.04814814814814816,2.06,3.31,4.21,2.06,3.54,3.96
St Etienne,Reims,0,0,9,0.5609,0.2353,0.2019,0.22375,0.35,0.42625,0.1701375,0.685,0.14486249999999995,0.22857142857142854,-1,6,-0.20833333333333326,-0.03148148148148147,-0.029093567251461977,1.6,3.84,7.02,1.57,4.12,7.02
Valenciennes,Marseille,4,1,9,0.0,1.0,0.0,0.10554687499999998,0.3375,0.5569531249999999,0.31556249999999997,0.17500000000000004,0.5094375,-0.5714285714285715,11,12,0.7027777777777775,0.015862242332830567,0.0,3.48,3.12,2.39,3.35,3.23,2.44
St Etienne,Nancy,4,0,10,0.7553,0.2001,0.0444,0.35929687499999996,0.7375,-0.09679687500000003,0.25401250000000003,0.745,0.0009874999999999745,0.30158730158730157,-2,-6,-0.9979166666666663,0.07222222222222223,-0.13456196581196578,1.65,3.7,6.79,1.57,4.01,7.53
Bastia,Troyes,3,2,10,0.1862,0.1776,0.617,0.075,0.85,0.07500000000000002,0.15894999999999998,0.89,-0.04895000000000001,0.42857142857142855,-2,-4,2.1444444444444457,-0.07076719576719576,0.17052119993296463,1.75,3.67,5.48,1.61,3.98,6.82
Lille,Ajaccio,2,0,10,0.4132,0.2923,0.2941,0.09437500000000006,0.575,0.330625,0.17013750000000002,0.6849999999999999,0.14486250000000003,-0.15873015873015872,9,6,-1.333333333333333,-0.031481481481481485,0.07522893772893774,1.47,4.48,8.05,1.48,4.4,8.65
Montpellier,Evian Thonon Gaillard,2,3,10,0.4549,0.5451,0.0,0.309921875,0.5125,0.17757812500000003,0.23388750000000003,0.835,-0.06888749999999999,0.2857142857142857,1,-4,1.9999999999999996,0.06267806267806268,-0.028327228327228338,1.69,3.64,6.29,1.73,3.7,5.73
Reims,Nice,3,1,10,0.3953,0.4516,0.1531,0.401171875,0.3125,0.286328125,0.480628125,0.3025,0.216871875,0.5714285714285714,-12,-8,0.9499999999999997,0.09463684463684463,-0.01396628826969384,2.37,3.14,3.5,2.61,3.21,3.05
Sochaux,Rennes,0,1,10,0.4564,0.1753,0.3023,0.21539062500000003,0.5125,0.27210937500000004,0.25685,0.6699999999999999,0.07315000000000003,0.2857142857142857,0,1,-0.5925925925925921,0.026163596751832052,0.09869117237538286,3.23,3.16,2.51,3.35,3.16,2.47
Toulouse,Valenciennes,2,2,10,0.4231,0.2176,0.3476,0.31125,0.44999999999999996,0.23875000000000002,0.359046875,0.5875,0.05345312499999999,0.28571428571428575,-1,-2,-1.8333333333333335,0.012750831326682699,0.009932659932659932,1.88,3.29,5.28,1.92,3.5,4.65
Brest,Bordeaux,1,1,10,0.2369,0.3917,0.3714,0.17031249999999998,0.4750000000000001,0.35468749999999993,0.5028,0.13,0.3672,0.39682539682539697,0,7,0.1319444444444442,-0.04455128205128207,0.0057189542483660205,4.02,3.19,2.16,3.76,3.39,2.18
Lorient,Lyon,1,1,10,0.3969,0.3618,0.2413,0.35250000000000004,0.3999999999999999,0.24750000000000005,0.397890625,0.3125,0.289609375,0.2857142857142857,0,2,-0.4944444444444449,0.03671143671143673,0.04761904761904763,2.89,3.14,2.79,2.41,3.45,3.16
Marseille,Paris SG,2,2,10,0.2182,0.4475,0.3343,0.3390625,0.17500000000000004,0.48593749999999997,0.49678750000000005,0.06499999999999995,0.4382125,0.2857142857142858,1,-1,0.7658730158730154,-0.12010249052583148,0.018518518518518517,3.15,3.22,2.52,2.96,3.26,2.66
Bordeaux,Lille,1,1,10,0.4084,0.2697,0.3208,0.32937500000000003,0.44999999999999996,0.22062500000000002,0.335809375,0.5225,0.14169062500000001,0.15873015873015872,8,-6,-0.41428571428571415,-0.012443438914027147,-0.04781144781144782,2.18,3.3,3.81,2.54,3.17,3.21
Evian Thonon Gaillard,Toulouse,0,4,10,0.2784,0.3019,0.4194,0.290234375,0.4375,0.272265625,0.29531250000000003,0.375,0.32968749999999997,-0.2222222222222222,10,9,0.3511904761904763,0.06928418803418801,0.0369949494949495,2.81,3.19,2.81,2.98,3.25,2.67
Nancy,Sochaux,1,1,10,0.1535,0.6759,0.1706,-0.07218749999999996,0.825,0.2471875,0.009999999999999981,0.8,0.18999999999999997,0.0,1,1,-0.6583333333333341,-0.008522727272727272,-0.021739130434782594,1.96,3.28,4.75,2.0,3.22,4.76
Nice,St Etienne,1,1,10,0.1683,0.1682,0.6414,0.18875000000000003,0.475,0.33625,0.30531250000000004,0.42499999999999993,0.2696875,-0.015873015873015817,4,8,0.4234126984126978,0.03300865800865804,0.13778490028490026,3.03,3.26,2.57,2.89,3.35,2.66
Paris SG,Reims,1,0,10,0.5291,0.3592,0.1117,0.42601562499999995,0.1625000000000001,0.41148437499999996,0.469465625,0.38249999999999995,0.14803437500000002,0.6031746031746031,-12,-4,0.05555555555555536,-0.018434343434343442,-0.04995126705653021,1.21,6.89,17.99,1.22,6.7,18.35
Rennes,Montpellier,2,1,10,0.2864,0.2148,0.4886,0.3474999999999999,0.45000000000000007,0.2025,0.30000000000000004,0.3999999999999999,0.30000000000000004,0.0,6,-4,0.9240079365079366,-0.050951698155645514,0.0007575757575757625,2.3,3.29,3.5,2.16,3.38,3.82
Valenciennes,Lorient,6,1,10,0.7087,0.2126,0.0783,0.22062500000000002,0.44999999999999996,0.32937500000000003,0.4103125,0.2749999999999999,0.31468750000000006,0.2222222222222222,1,3,0.24999999999999956,-0.020941558441558455,-0.13712849650349648,2.25,3.28,3.62,2.35,3.31,3.41
Ajaccio,Bastia,0,0,10,0.8075,0.1925,0.0,0.228515625,0.5625,0.208984375,0.49945,0.4099999999999999,0.09055000000000007,0.5555555555555556,-2,-1,0.12341269841269842,-0.1236111111111111,-0.20705128205128207,2.49,3.28,3.14,2.5,3.2,3.24
Lyon,Brest,1,0,10,0.8821,0.0626,0.0246,0.2565625,0.5249999999999999,0.21843750000000006,0.405,0.7,-0.10499999999999998,1.0,-13,-10,-1.525,0.09583333333333333,-0.03992812742812743,1.36,4.95,11.65,1.32,5.4,12.6
Troyes,Marseille,1,0,10,0.1345,0.281,0.5843,-0.04945312500000007,0.6625000000000001,0.386953125,0.07468749999999999,0.575,0.3503125,-0.7777777777777778,17,18,2.2770833333333336,0.049396681749622945,0.06696428571428571,5.82,3.72,1.71,6.29,4.03,1.63
St Etienne,Rennes,2,0,10,0.6761,0.2148,0.1083,0.26875,0.30000000000000004,0.43124999999999997,0.290234375,0.4375,0.272265625,0.19191919191919193,-1,1,-1.6216666666666661,0.020893719806763314,-0.05502923976608187,2.1,3.36,3.97,1.88,3.5,4.94
Lille,Valenciennes,2,1,10,0.3837,0.2482,0.3651,0.24750000000000005,0.3999999999999999,0.35250000000000004,0.34125000000000005,0.5499999999999999,0.10875000000000003,0.11111111111111116,4,6,-1.166666666666667,-0.06748366013071896,0.034993734335839605,1.65,3.82,6.37,1.75,3.66,5.66
Montpellier,Nice,3,1,10,0.2812,0.315,0.4037,0.11312500000000003,0.6499999999999999,0.23687500000000006,0.08124999999999999,0.75,0.16875,-0.1111111111111111,4,1,2.039583333333333,0.0011446886446886545,0.06404869640163757,1.72,3.81,5.49,1.83,3.5,5.35
Nancy,Paris SG,0,1,10,0.0327,0.1743,0.7927,-0.013359375000000007,0.48750000000000004,0.525859375,0.0625,0.5,0.4375,-0.5252525252525252,15,18,2.1108333333333325,-0.20185786435786435,0.011507936507936509,7.91,4.14,1.52,7.4,4.38,1.52
Reims,Troyes,1,1,10,0.8542,0.0764,0.0368,0.33281249999999996,0.525,0.1421875,0.57375,0.55,-0.12374999999999997,1.0909090909090908,-18,-12,0.5691666666666668,0.10934884559884564,-0.11789685950070929,1.87,3.57,4.77,2.04,3.39,4.23
Toulouse,Brest,3,1,10,0.8009,0.1334,0.0606,0.40445312499999997,0.5125,0.08304687500000005,0.37468750000000006,0.725,-0.09968750000000001,0.6666666666666666,-6,-11,-0.996428571428571,0.1172514619883041,-0.04449300699300701,1.51,3.85,9.77,1.47,4.34,9.3
Bastia,Bordeaux,3,1,10,0.041,0.1056,0.8459,0.23875000000000002,0.44999999999999996,0.31125,0.23195312499999998,0.4125,0.35554687500000004,-0.1515151515151516,11,6,0.7166666666666672,-0.05360045467462349,0.23648018648018648,2.75,3.2,2.87,2.77,3.36,2.77
Lorient,Ajaccio,4,4,10,0.7639,0.1711,0.0639,0.19632812500000005,0.5874999999999999,0.21617187500000004,0.38476562500000006,0.5625,0.052734374999999944,0.5252525252525252,-2,-2,-1.0958333333333332,0.02721611721611722,-0.03588827838827839,1.77,3.71,5.22,1.79,3.8,5.01
Brest,Lorient,2,0,11,0.6369,0.1872,0.1672,0.068828125,0.7125,0.21867187499999996,0.43281250000000004,0.375,0.19218749999999998,0.5656565656565657,-1,8,1.1791666666666663,-0.027458374958374984,-0.16722285067873302,3.25,3.23,2.48,3.28,3.24,2.46
Evian Thonon Gaillard,Lille,0,2,11,0.2345,0.2145,0.5444,0.200390625,0.4375,0.362109375,0.19632812500000005,0.5874999999999999,0.21617187500000004,-0.09090909090909088,11,7,0.695238095238095,0.007094017094017066,0.05158508158508157,3.63,3.27,2.25,3.88,3.29,2.18
Nice,Nancy,2,1,11,0.8739,0.0919,0.0277,0.150390625,0.8125,0.037109375,0.36250000000000004,0.7,-0.06249999999999997,0.4343434343434343,-4,-4,0.2580357142857137,0.10123543123543123,-0.0028372352285395697,2.03,3.35,4.21,1.94,3.58,4.41
Paris SG,St Etienne,1,2,11,0.4175,0.3648,0.2176,0.4565625,0.17500000000000004,0.3684375,0.460859375,0.2875,0.251640625,0.4444444444444444,-5,-5,-0.08055555555555571,-0.004397990294729412,-0.06645299145299147,1.52,4.31,7.31,1.53,4.36,7.26
Rennes,Reims,1,0,11,0.4628,0.3399,0.1973,0.337890625,0.4125,0.24960937500000002,0.4090625,0.525,0.06593750000000001,0.595959595959596,-8,5,0.3614285714285712,0.03920940170940168,0.04375031782354437,1.6,3.85,6.96,1.62,3.86,6.94
Troyes,Montpellier,1,1,11,0.168,0.2278,0.6026,0.18624999999999997,0.55,0.26375,0.24804687499999997,0.5625,0.18945312500000003,-0.09090909090909088,11,3,2.097777777777778,-0.0223444976076555,-0.0436002886002886,3.59,3.31,2.25,3.55,3.44,2.22
Valenciennes,Sochaux,3,1,11,0.8247,0.1533,0.0215,0.26375,0.55,0.18624999999999997,0.4750000000000001,0.3999999999999999,0.12500000000000003,0.6363636363636364,-7,-8,-2.900000000000001,0.16404761904761903,-0.07420948616600789,1.67,3.99,5.71,1.66,4.16,5.64
Ajaccio,Marseille,0,2,11,0.385,0.615,0.0,0.251875,0.575,0.17312500000000003,0.40499999999999997,0.4,0.195,0.07070707070707061,9,11,0.13833333333333364,-0.006581139448786508,-0.09333333333333334,3.82,3.23,2.2,3.58,3.36,2.25
Bordeaux,Toulouse,1,0,11,0.1195,0.2592,0.621,0.17398437500000002,0.36249999999999993,0.46351562500000004,0.2575,0.35,0.3925,-0.24242424242424243,13,8,-0.48785714285714255,-0.06426847662141781,0.04002525252525252,2.16,3.24,3.94,2.31,3.22,3.58
