homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Montpellier,Paris SG,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-19,-19,nan,nan,nan,5.31,3.64,1.79,5.14,3.52,1.85
Bordeaux,Monaco,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-18,-17,nan,nan,nan,3.21,3.17,2.51,3.16,3.21,2.54
Evian Thonon Gaillard,Sochaux,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-8,nan,nan,nan,2.2,3.24,3.81,2.27,3.15,3.81
Lille,Lorient,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-16,-13,nan,nan,nan,1.65,3.83,6.41,1.61,3.95,6.85
Lyon,Nice,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-8,nan,nan,nan,1.76,3.76,5.18,1.74,3.72,5.72
Nantes,Bastia,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-5,nan,nan,nan,2.28,3.29,3.54,1.81,3.35,5.88
Rennes,Reims,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-7,nan,nan,nan,1.75,3.59,5.72,1.91,3.41,4.88
Valenciennes,Toulouse,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-8,nan,nan,nan,2.62,3.2,3.02,2.8,3.11,2.93
Ajaccio,St Etienne,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-6,nan,nan,nan,3.4,3.14,2.42,3.77,3.15,2.27
Guingamp,Marseille,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-6,-2,nan,nan,nan,3.89,3.25,2.18,3.44,3.15,2.44
