homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Monaco,Toulouse,3,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-16,-16,nan,nan,nan,1.32,5.72,11.12,1.29,5.9,12.75
Lyon,Strasbourg,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-18,-18,nan,nan,nan,1.4,5.19,8.99,1.34,5.55,10.35
Metz,Guingamp,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-16,-16,nan,nan,nan,2.95,3.2,2.71,3.01,3.35,2.54
Montpellier,Caen,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-11,nan,nan,nan,1.88,3.54,4.74,1.83,3.69,4.92
Paris SG,Amiens,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-8,nan,nan,nan,1.13,10.7,26.0,1.09,13.0,36.5
St Etienne,Nice,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-6,-5,nan,nan,nan,2.28,3.17,3.69,2.46,3.23,3.29
Troyes,Rennes,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-6,-5,nan,nan,nan,2.8,3.16,2.9,3.08,3.16,2.6
Angers,Bordeaux,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-7,-5,nan,nan,nan,2.63,3.06,3.14,2.5,3.14,3.31
Lille,Nantes,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-5,nan,nan,nan,2.09,3.29,4.2,2.15,3.27,4.01
Marseille,Dijon,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-6,nan,nan,nan,1.4,5.19,8.88,1.31,5.8,11.5
Nice,Troyes,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,5,nan,nan,nan,1.53,4.5,6.95,1.52,4.51,7.06
Rennes,Lyon,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,8,nan,nan,nan,3.69,3.68,2.09,3.64,3.63,2.12
Amiens,Angers,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2,5,nan,nan,nan,3.04,3.12,2.66,3.31,3.14,2.51
Bordeaux,Metz,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,-1,nan,nan,nan,1.46,4.6,8.15,1.44,5.05,7.76
Caen,St Etienne,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,4,8,nan,nan,nan,3.08,3.08,2.66,3.01,3.24,2.64
Nantes,Marseille,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,7,nan,nan,nan,3.46,3.43,2.25,3.17,3.3,2.49
Toulouse,Montpellier,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,10,nan,nan,nan,2.28,3.13,3.74,2.38,3.19,3.5
Dijon,Monaco,1,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,9,12,nan,nan,nan,6.62,4.4,1.55,7.05,4.67,1.51
Guingamp,Paris SG,0,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,7,3,nan,nan,nan,12.75,6.0,1.28,14.55,6.55,1.25
Strasbourg,Lille,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,7,10,nan,nan,nan,3.65,3.44,2.17,3.7,3.59,2.12
Metz,Monaco,0,1,8,0.0001,0.0005,0.2225,-0.125,0.5,0.625,0.5,0.0,0.5,-1.0,12,14,-1.1666666666666665,-0.08333333333333334,0.16410256410256413,10.3,5.93,1.33,9.21,5.73,1.36
Lyon,Bordeaux,3,3,8,0.882,0.0037,0.0,0.505,0.09999999999999998,0.395,0.5,0.0,0.5,0.6666666666666667,-8,-6,-0.03571428571428581,0.047619047619047616,-0.2222222222222222,1.67,4.25,5.27,1.68,4.2,5.31
Montpellier,Strasbourg,1,1,8,0.9368,0.0608,0.0,0.17500000000000002,0.5,0.32499999999999996,0.5,0.0,0.5,1.0,-17,-4,-2.0,0.1,-0.3333333333333333,1.86,3.74,4.51,2.03,3.36,4.33
Nice,Guingamp,2,0,8,0.0101,0.0254,0.8168,-0.08000000000000004,0.8,0.28,0.5,0.0,0.5,-1.0,6,3,0.7333333333333334,-0.1807692307692308,0.033333333333333354,2.07,3.22,4.3,1.86,3.64,4.82
Rennes,Dijon,2,2,8,0.8772,0.1225,0.0,0.145,0.9,-0.04500000000000001,0.5,0.0,0.5,0.0,-5,-5,-8.6,0.058823529411764705,-0.04901960784313725,1.61,4.04,6.41,1.78,3.83,5.11
St Etienne,Amiens,3,0,8,0.7534,0.2466,0.0,0.625,0.5,-0.125,0.5,0.0,0.5,1.0,-12,-14,-4.333333333333334,0.125,-0.125,1.57,4.01,7.16,1.62,3.76,7.36
Troyes,Nantes,0,1,8,0.8772,0.1225,0.0,0.52,0.6,-0.12000000000000005,0.5,0.0,0.5,0.3333333333333333,-7,-12,0.5,0.09090909090909091,-0.15178571428571427,2.6,3.23,3.02,2.61,3.25,3.04
Lille,Caen,0,2,8,0.8611,0.1387,0.0,0.28,0.8,-0.08000000000000004,0.5,0.0,0.5,1.0,-13,-9,-5.2,0.21428571428571427,-0.1,1.66,4.0,5.79,1.76,3.89,5.16
Marseille,Angers,1,1,8,0.0,1.0,0.0,0.505,0.09999999999999998,0.395,0.5,0.0,0.5,0.0,1,-4,1.6,0.0,0.0,1.62,4.07,6.21,1.67,3.77,6.45
Paris SG,Toulouse,6,2,8,0.9608,0.0192,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,-14,-10,1.2000000000000002,-0.20833333333333331,-0.17647058823529413,1.1,12.65,27.99,1.1,12.2,39.17
Paris SG,St Etienne,3,0,8,0.0,0.4346,0.5654,0.495,0.010000000000000009,0.495,0.5,0.0,0.5,0.19999999999999996,-4,-1,0.9000000000000004,0.020833333333333343,0.14285714285714285,1.11,12.0,28.0,1.09,13.25,35.0
Amiens,Nice,3,0,8,0.0,1.0,0.0,-0.08580000000000002,0.78,0.30579999999999996,0.5,0.0,0.5,0.0,-2,8,7.0,0.0,0.04166666666666666,3.62,3.26,2.26,3.25,3.33,2.42
Bordeaux,Troyes,2,1,8,0.7035,0.2965,0.0,0.35475,0.44999999999999996,0.19525000000000003,0.5,0.0,0.5,0.0,4,-2,-0.10000000000000009,-0.033333333333333354,-0.05,1.43,4.77,8.7,1.42,4.92,8.94
Caen,Metz,1,0,8,0.0,1.0,0.0,0.30579999999999996,0.78,-0.08580000000000002,0.5,0.0,0.5,0.0,2,-6,-3.5,0.0,0.0,1.86,3.54,4.89,1.81,3.7,5.07
Dijon,Montpellier,2,1,8,0.4555,0.5445,0.0,0.07315000000000003,0.6699999999999999,0.25685,0.5,0.0,0.5,0.0,3,10,-9.0,0.06666666666666667,0.125,2.63,3.28,2.94,2.65,3.3,2.94
Nantes,Lyon,0,0,8,0.0,0.1787,0.8213,0.18741249999999998,0.395,0.4175875,0.5,0.0,0.5,-1.0,16,11,2.541666666666667,-0.11764705882352941,0.018099547511312222,3.47,3.66,2.16,3.76,3.56,2.11
Toulouse,Rennes,3,2,8,0.4555,0.5445,0.0,0.16500000000000004,0.6699999999999999,0.16500000000000004,0.5,0.0,0.5,0.6666666666666667,0,-2,-2.0,0.0625,-0.09090909090909091,2.32,3.23,3.51,2.28,3.31,3.58
Angers,Lille,1,1,8,0.9608,0.0279,0.0,0.3916,0.56,0.04839999999999994,0.5,0.0,0.5,0.3333333333333333,-1,-6,-4.2,0.2222222222222222,0.14935064935064934,2.21,3.27,3.75,2.14,3.3,4.0
Guingamp,Strasbourg,2,0,8,0.0,0.2497,0.7503,0.05926249999999997,0.615,0.3257375,0.56125,0.35,0.08875000000000002,-0.2,5,3,-7.0,-0.07142857142857142,-0.05505952380952381,1.91,3.44,4.76,1.78,3.74,5.24
Monaco,Marseille,6,1,8,0.0,0.1572,0.8426,0.5016,0.12,0.3784,0.5,0.0,0.5,0.0,1,-4,1.1285714285714283,0.0995475113122172,0.3333333333333333,1.63,4.23,5.74,1.59,4.46,6.02
Lille,Bordeaux,0,0,9,0.339,0.1901,0.4309,0.09375000000000003,0.44999999999999996,0.45625000000000004,0.18624999999999997,0.55,0.26375,0.19999999999999996,-2,8,1.0666666666666669,-0.1294642857142857,-0.2077020202020202,2.96,3.35,2.61,2.82,3.37,2.7
Metz,Paris SG,1,5,9,0.0,0.0033,0.872,-0.125,0.5,0.625,-0.125,0.5,0.625,-1.0,16,18,-0.9750000000000001,-0.05952380952380952,0.13811188811188813,27.0,10.2,1.13,34.0,12.0,1.1
Caen,Dijon,2,1,9,0.3811,0.4175,0.2014,0.36406249999999996,0.375,0.26093750000000004,0.34124999999999994,0.55,0.10874999999999999,0.39999999999999997,-2,-7,-4.25,-0.05208333333333333,-0.07142857142857144,2.04,3.41,4.12,1.9,3.53,4.71
Montpellier,Nantes,0,1,9,0.5066,0.4018,0.0916,0.0859375,0.625,0.2890625,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.20000000000000007,-2,-2,1.5999999999999996,0.03579545454545455,-0.03571428571428571,2.28,3.12,3.77,2.2,3.15,4.01
Nice,Monaco,4,0,9,0.0581,0.1551,0.785,0.08875000000000002,0.35,0.56125,0.28,0.19999999999999996,0.52,-0.6,10,15,-0.9916666666666663,-0.051298701298701316,0.06666666666666668,4.61,3.86,1.81,4.75,4.07,1.78
Strasbourg,Amiens,0,1,9,0.9527,0.0126,0.0,0.1671875,0.625,0.2078125,0.625,0.5,-0.125,1.0,-4,-1,-9.055555555555555,0.13636363636363635,-0.1778846153846154,2.04,3.37,4.19,2.01,3.5,4.2
Troyes,Toulouse,0,0,9,0.2809,0.2313,0.4832,0.07468749999999999,0.575,0.3503125,0.145,0.9,-0.04500000000000001,0.2,-3,4,0.875,-0.26406926406926406,-0.1365307486631016,2.98,3.28,2.6,2.96,3.25,2.67
Lyon,Guingamp,2,1,9,0.5297,0.1565,0.2261,0.34093750000000006,0.42499999999999993,0.2340625,0.38375,0.44999999999999996,0.16625000000000006,0.20000000000000007,-4,-7,-6.142857142857142,0.23878205128205124,-0.06101190476190477,1.38,5.37,8.67,1.46,4.9,7.71
Marseille,Rennes,1,3,9,0.7469,0.1585,0.0898,0.2671875,0.6749999999999999,0.05781250000000002,0.41874999999999996,0.55,0.03125,0.6000000000000001,-3,-12,0.4666666666666659,0.022321428571428575,-0.13636363636363635,1.7,4.02,5.28,1.57,4.46,6.35
St Etienne,Angers,1,1,9,0.4526,0.5474,0.0,0.30000000000000004,0.3999999999999999,0.30000000000000004,0.51125,0.15000000000000002,0.33875,0.3999999999999999,-1,-6,0.2583333333333333,0.049096736596736607,-0.041666666666666664,2.15,3.17,4.08,2.12,3.19,4.27
Toulouse,Bordeaux,0,1,9,0.4905,0.2136,0.2853,0.2609375,0.375,0.3640625,0.531878125,0.25249999999999995,0.21562187500000002,0.7714285714285714,-3,5,-5.353174603174603,0.04112554112554112,-0.12764550264550265,3.15,3.27,2.52,3.18,3.22,2.53
Dijon,St Etienne,0,1,9,0.4284,0.2649,0.3055,0.1421875,0.525,0.33281249999999996,0.32499999999999996,0.5,0.17500000000000002,0.0,5,13,0.5,0.09285714285714285,0.06331168831168833,3.14,3.22,2.53,2.8,3.17,2.88
Guingamp,Lille,1,0,9,0.4976,0.2982,0.2041,0.171015625,0.6375,0.19148437500000004,0.34124999999999994,0.55,0.10874999999999999,0.39999999999999997,0,-2,-3.999999999999999,0.03296703296703296,-0.04220779220779221,2.14,3.29,3.94,2.07,3.44,4.05
Monaco,Strasbourg,3,0,9,0.7227,0.0065,0.0017,0.4090625,0.525,0.06593750000000001,0.5871531249999999,0.4175,-0.00465312499999998,1.0571428571428572,-13,-16,-4.244047619047619,0.2549019607843137,0.03710317460317461,1.22,7.25,14.75,1.28,6.5,11.8
