homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Lyon,Nantes,2,0,3,0.593,0.2616,0.1451,0.35875,0.35,0.29125,0.5125,0.30000000000000004,0.1875,0.967741935483871,0.5806451612903226,2,7.0,5,7,3.2764814814814813,4.320634920634921,0.12137233681351328,0.07346801346801346,0.09336219336219335,0.09077848662059189,1.69,3.85,5.75,1.6,3.97,6.94
Reims,Guingamp,0,1,3,0.5909,0.2481,0.1604,0.1671875,0.625,0.2078125,0.326171875,0.5625,0.11132812500000003,0.6451612903225806,0.3870967741935484,16,17.0,17,16,3.1436507936507936,2.9958730158730162,0.10782710753298988,0.06396658896658897,0.11843844064432299,0.12116503866503867,2.18,3.35,3.73,2.14,3.15,4.25
St Etienne,Montpellier,3,0,3,0.3488,0.2996,0.3513,0.077265625,0.5875,0.335234375,0.15398437499999995,0.48750000000000004,0.358515625,0.8275862068965517,0.5172413793103449,11,12.0,10,16,4.085374149659864,2.4773809523809525,0.10297053501327773,0.1369356833642548,0.10607242897158864,0.11836120228977373,2.08,3.33,4.1,2.21,3.24,3.85
Bordeaux,Bastia,1,1,3,0.5718,0.2824,0.1457,0.12320312499999998,0.6125,0.264296875,0.25960937500000003,0.4624999999999999,0.27789062500000006,0.8387096774193549,0.3448275862068966,9,18.0,14,11,3.8988888888888886,4.2976190476190474,0.10962792367591127,0.06822383965241108,0.09447700447700447,0.1085346094959723,1.79,3.5,5.5,1.85,3.42,5.35
Nice,Ajaccio GFCO,3,0,3,0.4936,0.2741,0.2318,0.344296875,0.36250000000000004,0.29320312499999995,0.36664062499999994,0.5125000000000001,0.12085937499999996,0.8387096774193549,0.45161290322580644,9,15.0,5,18,3.5564285714285715,3.2555555555555555,0.13637915461444874,0.11423761423761424,0.09548555732766258,0.10256382506382507,1.88,3.51,4.74,1.85,3.63,4.92
Paris SG,Monaco,0,2,3,0.7574,0.139,0.0908,0.3175,0.3999999999999999,0.2825000000000001,0.40164062500000003,0.38749999999999996,0.21085937500000002,1.2413793103448276,0.8064516129032258,1,3.0,1,2,2.4027494331065755,2.9283333333333332,0.1841241360978203,0.14822735256945782,0.05944214515643088,0.11507599126020178,1.34,5.22,11.46,1.39,4.93,10.1
Monaco,Bordeaux,1,2,4,0.6626,0.1841,0.1466,0.39999999999999997,0.5,0.10000000000000003,0.49250000000000005,0.44999999999999996,0.05750000000000002,0.8709677419354839,0.3870967741935484,7,17.0,2,13,2.584285714285714,3.0126984126984127,0.12714868464868465,0.13548852019440255,0.07630673906989696,0.19508943928448572,1.8,3.76,5.06,1.81,3.73,5.0
Ajaccio GFCO,St Etienne,0,2,4,0.3489,0.2951,0.3556,0.240859375,0.5375,0.22164062500000004,0.25320312500000003,0.5125,0.23429687500000002,0.6129032258064516,0.5454545454545454,17,8.0,18,7,4.111111111111112,4.327083333333333,0.09855256038537773,0.07616029803529804,0.16003561253561255,0.09809156835811247,3.17,3.08,2.6,3.04,3.13,2.69
Guingamp,Montpellier,2,2,4,0.4098,0.2515,0.3362,0.34773437500000004,0.5125,0.139765625,0.35554687500000004,0.4125,0.23195312499999998,0.7419354838709677,0.4838709677419355,13,12.0,15,16,3.41015873015873,2.778888888888889,0.15938339438339438,0.12780663780663779,0.1464676064676065,0.1326926776926777,2.48,3.15,3.28,2.69,3.16,3.01
Paris SG,Nice,4,1,4,0.6543,0.1907,0.1497,0.19218749999999998,0.375,0.43281250000000004,0.25320312500000003,0.5125,0.23429687500000002,1.1612903225806452,0.6774193548387096,1,5.0,1,3,2.6258994708994705,2.7363492063492063,0.17184919369129895,0.14002886002886003,0.06659044659044659,0.11187546658134893,1.59,4.18,6.33,1.43,4.78,8.82
Rennes,Reims,3,1,4,0.5145,0.245,0.2386,0.4468749999999999,0.4750000000000001,0.07812499999999997,0.4,0.5,0.09999999999999998,0.6774193548387096,0.41935483870967744,15,17.0,5,17,3.52031746031746,2.603333333333333,0.11605215447320712,0.09854737854737854,0.11522075963252433,0.14789296759884996,1.95,3.58,4.29,1.99,3.5,4.27
Toulouse,Caen,2,0,4,0.3497,0.272,0.3773,0.17031249999999998,0.4750000000000001,0.35468749999999993,0.255859375,0.5875,0.15664062499999998,0.5161290322580645,0.6451612903225806,18,7.0,19,7,3.332323232323233,3.0116666666666663,0.1085921485921486,0.09379564879564879,0.14473785473785475,0.1041656150866677,2.06,3.62,3.79,1.89,3.73,4.48
Troyes,Angers,0,1,4,0.0941,0.2,0.7049,-0.09054687499999997,0.7625,0.328046875,0.007890625000000012,0.9125,0.07960937500000001,0.1935483870967742,0.5483870967741935,20,9.0,20,11,3.6706349206349205,2.587777777777778,0.044643069348951694,0.12495189995189994,0.11531923540836954,0.10162439412439413,3.3,3.44,2.32,3.43,3.49,2.26
Bastia,Marseille,2,1,4,0.3147,0.3593,0.326,0.223984375,0.6125,0.16351562499999994,0.22562499999999996,0.475,0.29937500000000006,0.8787878787878788,0.7741935483870968,3,4.0,12,13,3.1726190476190474,2.862777777777778,0.16734758297258295,0.1185986235986236,0.08094474969474968,0.07100430071018306,3.17,3.17,2.54,3.76,3.32,2.21
Lorient,Lyon,1,3,4,0.461,0.2633,0.2745,0.20937500000000003,0.375,0.41562499999999997,0.36250000000000004,0.5,0.13749999999999998,0.7741935483870968,0.5161290322580645,14,11.0,15,5,3.024814814814815,3.913015873015873,0.12854827165171995,0.09230784220347789,0.1165086765086765,0.12171125171125172,3.74,3.76,2.03,4.25,3.83,1.91
Nantes,Lille,0,3,4,0.3982,0.3966,0.2052,0.15781249999999997,0.375,0.46718750000000003,0.44312499999999994,0.3500000000000001,0.20687499999999998,0.8387096774193549,0.4838709677419355,9,12.0,9,10,3.4825396825396826,3.105238095238095,0.10177867339632045,0.04953703703703704,0.10293650793650792,0.09178571428571429,2.47,2.93,3.59,2.43,2.92,3.76
Montpellier,Lyon,0,2,4,0.3201,0.2667,0.4119,0.10679687499999996,0.38750000000000007,0.5057031249999999,0.209765625,0.48750000000000004,0.30273437499999994,0.6363636363636364,0.5757575757575758,15,9.0,16,3,3.028125,3.8202380952380954,0.11840165043290043,0.0975680138304664,0.1309889763014763,0.12191679847929847,3.51,3.42,2.23,3.69,3.58,2.12
