homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Lille,Paris SG,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-17,-17,nan,nan,nan,6.64,3.78,1.65,7.58,3.91,1.58
Bastia,Rennes,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-14,-13,nan,nan,nan,2.71,3.09,3.0,2.81,2.93,3.1
Marseille,Caen,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-10,nan,nan,nan,1.56,4.35,6.59,1.57,4.13,7.04
Montpellier,Angers,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-8,nan,nan,nan,1.81,3.44,5.53,1.84,3.42,5.42
Nantes,Guingamp,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-7,nan,nan,nan,2.2,3.11,4.01,2.37,3.01,3.76
Nice,Monaco,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-5,nan,nan,nan,4.14,3.38,2.05,4.36,3.42,1.99
Troyes,Ajaccio GFCO,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-13,-9,nan,nan,nan,2.03,3.26,4.43,2.0,3.42,4.41
Bordeaux,Reims,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-7,nan,nan,nan,1.69,3.85,5.8,1.72,3.8,5.7
Lyon,Lorient,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-5,nan,nan,nan,1.57,4.16,6.67,1.55,4.24,7.2
Toulouse,St Etienne,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-3,nan,nan,nan,3.12,3.12,2.6,2.71,3.18,2.93
Monaco,Lille,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,-9,nan,nan,nan,1.63,3.8,7.0,1.67,3.79,6.37
Angers,Nantes,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,2,nan,nan,nan,2.55,3.03,3.3,2.58,3.0,3.34
Caen,Toulouse,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-4,1,nan,nan,nan,2.32,3.34,3.39,2.42,3.37,3.22
Guingamp,Lyon,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-2,7,nan,nan,nan,3.78,3.33,2.17,4.24,3.41,2.04
Rennes,Montpellier,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2,4,nan,nan,nan,2.27,3.17,3.73,2.21,3.14,4.0
St Etienne,Bordeaux,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,2,nan,nan,nan,2.01,3.3,4.45,2.17,3.27,3.93
Troyes,Nice,3,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,-9,-7,nan,nan,nan,2.11,3.32,3.94,2.06,3.49,4.05
Lorient,Bastia,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,4,10,nan,nan,nan,1.86,3.39,5.18,1.88,3.46,5.04
Paris SG,Ajaccio GFCO,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,-0.3333333333333333,5,-8,nan,nan,nan,1.13,10.0,27.7,1.16,8.73,22.27
Reims,Marseille,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,5,-8,nan,nan,nan,3.44,3.48,2.24,3.7,3.43,2.18
Montpellier,Paris SG,0,1,8,0.0,0.0821,0.9168,-0.125,0.5,0.625,0.5,0.0,0.5,-1.0,11,17,-0.75,-0.14285714285714285,0.125,9.1,4.4,1.46,8.81,4.49,1.46
Ajaccio GFCO,Angers,0,2,8,nan,nan,nan,0.03125,0.55,0.41874999999999996,0.5,0.0,0.5,-1.0,16,9,nan,nan,nan,2.31,3.04,3.8,2.57,2.98,3.38
Bastia,Guingamp,3,0,8,0.9144,0.0845,0.0,0.46374999999999994,0.65,-0.11374999999999996,0.5,0.0,0.5,1.0,-17,-15,1.1666666666666665,0.18181818181818182,0.05555555555555555,2.44,3.05,3.48,2.36,3.02,3.71
Lyon,Rennes,1,2,8,0.0,1.0,0.0,0.41500000000000004,0.30000000000000004,0.2849999999999999,0.5,0.0,0.5,0.3333333333333333,-10,-3,1.5,-0.16666666666666666,-0.18181818181818182,1.62,3.88,6.65,1.63,3.8,6.95
Nantes,Reims,1,0,8,0.7092,0.2907,0.0,0.33875,0.15000000000000002,0.51125,0.5,0.0,0.5,0.0,-5,1,-0.08333333333333348,-0.031746031746031744,-0.07142857142857142,2.29,3.12,3.73,2.6,3.01,3.3
