homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Celta,Ath Madrid,0,4,9,0.0,1.0,0.0,-0.09375,0.75,0.34375,0.5,0.0,0.5,0.0,0.3333333333333333,17,10.0,18,12,5.0,3.3333333333333335,0.0,0.0,0.06666666666666667,0.0,5.64,3.59,1.78,6.1,3.61,1.73
Malaga,Villarreal,0,2,9,0.2756,0.3764,0.348,0.25,0.5,0.25,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,8,14.0,12,14,3.5,4.0,0.07142857142857142,0.08333333333333333,0.125,0.14285714285714285,2.39,3.24,3.41,2.53,3.11,3.3
Real Madrid,Osasuna,5,2,9,0.4924,0.286,0.2213,0.58,0.4,0.020000000000000018,0.5,0.0,0.5,1.0,0.3333333333333333,6,14.0,2,17,2.4,2.6666666666666665,0.08333333333333333,0.125,0.125,0.07142857142857142,1.07,19.0,33.5,1.07,17.7,36.4
Sevilla,Las Palmas,2,1,9,0.0003,0.0003,0.0011,0.33875,0.15000000000000002,0.51125,0.5,0.0,0.5,1.0,1.0,4,8.0,8,3,1.4545454545454546,1.5,0.375,0.6666666666666666,0.4,0.11764705882352941,1.55,4.66,6.27,1.53,4.61,6.71
Granada,Eibar,1,2,9,0.5137,0.2898,0.1963,0.04000000000000001,0.6,0.36,0.5,0.0,0.5,0.3333333333333333,0.0,9,19.0,15,12,7.0,2.0,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.18181818181818182,2.23,3.49,3.5,2.58,3.24,3.09
La Coruna,Ath Bilbao,0,1,9,0.7779,0.1403,0.0751,0.46374999999999994,0.65,-0.11374999999999996,0.5,0.0,0.5,1.0,0.0,3,20.0,9,20,1.8333333333333333,3.25,0.18181818181818182,0.07692307692307693,0.08333333333333333,0.16666666666666666,3.55,3.38,2.26,3.68,3.3,2.25
Sp Gijon,Leganes,2,1,9,0.0,0.5045,0.4955,0.35,0.30000000000000004,0.35,0.5,0.0,0.5,1.0,1.0,5,7.0,11,12,3.0,2.5,0.16666666666666666,0.06666666666666667,0.07692307692307693,0.0,2.29,3.31,3.56,2.63,3.07,3.18
Valencia,Betis,2,3,9,0.0524,0.0145,0.021,-0.06375,0.85,0.21375000000000002,0.5,0.0,0.5,0.0,0.0,18,20.0,20,17,2.125,3.0,0.11764705882352941,0.3333333333333333,0.6666666666666666,0.2,1.68,4.08,5.53,1.55,4.42,6.74
Betis,Granada,2,2,9,0.0,1.0,0.0,0.382009375,0.6425000000000001,-0.024509375000000055,0.5,0.0,0.5,0.3333333333333333,0.0,12,18.0,12,17,3.0,6.5,0.0,0.07692307692307693,0.0,0.3333333333333333,1.79,3.82,5.04,1.75,3.96,5.14
Ath Madrid,Sp Gijon,5,0,9,0.0,1.0,0.0,0.35117500000000007,0.22999999999999998,0.41882499999999995,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,11,16.0,7,3,4.5,7.0,0.037037037037037035,0.0,0.5,0.0,1.22,6.5,21.3,1.2,7.35,19.75
Eibar,Sevilla,1,1,9,0.0,1.0,0.0,0.382215625,0.2025,0.415284375,0.5,0.0,0.5,1.0,0.3333333333333333,7,15.0,6,3,2.1666666666666665,0.0,0.07692307692307693,0.0,0.0,0.0,3.08,3.5,2.44,3.01,3.46,2.51
Las Palmas,Malaga,1,0,9,0.5721,0.0208,0.0116,0.31539062500000004,0.5874999999999999,0.09710937500000004,0.5,0.0,0.5,1.0,0.3333333333333333,8,14.0,7,15,1.5,3.0,0.3333333333333333,0.2222222222222222,0.07692307692307693,0.2857142857142857,2.28,3.44,3.44,2.26,3.44,3.48
Leganes,Barcelona,1,5,9,0.0,1.0,0.0,0.17053437500000002,0.5325,0.296965625,0.5,0.0,0.5,0.3333333333333333,1.0,14,4.0,13,7,6.0,4.0,0.0,0.08333333333333333,0.0,0.0,17.0,7.7,1.2,18.25,7.9,1.19
Ath Bilbao,Valencia,2,1,9,0.0,1.0,0.0,0.30579999999999996,0.78,-0.08580000000000002,0.5,0.0,0.5,0.0,0.0,20,20.0,14,20,2.25,4.333333333333333,0.0,0.0,0.08333333333333333,0.07692307692307693,1.93,3.65,4.35,1.89,3.74,4.46
Espanol,Real Madrid,0,2,9,0.0,0.019,0.9607,0.145234375,0.3125,0.542265625,0.5,0.0,0.5,0.3333333333333333,1.0,14,9.0,17,2,3.5,2.25,0.2857142857142857,0.16666666666666666,0.2222222222222222,0.0,7.76,5.33,1.42,7.84,5.13,1.43
Osasuna,Celta,0,0,9,0.0,0.2669,0.7331,0.08098750000000002,0.945,-0.02598749999999997,0.5,0.0,0.5,0.0,0.0,20,19.0,18,19,2.6666666666666665,2.6666666666666665,0.0,0.125,0.4,0.08333333333333333,2.98,3.17,2.71,3.5,3.31,2.32
Villarreal,Sociedad,2,1,9,0.0,1.0,0.0,0.372659375,0.36749999999999994,0.25984062500000005,0.5,0.0,0.5,0.3333333333333333,1.0,18,6.0,11,13,2.4,1.25,0.0,0.4,0.0,0.0,1.88,3.51,4.9,1.85,3.42,5.35
Alaves,La Coruna,0,0,9,0.0,1.0,0.0,0.39462500000000006,0.44999999999999996,0.15537499999999999,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,18,13.0,11,12,6.5,12.0,0.0,0.0,0.0,0.0,2.38,3.15,3.54,2.4,3.11,3.55
Malaga,Eibar,2,1,9,0.1165,0.2454,0.6377,-0.004062499999999941,0.575,0.4290625,0.04000000000000001,0.6,0.36,0.2,0.6,13,8.0,15,8,5.5,1.625,0.03571428571428571,0.14166666666666666,0.14583333333333331,0.12424242424242424,1.89,3.5,4.82,1.79,3.51,5.65
Sevilla,Betis,1,0,9,0.0277,0.003,0.0024,0.35874999999999996,0.35,0.29125000000000006,0.52,0.19999999999999996,0.28,1.2,0.6,1,7.0,4,13,1.87012987012987,2.7,0.25,0.29166666666666663,0.27142857142857146,0.14347826086956522,1.5,4.87,6.79,1.54,4.44,6.8
Barcelona,Ath Madrid,1,1,9,0.0,0.0552,0.9418,0.34156250000000005,0.22499999999999987,0.4334375000000001,0.16000000000000006,0.3999999999999999,0.44000000000000006,0.6,0.8,10,3.0,3,5,5.25,2.75,0.13125,0.15384615384615385,0.3666666666666667,0.0,1.63,4.16,6.02,1.54,4.51,6.74
Celta,Sp Gijon,2,1,9,0.0,1.0,0.0,0.051250000000000004,0.65,0.29874999999999996,-0.04500000000000001,0.9,0.145,0.0,0.2,19,16.0,19,7,7.0,8.5,0.0,0.0,0.18717948717948718,0.1388888888888889,1.59,4.2,6.51,1.63,4.22,5.88
Granada,Ath Bilbao,1,2,9,0.227,0.3227,0.4502,0.06593750000000001,0.525,0.4090625,0.04000000000000001,0.6,0.36,0.2,0.6,15,10.0,17,10,5.0,3.375,0.10476190476190475,0.10989010989010989,0.14166666666666666,0.08333333333333333,4.22,3.63,1.97,4.33,3.63,1.94
Real Madrid,Villarreal,1,1,9,0.2771,0.245,0.4754,0.5028125,0.07499999999999996,0.42218750000000005,0.505,0.09999999999999998,0.395,1.2,0.8,3,6.0,1,7,2.3363636363636364,3.0,0.14166666666666666,0.125,0.1625,0.07142857142857142,1.23,7.32,14.5,1.26,6.77,12.24
Sociedad,Las Palmas,4,1,9,0.0341,0.0738,0.8605,0.13343749999999996,0.475,0.39156250000000004,0.13374999999999998,0.65,0.21625,0.2,0.6,16,11.0,14,6,1.5,1.625,0.05555555555555555,0.40476190476190477,0.20833333333333331,0.1213235294117647,2.03,3.64,3.98,1.88,3.65,4.67
La Coruna,Leganes,1,2,9,0.2866,0.3833,0.3302,0.23500000000000004,0.7,0.06500000000000002,0.2,0.6,0.2,0.6,0.6,11,10.0,12,16,3.583333333333333,3.5,0.09090909090909091,0.08888888888888888,0.11309523809523808,0.14285714285714285,2.19,3.29,3.84,2.26,3.2,3.77
Osasuna,Espanol,1,2,9,0.0,0.1595,0.8404,0.125,0.75,0.125,0.15000000000000002,0.7,0.15000000000000002,0.2,0.2,19,18.0,19,18,3.583333333333333,2.7142857142857144,0.0,0.325,0.2,0.24305555555555555,3.01,3.23,2.64,3.36,3.23,2.42
