homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Getafe,Real Madrid,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,6,nan,nan,nan,10.81,5.47,1.34,9.8,6.08,1.32
Granada,Sevilla,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,15,nan,nan,nan,2.98,3.41,2.55,2.83,3.52,2.61
Osasuna,Barcelona,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,5,15,nan,nan,nan,15.37,6.66,1.24,16.39,7.25,1.22
Valencia,La Coruna,3,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,9,nan,nan,nan,1.48,4.5,8.19,1.46,4.79,7.81
Ath Madrid,Ath Bilbao,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,-2,nan,nan,nan,1.62,4.13,6.2,1.56,4.55,6.3
Valladolid,Levante,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,-2,nan,nan,nan,2.1,3.44,3.93,1.93,3.57,4.53
Celta,Osasuna,2,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,-5,-3,-5.333333333333333,0.0,-0.1375,2.11,3.43,3.95,1.81,3.8,4.62
La Coruna,Getafe,1,1,9,0.8977,0.1017,0.0,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.5,0.0,0.5,1.0,-13,-7,0.0,0.1,-0.125,2.2,3.5,3.58,1.99,3.61,4.15
Mallorca,Sociedad,1,0,9,0.7599,0.0211,0.0089,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.5,0.0,0.5,1.0,-15,-8,-0.6111111111111112,-0.0823529411764706,-0.20085470085470086,2.08,3.46,3.99,2.08,3.51,3.93
Zaragoza,Malaga,0,1,9,0.0,0.4493,0.5507,0.29124999999999995,0.3500000000000001,0.35874999999999996,0.5,0.0,0.5,-1.0,12,4,1.0,-0.0625,0.14285714285714285,2.91,3.3,2.68,3.33,3.3,2.38
Ath Bilbao,Valladolid,2,0,9,0.0,0.0117,0.9505,-0.125,0.5,0.625,0.5,0.0,0.5,-1.0,10,13,-1.375,0.03361344537815128,0.38461538461538464,2.1,3.47,3.9,2.2,3.49,3.54
Barcelona,Valencia,1,0,9,0.7858,0.1188,0.075,0.53125,0.25,0.21875,0.5,0.0,0.5,0.6666666666666667,-5,-12,-3.2,0.07777777777777778,0.15833333333333335,1.24,7.01,14.01,1.23,7.26,13.82
Levante,Espanol,3,2,9,0.4407,0.292,0.267,0.145,0.9,-0.04500000000000001,0.5,0.0,0.5,0.3333333333333333,-5,-3,3.4,0.08974358974358973,-0.0267379679144385,2.29,3.32,3.54,2.29,3.33,3.5
Real Madrid,Granada,3,0,9,0.4596,0.5404,0.0,0.08125000000000002,0.75,0.16874999999999998,0.5,0.0,0.5,0.3333333333333333,-6,-1,-2.0000000000000004,0.041666666666666664,0.1375,1.11,12.1,24.0,1.11,11.4,30.0
Vallecano,Sevilla,0,0,9,0.4596,0.5404,0.0,0.51125,0.15000000000000002,0.33875,0.5,0.0,0.5,0.6666666666666667,1,-3,2.333333333333333,-0.048611111111111105,-0.05555555555555555,2.92,3.36,2.63,3.06,3.63,2.39
Getafe,Barcelona,1,4,9,0.226,0.2154,0.5528,0.24970000000000003,0.22999999999999998,0.5203,0.5,0.0,0.5,0.0,9,9,2.1666666666666665,0.04848484848484849,0.01260504201680672,11.0,5.85,1.32,7.86,4.53,1.49
Malaga,Levante,3,1,9,0.7013,0.2987,0.0,0.433984375,0.3125,0.253515625,0.5,0.0,0.5,0.3333333333333333,-1,-4,-5.0,0.05555555555555555,-0.022222222222222227,1.68,3.91,5.91,1.6,4.09,6.7
Sevilla,Real Madrid,1,0,9,0.6785,0.1749,0.1381,0.308309375,0.4225,0.269190625,0.5,0.0,0.5,1.0,-7,-3,0.40000000000000036,0.053571428571428575,-0.08181818181818182,5.5,4.4,1.64,5.11,4.13,1.71
Valencia,Celta,2,1,9,0.3885,0.1346,0.2534,0.11099687500000002,0.6425,0.24650312500000002,0.5,0.0,0.5,0.3333333333333333,3,5,-0.8999999999999999,0.15934065934065936,0.09743589743589745,1.51,4.55,7.36,1.65,4.01,6.02
Ath Madrid,Vallecano,4,3,9,0.9084,0.0907,0.0,0.40161250000000004,0.21499999999999997,0.3833875,0.5,0.0,0.5,0.0,11,7,-2.157142857142857,0.06864988558352403,-0.07142857142857142,1.38,5.24,9.66,1.3,5.9,11.96
Espanol,Ath Bilbao,3,3,9,0.9084,0.0907,0.0,-0.08580000000000002,0.78,0.30579999999999996,0.5,0.0,0.5,0.0,5,5,9.0,0.1111111111111111,0.026086956521739146,2.28,3.57,3.32,2.42,3.47,3.13
Granada,La Coruna,1,1,9,0.224,0.17,0.5594,0.01485000000000003,0.615,0.37015,0.5,0.0,0.5,0.0,7,11,0.9464285714285716,-0.17521367521367523,-0.11965811965811968,2.29,3.35,3.52,2.18,3.42,3.72
Osasuna,Mallorca,1,1,9,0.1101,0.2077,0.6811,-0.12117187499999998,0.5875,0.533671875,0.5,0.0,0.5,-0.3333333333333333,11,16,1.15,-0.0522875816993464,0.07777777777777778,2.39,3.3,3.34,2.44,3.28,3.27
Sociedad,Zaragoza,2,0,9,0.2404,0.2244,0.5306,0.16500000000000004,0.6699999999999999,0.16500000000000004,0.5,0.0,0.5,0.0,9,2,0.5,-0.06666666666666668,-0.03968253968253968,1.83,3.74,4.83,1.81,3.7,5.05
Valladolid,Betis,0,1,9,0.9593,0.0316,0.0,0.29468750000000005,0.5249999999999999,0.18031250000000004,0.5,0.0,0.5,0.0,10,-8,0.6984126984126984,-0.2512820512820513,-0.17647058823529413,2.11,3.53,3.79,2.06,3.68,3.8
Barcelona,Granada,2,0,9,0.9605,0.0289,0.0,0.56125,0.35,0.08875000000000002,0.625,0.5,-0.125,1.2,-16,-17,-0.3333333333333335,0.18434343434343436,0.0005681818181818288,1.07,16.75,33.6,1.12,11.0,29.0
Betis,Espanol,1,0,9,0.1935,0.1739,0.6069,0.39555,0.57,0.034450000000000036,0.625,0.5,-0.125,0.0,3,-11,-0.04999999999999982,-0.07814407814407814,-0.08992400788066424,1.96,3.58,4.32,1.85,3.87,4.55
Celta,Getafe,2,1,9,0.4446,0.3792,0.1761,0.14156249999999998,0.675,0.18343749999999998,0.34124999999999994,0.55,0.10874999999999999,0.39999999999999997,1,1,1.041666666666667,-0.005128205128205138,-0.08125,2.05,3.49,4.06,2.0,3.54,4.17
Zaragoza,Osasuna,3,1,9,0.0,1.0,0.0,0.09999999999999998,0.8,0.09999999999999998,0.0,1.0,0.0,0.0,0,-3,-4.041666666666667,0.0,-0.06645021645021647,2.33,3.34,3.42,2.39,3.29,3.35
Ath Bilbao,Malaga,0,0,9,0.0,0.0966,0.9027,0.21999999999999997,0.30000000000000004,0.48,0.28,0.19999999999999996,0.52,-0.6,10,12,0.729166666666667,0.07035427807486631,0.19230769230769232,2.36,3.49,3.23,2.67,3.4,2.84
Ath Madrid,Valladolid,2,1,9,0.7346,0.1663,0.0951,0.49945,0.4099999999999999,0.09055000000000007,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.6,0,-5,-3.928571428571429,0.1821946169772257,0.02941176470588236,1.36,5.45,10.15,1.41,4.91,9.17
Levante,Sociedad,2,1,9,0.8507,0.0821,0.0397,0.14218750000000002,0.5249999999999999,0.33281250000000007,0.52,0.6,-0.12000000000000005,0.8,-10,4,1.458333333333333,0.11969696969696966,-0.015656565656565646,2.29,3.35,3.5,2.54,3.3,3.07
Mallorca,Valencia,2,0,9,0.5019,0.4021,0.096,0.36406249999999996,0.375,0.26093750000000004,0.58,0.4,0.020000000000000018,1.0,-7,-10,-2.0555555555555554,-0.00784313725490196,-0.02782634032634032,3.0,3.31,2.6,3.0,3.51,2.49
La Coruna,Sevilla,0,2,9,0.2932,0.5597,0.1471,0.2575,0.35,0.3925,0.37,0.4,0.23,0.4,2,4,-1.833333333333333,0.09444444444444447,0.010683760683760687,2.72,3.31,2.77,2.81,3.59,2.58
Vallecano,Real Madrid,0,2,9,0.3564,0.6436,0.0,0.24000000000000005,0.6,0.15999999999999998,0.46374999999999994,0.65,-0.11374999999999996,0.8,-5,-8,1.3916666666666662,-0.004464285714285712,-0.14090909090909093,11.19,5.78,1.32,10.45,6.34,1.3
Betis,Ath Madrid,2,4,9,0.2292,0.3519,0.4189,0.3953125,0.125,0.4796875,0.28,0.19999999999999996,0.52,0.26666666666666666,1,1,0.5833333333333335,-0.02186147186147186,-0.11403508771929824,3.31,3.56,2.29,3.57,3.6,2.16
Malaga,Betis,4,0,9,0.248,0.1782,0.5332,0.406484375,0.3374999999999999,0.2560156250000001,0.395,0.09999999999999998,0.505,-0.3999999999999999,9,-1,-0.022222222222222143,-0.1020299145299145,0.0673202614379085,1.73,3.9,5.36,1.61,4.29,5.98
Sevilla,Barcelona,2,3,9,0.2556,0.2787,0.4651,0.40867187499999996,0.08750000000000002,0.503828125,0.5,0.0,0.5,0.0,5,4,0.730952380952381,-0.08750000000000001,-0.06274509803921567,6.19,4.44,1.58,5.2,4.12,1.71
Sociedad,Ath Bilbao,2,0,9,0.8678,0.0478,0.0203,0.18945312500000003,0.5625,0.24804687499999997,0.56125,0.35,0.08875000000000002,1.0,-4,-2,1.2738095238095242,0.1157738095238095,-0.1512422360248447,2.39,3.5,3.1,2.37,3.56,3.15
Valencia,Zaragoza,2,0,9,0.4807,0.1981,0.2977,0.176484375,0.5875,0.23601562499999998,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.20000000000000007,5,3,-0.8250000000000002,0.08205128205128207,-0.049694749694749685,1.44,4.8,8.65,1.45,4.8,8.23
Espanol,Ath Madrid,0,1,9,0.0359,0.0466,0.5821,-0.03289062499999995,0.4625,0.5703906249999999,0.09375000000000003,0.44999999999999996,0.45625000000000004,-0.6000000000000001,14,16,3.1166666666666667,0.014862914862914856,-0.056249999999999994,3.71,3.67,2.08,3.61,3.39,2.23
Granada,Celta,2,1,9,0.4176,0.2971,0.285,0.051250000000000004,0.65,0.29874999999999996,0.34375,0.75,-0.09375,0.4,3,6,0.9107142857142856,-0.002808302808302812,-0.04206349206349207,2.26,3.49,3.43,2.39,3.31,3.32
Osasuna,Levante,4,0,9,0.5594,0.2659,0.1743,-0.007890625000000012,0.6625,0.34539062500000006,0.21375000000000002,0.85,-0.06375,0.2,4,11,-3.3714285714285714,-0.04558823529411765,-0.05357142857142855,1.99,3.55,4.23,2.19,3.34,3.79
Real Madrid,La Coruna,5,1,9,0.6872,0.1767,0.1297,0.29468750000000005,0.5249999999999999,0.18031250000000004,0.42625,0.35,0.22375,0.4,1,-3,0.4958333333333331,-0.06208374958374961,-0.05384615384615385,1.14,9.75,23.72,1.11,11.4,27.85
Valladolid,Vallecano,6,1,9,0.4447,0.2591,0.2946,0.10750000000000004,0.7,0.1925,0.2,0.6,0.2,0.0,12,4,-0.8619047619047615,-0.07420020639834883,-0.13988095238095238,1.83,3.81,4.71,2.04,3.53,4.05
Getafe,Mallorca,1,0,10,0.1124,0.1716,0.7108,0.05968749999999998,0.475,0.4653125,0.18624999999999997,0.55,0.26375,0.19999999999999996,9,14,0.5416666666666661,0.04725829725829728,0.11626984126984127,2.14,3.48,3.77,2.19,3.42,3.73
Celta,Sevilla,2,0,10,0.1227,0.4824,0.3949,0.17757812500000003,0.5125,0.309921875,0.38854062500000003,0.25749999999999995,0.353959375,0.1428571428571428,4,9,0.04761904761904834,0.014855514855514868,0.057870370370370364,2.76,3.46,2.71,2.43,3.42,3.15
Betis,Sociedad,2,0,10,0.5205,0.2207,0.2528,0.14218750000000002,0.5249999999999999,0.33281250000000007,0.23388750000000003,0.835,-0.06888749999999999,0.42857142857142855,1,-1,0.6111111111111107,0.07086834733893556,-0.05790169869117237,2.06,3.55,3.95,2.38,3.26,3.4
Valladolid,Espanol,1,1,10,0.8203,0.1137,0.0552,0.25625000000000003,0.75,-0.006250000000000033,0.44055000000000005,0.6699999999999999,-0.11054999999999998,0.8571428571428571,-4,-10,-1.9079365079365078,0.08758648758648759,-0.08687080892963246,1.95,3.62,4.31,2.0,3.58,4.12
Vallecano,La Coruna,2,1,10,0.1851,0.3318,0.483,0.07749999999999997,0.8,0.12249999999999998,0.21092500000000003,0.6699999999999999,0.11907500000000004,0.2857142857142857,6,-2,1.9972222222222213,-0.14656593406593404,-0.13336120401337792,2.3,3.47,3.36,2.27,3.61,3.31
Zaragoza,Getafe,0,1,10,0.3234,0.3205,0.3559,0.15664062499999998,0.5875,0.255859375,0.267953125,0.6975,0.03454687499999999,0.2857142857142857,5,2,0.27777777777777724,-0.014529914529914534,-0.014393939393939403,2.34,3.39,3.35,2.29,3.54,3.31
Ath Bilbao,Osasuna,1,0,10,0.7459,0.1721,0.08,0.18367187499999996,0.6125,0.203828125,0.37468750000000006,0.725,-0.09968750000000001,0.5714285714285714,-4,-2,-0.4583333333333339,0.0677361853832442,-0.09401709401709402,1.97,3.6,4.25,1.93,3.66,4.38
Ath Madrid,Malaga,2,1,10,0.0,0.4167,0.5833,0.503828125,0.08750000000000002,0.40867187499999996,0.5016,0.12,0.3784,0.2857142857142858,3,-1,-1.23015873015873,0.1655648095865487,0.14215686274509806,1.79,3.9,4.9,1.7,4.01,5.41
Barcelona,Real Madrid,2,2,10,0.6669,0.2535,0.0794,0.51125,0.15000000000000002,0.33875,0.5341875,0.28500000000000003,0.18081249999999996,0.8571428571428572,-3,-5,-0.882828282828283,0.09075276575276577,-0.027272727272727282,1.92,4.01,4.0,1.92,3.9,4.13
Levante,Valencia,1,0,10,0.6339,0.2585,0.1075,0.18031250000000004,0.5249999999999999,0.29468750000000005,0.5372125,0.505,-0.042212499999999986,0.8571428571428572,-8,1,-0.48015873015873023,0.12146464646464646,-0.031318082788671014,3.66,3.6,2.13,4.17,3.54,2.0
Mallorca,Granada,1,2,10,0.8429,0.1569,0.0,0.28750000000000003,0.5,0.2125,0.6199874999999999,0.505,-0.12498749999999997,1.2857142857142858,-14,-13,0.07407407407407396,0.1725490196078431,-0.07398018648018646,1.91,3.55,4.65,2.04,3.48,4.09
La Coruna,Barcelona,4,5,10,0.0651,0.1178,0.8031,-0.03039062499999995,0.5125,0.5178906249999999,0.145234375,0.3125,0.542265625,-0.7142857142857144,16,16,1.1746031746031746,-0.10000000000000002,-0.08157365510306686,10.92,5.64,1.33,10.37,5.74,1.33
Malaga,Valladolid,2,1,10,0.7475,0.1814,0.07,0.32499999999999996,0.5,0.17500000000000002,0.51425,0.44999999999999996,0.03575000000000003,0.5714285714285714,-1,-8,-1.8414141414141412,0.03439153439153439,0.016868969810146295,1.6,4.21,6.37,1.57,4.23,6.87
Real Madrid,Celta,2,0,10,0.8538,0.0844,0.0391,0.35875000000000007,0.34999999999999987,0.29125000000000006,0.5631999999999999,0.56,-0.12320000000000003,1.0,-8,-5,-0.725071225071225,0.06823159677850751,-0.05079365079365081,1.14,10.51,20.84,1.13,9.94,25.22
Valencia,Ath Bilbao,3,2,10,0.7467,0.0934,0.073,0.17757812500000003,0.5125,0.309921875,0.525353125,0.47750000000000004,-0.002853125000000012,0.8571428571428572,-3,2,0.10476190476190483,0.11014957264957267,-0.060580101312366755,1.71,3.97,5.4,1.78,4.16,4.61
Espanol,Vallecano,3,2,10,0.214,0.1327,0.4535,0.09023437499999999,0.7125,0.197265625,0.071396875,0.8075,0.121103125,-0.2857142857142857,12,10,1.4333333333333336,-0.014017068815830425,-0.12638888888888886,1.94,3.82,4.11,1.85,3.8,4.63
Getafe,Levante,0,1,10,0.7579,0.1666,0.0736,0.3,0.3999999999999999,0.3000000000000001,0.44055000000000005,0.6699999999999999,-0.11054999999999998,0.8571428571428571,-3,2,-3.6666666666666665,0.062315462315462325,-0.09841269841269841,1.86,3.65,4.75,1.96,3.51,4.43
Granada,Zaragoza,1,2,10,0.5058,0.3038,0.1902,0.37492187499999996,0.5875,0.03757812499999999,0.42339687500000006,0.5325,0.044103124999999965,0.28571428571428575,6,-2,0.13095238095238093,0.07273097273097272,-0.10516676306149991,1.99,3.41,4.37,2.09,3.32,4.16
Osasuna,Betis,0,0,10,0.5064,0.1845,0.272,0.130859375,0.5625,0.306640625,0.308309375,0.4225,0.269190625,-0.2857142857142857,14,14,0.27089947089947053,-0.050263951734539944,-0.030252100840336138,2.05,3.52,4.03,1.91,3.71,4.42
Sociedad,Ath Madrid,0,1,10,0.4676,0.3241,0.2082,0.15499999999999997,0.30000000000000004,0.5449999999999999,0.49678750000000005,0.06499999999999995,0.4382125,0.2857142857142858,5,13,-0.6777777777777771,0.05875294296346925,-0.14285714285714285,3.62,3.61,2.14,4.01,3.5,2.06
Sevilla,Mallorca,3,2,10,0.3677,0.331,0.3012,0.203828125,0.6125,0.18367187499999996,0.31539062500000004,0.5874999999999999,0.09710937500000004,0.5714285714285714,0,1,-0.09603174603174613,0.07367724867724867,0.051994301994302015,1.62,4.11,6.24,1.54,4.33,7.13
Betis,Valencia,1,0,10,0.5356,0.3445,0.1199,0.23875,0.44999999999999996,0.31125,0.3928125,0.6749999999999999,-0.06781249999999997,0.5555555555555556,-3,-2,-0.5892857142857144,0.10952380952380951,-0.05920910230120757,2.94,3.43,2.58,3.23,3.57,2.31
Celta,La Coruna,1,1,10,0.7373,0.1656,0.0932,0.2678125,0.775,-0.04281250000000003,0.5390625,0.475,-0.014062500000000033,0.7777777777777778,-7,-5,0.31875000000000053,-0.027713952713952703,-0.10969352205765251,1.97,3.62,4.23,1.93,3.68,4.38
Espanol,Malaga,0,0,10,0.1321,0.2775,0.5903,0.21624999999999994,0.42500000000000004,0.35875,0.2565625,0.5249999999999999,0.21843750000000006,-0.33333333333333337,15,16,0.8809523809523814,0.06586781274281275,0.09370039682539683,2.94,3.45,2.56,2.91,3.37,2.63
Vallecano,Barcelona,0,5,10,0.1122,0.167,0.7144,0.056640625,0.4375,0.505859375,0.28,0.19999999999999996,0.52,-0.5555555555555555,12,10,2.1851190476190467,-0.22366071428571432,-0.13954562594268477,11.1,6.45,1.29,13.23,7.1,1.24
Ath Bilbao,Getafe,1,2,10,0.3462,0.2894,0.3639,0.17648437499999997,0.5875,0.236015625,0.3984375,0.375,0.2265625,0.33333333333333337,4,4,2.267361111111111,-0.013185017596782311,0.0041895604395604386,1.92,3.65,4.45,1.78,3.88,4.99
Ath Madrid,Osasuna,3,1,10,0.9214,0.0515,0.0115,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.625,0.5,-0.125,1.3333333333333333,-19,-18,-3.180952380952381,0.19535416274546707,-0.04268790849673204,1.34,5.4,10.95,1.31,5.66,12.5
Levante,Granada,3,1,10,0.701,0.2117,0.0867,0.37,0.4,0.23,0.5196875000000001,0.32499999999999996,0.15531250000000002,0.7777777777777779,-8,-10,1.6249999999999996,0.1077651515151515,0.0016061348781937212,2.09,3.5,3.91,2.08,3.49,3.95
Mallorca,Real Madrid,0,5,10,0.4098,0.3108,0.2792,0.026328124999999952,0.5125000000000001,0.461171875,0.31125,0.44999999999999996,0.23875,0.5555555555555556,0,2,-0.47777777777777786,0.046971288515406134,-0.05122377622377623,9.15,5.34,1.38,10.56,6.02,1.32
Zaragoza,Sevilla,2,1,10,0.1576,0.4518,0.3906,0.21249999999999997,0.5,0.28750000000000003,0.1265625,0.625,0.2484375,-0.22222222222222227,12,7,-1.360119047619048,0.008760683760683757,0.036531279178338004,3.2,3.42,2.41,3.41,3.47,2.27
Valladolid,Sociedad,2,2,10,0.9065,0.0652,0.0167,0.16679687499999998,0.6875,0.14570312500000002,0.405,0.7,-0.10499999999999998,0.7777777777777778,-5,-1,-0.7976190476190479,0.09660364145658264,-0.09206349206349206,2.15,3.53,3.69,2.08,3.59,3.84
Barcelona,Celta,3,1,11,0.8534,0.1007,0.0379,0.48656249999999995,0.32499999999999996,0.1884375000000001,0.52,0.6,-0.12000000000000005,1.1111111111111112,-15,-12,-0.21906565656565657,0.11949001291106556,-0.05892857142857144,1.1,13.3,28.84,1.09,14.11,31.4
Malaga,Vallecano,1,2,11,0.7245,0.05,0.0327,0.36,0.6,0.04000000000000001,0.5759375,0.475,-0.050937500000000024,0.7777777777777779,-5,-11,-0.8060606060606061,0.03333640473733353,-0.1655205905205905,1.41,5.14,8.49,1.4,5.27,8.75
Real Madrid,Zaragoza,4,0,11,0.8099,0.1379,0.0496,0.46406249999999993,0.2250000000000001,0.3109375,0.5059375,0.2749999999999999,0.21906250000000002,0.44444444444444453,-3,-6,0.48933150183150165,0.03397444946357989,-0.07933455433455433,1.1,13.19,30.04,1.11,11.77,30.76
Valencia,Ath Madrid,2,0,11,0.171,0.1923,0.6292,0.15499999999999997,0.30000000000000004,0.5449999999999999,0.47500000000000003,0.04999999999999993,0.47500000000000003,0.0,5,10,0.02083333333333348,0.04941863691863692,0.02078754578754577,2.54,3.6,2.87,2.54,3.47,2.94
Granada,Ath Bilbao,1,2,11,0.5452,0.2067,0.2383,0.1925,0.7,0.10750000000000004,0.2884375,0.725,-0.013437499999999991,0.4444444444444445,3,1,0.30059523809523814,0.02791132478632477,-0.05306472703497875,2.41,3.49,3.13,2.62,3.48,2.84
La Coruna,Mallorca,1,0,11,0.3302,0.2307,0.4331,0.0859375,0.875,0.03906250000000001,0.11031250000000002,0.825,0.06468750000000002,0.2222222222222222,5,6,0.34375,-0.07823565323565321,0.11259712509712512,2.07,3.53,3.95,2.02,3.49,4.18
Osasuna,Valladolid,0,1,11,0.5634,0.2948,0.1417,0.11679687500000001,0.6625,0.220703125,0.3812500000000001,0.6499999999999999,-0.03125,0.22222222222222227,6,6,-0.2273809523809529,-0.031235676088617256,-0.02941176470588233,2.13,3.42,3.88,2.25,3.32,3.62
Sevilla,Levante,0,0,11,0.7804,0.141,0.0727,0.12500000000000003,0.3999999999999999,0.4750000000000001,0.38375000000000004,0.44999999999999996,0.16625,0.6666666666666667,-3,2,-3.252579365079365,0.06712662337662337,0.08333333333333334,1.5,4.44,7.81,1.51,4.42,7.7
Sociedad,Espanol,0,1,11,0.6383,0.256,0.1056,0.12,0.6,0.28,0.36000000000000004,0.6,0.03999999999999998,0.8888888888888888,-5,-2,-0.7999999999999998,0.03843422659212131,-0.09640310669722435,1.89,3.66,4.56,2.08,3.43,4.03
Getafe,Betis,2,4,11,0.1913,0.2135,0.5911,0.32726562499999995,0.36250000000000004,0.310234375,0.18624999999999997,0.55,0.26375,-0.11111111111111116,12,5,0.5138888888888888,-0.03066724941724941,0.028501400560224086,1.98,3.64,4.16,2.0,3.43,4.38
Betis,Granada,1,2,11,0.625,0.2384,0.136,0.4653125,0.475,0.05968749999999998,0.4090625,0.525,0.06593750000000001,0.5454545454545455,-5,-15,0.6333333333333329,0.08761904761904758,-0.06850364547732966,1.77,3.86,5.11,1.74,4.05,5.05
Espanol,Osasuna,0,3,11,0.6836,0.2118,0.1038,0.41874999999999996,0.55,0.03125,0.328046875,0.7625,-0.09054687499999997,0.45454545454545453,-2,-1,-0.5019047619047621,0.06519425019425021,-0.056618629908103624,1.91,3.66,4.49,2.02,3.61,3.99
Malaga,Sociedad,1,2,11,0.8324,0.101,0.0501,0.24625,0.675,0.07874999999999996,0.4,0.6,0.0,0.8181818181818181,-10,-13,-0.601515151515152,0.06371869960105253,-0.040151515151515105,1.58,4.19,6.72,1.57,4.37,6.37
Vallecano,Celta,3,2,11,0.2594,0.3147,0.4257,0.252890625,0.6375,0.10960937500000005,0.29617187500000003,0.7875,-0.083671875,0.6363636363636364,-5,-7,1.454444444444444,-0.015255753018910918,-0.06163003663003663,2.43,3.58,3.04,2.47,3.57,2.97
Zaragoza,La Coruna,5,3,11,0.4218,0.2604,0.3162,0.228515625,0.5625,0.208984375,0.284453125,0.6125,0.10304687499999998,0.2727272727272727,0,-5,-0.4350000000000005,-0.04074259074259075,-0.051332824606481905,2.06,3.46,4.05,2.08,3.38,4.12
Ath Bilbao,Sevilla,2,1,11,0.3054,0.3351,0.3594,0.23999999999999994,0.6000000000000001,0.15999999999999998,0.275703125,0.5875,0.13679687499999998,0.18181818181818182,4,7,0.6569047619047619,0.004244774833010126,0.01975135975135975,2.65,3.51,2.79,2.5,3.55,2.94
Ath Madrid,Getafe,2,0,11,0.5815,0.2061,0.2056,0.37,0.4,0.23,0.517578125,0.1875,0.294921875,0.7272727272727272,-5,-12,-0.21865079365079376,0.09889477447964456,0.052198879551820745,1.38,5.19,9.79,1.39,5.09,9.69
