homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Betis,Celta,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,11,9.0,17,14,nan,nan,nan,nan,nan,nan,2.28,3.56,3.32,2.32,3.44,3.35
Sociedad,Villarreal,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,12,20.0,6,20,nan,9.0,nan,0.0,nan,0.07142857142857142,2.11,3.46,3.87,2.04,3.59,3.98
Alaves,Barcelona,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,13,13.0,18,4,nan,nan,nan,nan,nan,nan,10.55,5.8,1.33,10.13,5.83,1.33
Girona,Malaga,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,7,16.0,9,17,2.1666666666666665,nan,0.15384615384615385,nan,0.2222222222222222,nan,2.19,3.37,3.75,2.01,3.42,4.33
Las Palmas,Ath Madrid,1,5,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,14,7.0,19,14,nan,3.0,nan,0.2222222222222222,nan,0.15384615384615385,5.14,3.73,1.79,5.31,3.75,1.77
Levante,La Coruna,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,5,14.0,7,16,4.666666666666667,nan,0.07142857142857142,nan,0.0,nan,2.23,3.31,3.71,2.19,3.4,3.71
Eibar,Ath Bilbao,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,15,14.0,9,12,nan,nan,nan,nan,nan,nan,2.57,3.26,3.08,2.52,3.21,3.2
Espanol,Leganes,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,16,10.0,14,7,nan,nan,nan,nan,nan,nan,2.0,3.37,4.49,2.05,3.24,4.47
Getafe,Sevilla,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,17,14.0,15,12,nan,nan,nan,nan,nan,nan,3.61,3.58,2.16,3.58,3.5,2.2
Real Madrid,Valencia,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,18,12.0,12,9,nan,nan,nan,nan,nan,nan,1.16,10.0,17.0,1.15,10.55,17.7
Leganes,Getafe,1,2,9,0.0,1.0,0.0,0.58,0.4,0.020000000000000018,0.5,0.0,0.5,1.0,0.3333333333333333,3,12.0,1,15,1.7777777777777777,4.0,0.0625,0.0,0.0,0.0,2.11,3.28,4.15,2.13,3.22,4.17
Barcelona,Espanol,5,0,9,0.8516,0.1482,0.0,0.58,0.4,0.020000000000000018,0.5,0.0,0.5,1.0,0.3333333333333333,5,12.0,2,15,7.5,1.5,0.13333333333333333,0.1111111111111111,0.0,0.1111111111111111,1.18,8.79,17.82,1.13,10.4,23.13
Real Madrid,Levante,1,1,9,nan,nan,nan,0.35,0.30000000000000004,0.35,0.5,0.0,0.5,0.3333333333333333,0.0,10,15.0,10,8,3.6666666666666665,nan,0.09090909090909091,nan,0.2857142857142857,nan,1.08,15.0,36.5,1.11,12.6,23.75
Sevilla,Eibar,3,0,9,0.0,0.4594,0.5406,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.5,0.0,0.5,0.3333333333333333,1.0,9,8.0,8,13,2.25,2.1666666666666665,0.1111111111111111,0.07692307692307693,0.1111111111111111,0.0,1.61,4.27,6.08,1.57,4.46,6.28
Valencia,Ath Madrid,0,0,9,0.7611,0.2389,0.0,0.34375,0.25,0.40625,0.505,0.09999999999999998,0.395,1.0,0.8,6,2.0,7,11,3.6666666666666665,2.1666666666666665,0.045454545454545456,0.4236111111111111,0.0,0.12692307692307692,3.56,3.38,2.26,3.21,3.23,2.5
Ath Bilbao,Girona,2,0,9,nan,nan,nan,0.4,0.19999999999999996,0.4,0.5,0.0,0.5,0.3333333333333333,0.0,10,15.0,10,9,6.0,nan,0.0,nan,0.0,nan,1.68,3.99,5.63,1.61,4.04,6.67
Celta,Alaves,1,0,9,0.8006,0.1993,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,11,18.0,16,18,3.2,2.0,0.125,0.0,0.23076923076923078,0.0625,1.74,3.84,5.4,1.68,3.91,5.87
La Coruna,Sociedad,2,4,9,0.0,0.0003,0.5872,0.08875000000000002,0.35,0.56125,0.5,0.0,0.5,0.0,1.0,12,7.0,15,5,2.0,2.1666666666666665,0.0,0.23076923076923078,0.1875,0.125,2.85,3.46,2.63,3.12,3.55,2.39
Villarreal,Betis,3,1,9,nan,nan,nan,-0.10499999999999998,0.7,0.405,0.5,0.0,0.5,0.0,0.0,19,17.0,20,13,nan,0.0,nan,0.0,nan,0.13333333333333333,1.9,3.62,4.62,1.97,3.62,4.25
Malaga,Las Palmas,1,3,9,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,14,19.0,18,20,2.5,1.25,0.0,0.0,0.07692307692307693,0.045454545454545456,2.06,3.67,3.83,2.03,3.59,4.02
Eibar,Leganes,1,0,9,0.0,0.4346,0.5654,0.05926249999999997,0.615,0.3257375,0.5,0.0,0.5,0.0,1.0,17,4.0,15,5,2.8,1.5,0.0,0.08333333333333333,0.1,0.0,2.13,3.3,4.04,2.07,3.41,4.1
Ath Madrid,Malaga,1,0,9,nan,nan,nan,0.44055000000000005,0.6699999999999999,-0.11054999999999998,0.5,0.0,0.5,0.0,0.0,20,17.0,10,19,nan,3.5,nan,0.0,nan,0.06666666666666667,1.24,6.4,16.0,1.22,6.95,17.53
Betis,La Coruna,2,1,9,0.5994,0.1579,0.1898,0.19604062500000002,0.7525,0.05145937500000003,0.5,0.0,0.5,1.0,0.3333333333333333,9,12.0,14,17,3.3333333333333335,2.75,0.2,0.18181818181818182,0.1111111111111111,0.08333333333333333,1.88,3.72,4.55,1.82,3.88,4.73
Getafe,Barcelona,1,2,9,0.0,0.1787,0.8213,0.24970000000000003,0.22999999999999998,0.5203,0.5,0.0,0.5,0.0,1.0,20,7.0,13,1,5.0,2.090909090909091,0.0,0.08695652173913043,0.16666666666666666,0.0,13.5,6.85,1.25,11.67,6.78,1.27
Levante,Valencia,1,1,9,0.4907,0.1994,0.2888,0.3025,0.395,0.3025,0.33875,0.15000000000000002,0.51125,0.8,0.3333333333333333,7,11.0,10,9,4.733333333333333,2.3333333333333335,0.07738095238095238,0.2857142857142857,0.09090909090909091,0.09090909090909091,3.15,3.35,2.47,3.27,3.41,2.38
Alaves,Villarreal,0,3,9,0.0,1.0,0.0,-0.08580000000000002,0.78,0.30579999999999996,0.625,0.5,-0.125,0.0,0.0,17,20.0,20,16,5.5,7.5,0.0,0.0,0.08695652173913043,0.13571428571428573,3.31,3.27,2.42,3.12,3.28,2.53
Girona,Sevilla,0,1,9,0.0,0.4169,0.5831,0.18260000000000004,0.33999999999999997,0.4774,0.395,0.09999999999999998,0.505,0.8,1.0,5,6.0,13,4,2.958333333333333,2.0,0.11025641025641025,0.16666666666666666,0.1111111111111111,0.0,3.28,3.52,2.32,3.05,3.48,2.47
Las Palmas,Ath Bilbao,1,0,9,0.0,0.0126,0.9527,0.18260000000000004,0.33999999999999997,0.4774,0.5,0.0,0.5,0.0,1.0,18,7.0,16,5,2.5,2.5,0.1,0.1,0.625,0.0,2.87,3.48,2.6,2.66,3.42,2.83
Sociedad,Real Madrid,1,3,9,0.0,1.0,0.0,0.514490625,0.2025,0.283009375,0.5,0.0,0.5,1.0,1.0,10,10.0,3,13,1.6666666666666667,2.0,0.2,0.1875,0.0,0.0,4.99,4.36,1.69,5.06,4.79,1.63
Espanol,Celta,2,1,9,0.0,0.4361,0.5639,-0.004812499999999997,0.725,0.2798125,0.5,0.0,0.5,0.0,0.0,19,16.0,18,16,8.5,4.5,0.0,0.1111111111111111,0.08333333333333333,0.2,2.4,3.39,3.24,2.62,3.38,2.92
Barcelona,Eibar,6,1,9,0.9571,0.015,0.0,0.53125,0.25,0.21875,0.5449999999999999,0.30000000000000004,0.15499999999999997,1.2,0.6,1,10.0,1,12,4.861111111111111,2.833333333333333,0.19166666666666665,0.038461538461538464,0.0,0.125,1.12,11.63,22.74,1.14,10.39,20.98
Valencia,Malaga,5,0,9,0.3297,0.6703,0.0,0.37468750000000006,0.725,-0.09968750000000001,0.46374999999999994,0.65,-0.11374999999999996,0.8,0.0,4,18.0,8,19,1.8333333333333333,2.875,0.022727272727272728,0.0,0.0,0.06274509803921569,1.56,4.38,6.67,1.5,4.78,6.99
Ath Bilbao,Ath Madrid,1,2,9,0.4977,0.5023,0.0,0.2546875,0.32499999999999996,0.42031250000000003,0.40945,0.27,0.32055,0.8,0.7142857142857143,7,5.0,7,6,3.875,2.5277777777777777,0.14285714285714285,0.2824074074074074,0.0,0.0846153846153846,3.55,3.23,2.33,3.87,3.37,2.15
La Coruna,Alaves,1,0,9,0.4977,0.5023,0.0,0.07375000000000002,0.95,-0.02374999999999998,0.0,1.0,0.0,0.0,0.0,17,20.0,18,20,2.375,1.8333333333333335,0.09090909090909091,0.0,0.22708333333333333,0.05625,1.92,3.53,4.64,1.75,3.89,5.2
Leganes,Girona,0,0,9,0.7477,0.2523,0.0,0.15906250000000002,0.725,0.1159375,0.15499999999999997,0.30000000000000004,0.5449999999999999,0.6,0.0,8,17.0,8,14,1.6746031746031744,1.5714285714285714,0.07670454545454546,0.0,0.09090909090909091,0.2857142857142857,2.18,3.21,3.99,2.06,3.3,4.32
Real Madrid,Betis,0,1,9,0.785,0.1387,0.0703,0.3871875,0.32499999999999996,0.2878125,0.34375,0.75,-0.09375,0.4,0.0,17,19.0,6,10,2.7333333333333334,1.3333333333333333,0.07323232323232323,0.0625,0.24285714285714285,0.1738095238095238,1.11,13.0,20.0,1.09,14.0,31.0
Sevilla,Las Palmas,1,0,9,0.5469,0.2788,0.174,0.4859375,0.17500000000000004,0.33906249999999993,0.41500000000000004,0.30000000000000004,0.2849999999999999,0.8,0.6,7,10.0,3,11,2.125,1.25,0.18055555555555555,0.15,0.05555555555555555,0.05844155844155844,1.42,5.06,8.51,1.43,5.0,8.4
Celta,Getafe,1,1,9,0.1508,0.2821,0.5669,0.14156249999999998,0.675,0.18343749999999998,0.2849999999999999,0.30000000000000004,0.41500000000000004,0.6,0.8,9,6.0,18,17,4.933333333333334,3.833333333333333,0.0875,0.09090909090909091,0.11538461538461539,0.045454545454545456,1.76,3.85,5.03,1.9,3.56,4.69
Levante,Sociedad,3,0,9,0.2061,0.1548,0.5628,0.2696875,0.42499999999999993,0.30531250000000004,0.282996875,0.1975,0.519503125,0.7142857142857143,1.2,5,4.0,10,6,4.655555555555556,2.958333333333333,0.08862433862433862,0.24871794871794872,0.08624708624708625,0.1534090909090909,3.11,3.54,2.4,2.85,3.5,2.61
Villarreal,Espanol,0,0,9,0.7134,0.0061,0.0016,0.37656249999999997,0.42500000000000004,0.1984375,0.58,0.4,0.020000000000000018,1.0,0.2,15,17.0,13,18,2.0,5.25,0.21428571428571427,0.05555555555555555,0.125,0.18055555555555555,1.76,3.84,5.23,1.7,3.81,5.84
Alaves,Real Madrid,1,2,9,0.0,0.0008,0.7184,-0.09679687500000003,0.7375,0.35929687499999996,-0.125,0.5,0.625,0.0,1.2,19,5.0,20,8,6.75,2.5,0.0,0.17708333333333331,0.13722826086956522,0.05,19.65,8.4,1.18,18.7,8.5,1.18
Ath Madrid,Sevilla,2,0,9,0.0,1.0,0.0,0.42250000000000004,0.09999999999999998,0.4775,0.5,0.0,0.5,1.0,1.2,16,3.0,4,2,4.25,1.8125,0.058823529411764705,0.12179487179487179,0.0,0.0,1.57,4.23,6.81,1.67,3.74,6.52
Girona,Barcelona,0,3,9,0.0636,0.1914,0.7445,0.12218750000000003,0.32499999999999996,0.5528125,0.18079999999999996,0.28,0.5392,0.5714285714285714,1.2,9,4.0,14,1,1.972222222222222,1.7454545454545454,0.0735042735042735,0.18633540372670807,0.09971509971509972,0.038461538461538464,12.7,6.65,1.26,13.64,7.06,1.24
Malaga,Ath Bilbao,3,3,9,0.071,0.3826,0.5464,-0.08000000000000004,0.8,0.28,-0.08000000000000004,0.8,0.28,0.0,0.6,18,8.0,19,10,2.416666666666667,2.35,0.03571428571428571,0.05,0.18846153846153846,0.041666666666666664,2.99,3.32,2.61,3.49,3.27,2.33
Eibar,Celta,0,4,9,0.3824,0.418,0.1996,0.175,0.65,0.175,0.405,0.7,-0.10499999999999998,0.6,0.0,15,18.0,13,17,2.65,7.75,0.05,0.10101010101010101,0.05,0.2111111111111111,2.27,3.46,3.44,2.29,3.48,3.37
Espanol,La Coruna,4,1,9,0.4022,0.2527,0.3427,0.23601562499999998,0.5875,0.176484375,0.36,0.6,0.04000000000000001,0.6,0.2,16,17.0,16,18,5.75,3.208333333333333,0.1111111111111111,0.13636363636363635,0.08712121212121213,0.10049019607843138,1.95,3.61,4.34,1.94,3.65,4.33
Getafe,Villarreal,4,0,9,0.1357,0.2865,0.5777,0.17500000000000002,0.5,0.32499999999999996,-0.08580000000000002,0.78,0.30579999999999996,0.0,0.42857142857142855,20,13.0,17,13,4.125,5.888888888888889,0.038461538461538464,0.0625,0.22619047619047616,0.09047619047619049,2.98,3.22,2.67,2.55,3.2,3.18
Las Palmas,Leganes,0,2,9,0.1216,0.3321,0.5463,0.23218750000000002,0.575,0.19281250000000003,0.32499999999999996,0.5,0.17500000000000002,0.6,0.6,15,8.0,15,12,3.25,2.0,0.09166666666666667,0.041666666666666664,0.3125,0.05,2.11,3.35,4.03,2.53,3.11,3.3
Sociedad,Valencia,2,3,9,0.4223,0.1994,0.351,0.1984375,0.42500000000000004,0.37656249999999997,0.18624999999999997,0.55,0.26375,0.6,0.4,14,14.0,9,6,1.8333333333333335,2.466666666666667,0.15000000000000002,0.1813186813186813,0.08333333333333333,0.10101010101010101,2.28,3.62,3.27,2.54,3.63,2.85
Betis,Levante,4,0,9,0.5043,0.2732,0.222,0.35,0.30000000000000004,0.35,0.5,0.0,0.5,1.2,0.3333333333333333,5,18.0,8,7,2.880952380952381,2.5,0.1588235294117647,0.2,0.10101010101010101,0.05555555555555555,1.81,3.6,5.23,1.86,3.69,4.71
Celta,Girona,3,3,9,0.5971,0.4029,0.0,0.33999999999999997,0.6000000000000001,0.05999999999999997,0.31093750000000003,0.575,0.1140625,0.5714285714285714,0.2,9,16.0,13,17,3.9555555555555557,0.7857142857142857,0.09999999999999999,0.0,0.11025641025641027,0.14285714285714285,1.74,3.77,5.42,1.78,3.79,5.15
La Coruna,Getafe,2,1,9,0.0767,0.1928,0.7297,0.11132812500000001,0.5625,0.326171875,0.19525000000000003,0.44999999999999996,0.35475,0.42857142857142855,0.7142857142857143,13,8.0,18,13,3.25,3.6666666666666665,0.08282828282828282,0.09393939393939395,0.15138888888888888,0.07196969696969698,2.26,3.47,3.45,2.49,3.43,3.06
Leganes,Ath Madrid,0,0,9,0.1339,0.3035,0.5626,0.23500000000000004,0.2749999999999999,0.49000000000000005,0.1858,0.38,0.43420000000000003,0.5714285714285714,0.8888888888888888,10,3.0,7,2,5.116402116402116,2.3402777777777777,0.05113636363636364,0.24305555555555555,0.06060606060606061,0.08429487179487179,7.11,3.75,1.63,6.48,3.58,1.7
Levante,Alaves,0,2,9,0.6906,0.3094,0.0,0.328046875,0.7625,-0.09054687499999997,0.4921875,0.625,-0.1171875,0.8888888888888888,0.0,3,20.0,8,20,3.852777777777778,2.111111111111111,0.12416056166056166,0.0,0.06468531468531469,0.059722222222222225,1.91,3.56,4.65,1.89,3.48,4.89
Sevilla,Malaga,2,0,9,0.9247,0.0738,0.0,0.4290625,0.575,-0.004062499999999941,0.5631999999999999,0.56,-0.12320000000000003,1.0,0.0,5,20.0,3,20,1.9351851851851851,3.75,0.14417989417989419,0.0,0.037037037037037035,0.1459967320261438,1.35,5.7,9.78,1.45,4.78,8.24
Barcelona,Las Palmas,3,0,10,0.8965,0.0788,0.0184,0.5528125,0.32499999999999996,0.12218750000000003,0.5510999999999999,0.33999999999999997,0.10890000000000005,1.2857142857142858,0.42857142857142855,2,13.0,1,17,3.607407407407407,0.8333333333333334,0.3095959595959596,0.09999999999999999,0.025641025641025644,0.06277056277056277,1.09,14.5,29.0,1.09,15.25,26.0
Real Madrid,Espanol,2,0,10,0.6226,0.2769,0.1004,0.3125,0.375,0.3125,0.127909375,0.6975,0.174590625,0.2857142857142857,0.2857142857142857,18,17.0,7,12,3.107936507936508,4.611111111111112,0.04882154882154882,0.037037037037037035,0.18968253968253967,0.12037037037037036,1.12,12.5,19.5,1.13,11.52,20.7
Sociedad,Betis,4,4,10,0.626,0.191,0.1746,0.057499999999999996,0.44999999999999996,0.49250000000000005,0.07315000000000003,0.6699999999999999,0.25685,0.42857142857142855,0.42857142857142855,15,11.0,9,6,2.2222222222222223,1.8888888888888886,0.13703703703703704,0.06944444444444443,0.13247863247863248,0.11587301587301586,1.95,3.81,4.09,1.88,3.86,4.38
Valencia,Ath Bilbao,3,2,10,0.8386,0.1613,0.0,0.4261718749999999,0.4125000000000001,0.161328125,0.447871875,0.36750000000000005,0.18462812499999998,1.0,0.5714285714285714,5,9.0,6,11,1.707070707070707,1.9476190476190478,0.11931818181818182,0.15833333333333333,0.0,0.09444444444444444,1.93,3.74,4.23,1.81,3.65,5.13
Villarreal,Eibar,3,0,10,0.9036,0.072,0.0166,0.28304687500000003,0.6625,0.05445312500000002,0.41479999999999995,0.54,0.04519999999999999,0.8,0.42857142857142855,15,14.0,15,18,2.4,2.972222222222222,0.10714285714285714,0.05128205128205129,0.0625,0.26515151515151514,1.85,3.71,4.75,1.75,3.84,5.35
Espanol,Levante,0,0,10,0.8849,0.078,0.0253,0.275703125,0.5875,0.13679687499999998,0.45838750000000006,0.515,0.026612499999999956,0.8571428571428571,0.2,8,19.0,13,10,4.966666666666667,5.25,0.15250544662309368,0.1,0.07395382395382395,0.17063492063492064,1.79,3.74,5.19,1.71,3.85,5.69
Alaves,Sociedad,0,2,10,0.0095,0.0294,0.8821,0.1590625,0.725,0.11593750000000001,-0.09968750000000001,0.725,0.37468750000000006,0.0,0.8571428571428571,20,6.0,19,9,5.388888888888889,3.4166666666666665,0.041666666666666664,0.1658119658119658,0.12323153899240856,0.1791958041958042,3.52,3.55,2.2,nan,nan,nan
Ath Bilbao,Sevilla,1,0,10,0.2577,0.5204,0.2219,0.04523437500000002,0.5125,0.442265625,0.20611249999999998,0.505,0.2888875,0.5714285714285714,0.8571428571428571,14,6.0,13,2,3.1547619047619047,1.2083333333333333,0.12301587301587301,0.0811965811965812,0.041666666666666664,0.05128205128205129,2.54,3.34,3.05,2.53,3.39,3.03
Ath Madrid,Barcelona,1,1,10,0.2758,0.7242,0.0,0.395,0.09999999999999998,0.505,0.5000125,0.0050000000000000044,0.49498749999999997,1.2,1.2857142857142858,10,1.0,4,1,3.75,1.7636363636363637,0.10633484162895929,0.23533471359558314,0.0,0.025641025641025644,2.97,3.54,2.49,3.19,3.39,2.43
Getafe,Real Madrid,1,2,10,0.1009,0.1715,0.7238,0.195,0.4,0.40499999999999997,0.18081249999999996,0.28500000000000003,0.5341875,0.42857142857142855,1.2857142857142858,18,3.0,14,5,3.4583333333333335,2.6666666666666665,0.10407239819004525,0.1498015873015873,0.15079365079365079,0.075,10.0,6.1,1.32,9.55,6.08,1.33
Betis,Valencia,3,6,10,0.7198,0.1416,0.1145,0.369140625,0.1875,0.443359375,0.505140625,0.14749999999999996,0.347359375,1.2857142857142858,0.7142857142857143,4,7.0,6,5,2.698412698412698,2.727777777777778,0.2011204481792717,0.1978021978021978,0.06734006734006734,0.10437710437710439,2.67,3.62,2.71,2.82,3.61,2.58
Eibar,La Coruna,0,0,10,0.1074,0.2061,0.6854,0.015937499999999993,0.675,0.30906249999999996,0.2079,0.78,0.012099999999999972,0.42857142857142855,0.14285714285714285,17,19.0,18,15,1.7666666666666666,3.3055555555555554,0.03333333333333333,0.10678210678210677,0.16666666666666666,0.1454248366013072,2.05,3.59,3.93,1.91,3.59,4.62
Girona,Villarreal,1,2,10,0.3532,0.3128,0.3338,0.07,0.55,0.37999999999999995,0.11593750000000001,0.725,0.1590625,0.4444444444444444,0.3333333333333333,14,15.0,17,11,3.1041666666666665,5.916666666666667,0.05512820512820513,0.046875,0.1581196581196581,0.12668067226890756,2.89,3.23,2.74,2.65,3.48,2.82
Malaga,Leganes,0,2,10,0.0457,0.1711,0.7826,-0.001953125,0.6875,0.314453125,0.04839999999999994,0.56,0.3916,0.14285714285714285,0.8571428571428571,19,6.0,20,9,2.3253968253968256,2.3333333333333335,0.09047619047619049,0.10185185185185185,0.25064102564102564,0.03333333333333333,2.39,3.18,3.49,2.52,3.13,3.29
Las Palmas,Celta,2,5,10,0.0256,0.0624,0.8777,0.07468750000000005,0.575,0.3503125,0.1480875,0.615,0.2369125,0.42857142857142855,0.42857142857142855,17,12.0,18,13,3.0555555555555554,5.722222222222222,0.061111111111111116,0.20067340067340067,0.2824074074074074,0.14074074074074075,2.44,3.47,3.11,2.69,3.52,2.75
Barcelona,Malaga,2,0,10,0.8396,0.0024,0.0,0.5234375,0.525,-0.04843749999999997,0.625,0.5,-0.125,1.3333333333333333,0.0,1,20.0,1,20,3.2555555555555555,3.5,0.26628787878787874,0.0,0.019230769230769232,0.1511642156862745,1.08,17.77,26.17,1.07,17.0,35.0
Betis,Alaves,2,0,10,0.5134,0.2763,0.2098,0.335234375,0.5875,0.077265625,0.325,0.5,0.175,1.0,0.3333333333333333,4,13.0,7,19,2.5654761904761902,2.25,0.20853264382676145,0.0625,0.1658896658896659,0.04479166666666667,1.6,4.21,6.35,1.62,4.1,6.32
Levante,Getafe,1,1,10,0.3774,0.3366,0.2859,0.18789062499999998,0.6875,0.12460937500000002,0.279296875,0.5375,0.18320312500000002,0.7272727272727273,0.5555555555555556,5,10.0,12,15,3.082222222222222,3.5833333333333335,0.09932844932844934,0.09545454545454546,0.10174825174825175,0.08731060606060606,2.45,3.19,3.35,2.68,3.17,3.02
Valencia,Sevilla,4,0,10,0.6105,0.3265,0.063,0.5059374999999999,0.275,0.21906250000000002,0.51,0.3999999999999999,0.09000000000000005,1.1111111111111112,0.6666666666666666,3,8.0,2,4,1.696969696969697,1.4895833333333335,0.16448863636363636,0.060897435897435896,0.03125,0.05512820512820513,1.99,3.86,3.86,2.19,3.84,3.31
Celta,Ath Madrid,0,1,10,0.1138,0.1601,0.7168,0.34820312499999995,0.2875000000000001,0.36429687499999996,0.2609375,0.375,0.3640625,0.5555555555555556,0.8181818181818182,12,5.0,10,6,3.4111111111111114,2.9722222222222223,0.121875,0.19444444444444445,0.1576923076923077,0.06743589743589742,4.3,3.53,1.99,3.84,3.39,2.15
Leganes,Ath Bilbao,1,0,10,0.278,0.4238,0.2982,0.38375,0.44999999999999996,0.16625000000000006,0.2575,0.65,0.09249999999999999,0.5555555555555556,0.4444444444444444,11,11.0,7,11,4.42063492063492,2.1273809523809524,0.03835227272727273,0.15,0.045454545454545456,0.14583333333333331,2.46,3.15,3.37,2.71,3.05,3.09
Real Madrid,Eibar,3,0,10,0.824,0.1294,0.0438,0.49250000000000005,0.44999999999999996,0.057499999999999996,0.3509375,0.675,-0.025937500000000058,0.5555555555555556,0.3333333333333333,13,15.0,5,16,3.018452380952381,4.229166666666666,0.059343434343434344,0.038461538461538464,0.14226190476190476,0.26136363636363635,1.11,13.5,23.85,1.11,12.0,25.0
Villarreal,Las Palmas,4,0,10,0.8046,0.1642,0.0308,0.454296875,0.5875,-0.04179687500000001,0.488671875,0.48750000000000004,0.023828124999999978,1.0,0.3333333333333333,10,14.0,9,18,2.2666666666666666,3.125,0.15476190476190477,0.075,0.041666666666666664,0.08116883116883117,1.52,4.6,6.87,1.58,4.5,5.99
La Coruna,Girona,1,2,10,0.3078,0.2382,0.45,0.3296875,0.625,0.04531249999999998,0.38602812499999994,0.4575,0.156471875,0.6666666666666666,0.2857142857142857,12,16.0,15,17,2.8541666666666665,1.0793650793650793,0.09545454545454546,0.09999999999999999,0.13854166666666667,0.15773809523809523,2.06,3.49,4.03,2.07,3.64,3.81
Sociedad,Espanol,1,1,10,0.8697,0.083,0.0323,0.19937499999999997,0.525,0.275625,0.16875,0.75,0.08124999999999999,0.4444444444444444,0.2222222222222222,15,19.0,9,14,2.375,4.125,0.1616013071895425,0.027777777777777776,0.19935897435897437,0.1130050505050505,1.86,3.81,4.53,1.68,4.12,5.48
