homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Granada,Valencia,0,1,9,0.0,0.4357,0.5643,0.1671875,0.625,0.2078125,0.0,1.0,0.0,0.0,3,4,2.583333333333333,-0.1625,-0.09157509157509158,3.26,3.41,2.37,3.46,3.52,2.23
Sevilla,Vallecano,4,1,9,0.9567,0.0147,0.0,0.10367187499999997,0.8625,0.03382812499999999,0.21375000000000002,0.85,-0.06375,0.2,0,2,-4.0285714285714285,0.10238095238095238,-0.1652135854341737,1.48,4.92,7.08,1.41,5.59,7.63
Ath Bilbao,Betis,2,1,9,0.6227,0.2701,0.1071,0.25,0.5,0.25,0.56125,0.35,0.08875000000000002,1.0,-11,-7,0.625,0.17329545454545453,0.075,1.97,3.69,4.14,1.93,3.62,4.44
Getafe,Celta,2,0,9,0.3456,0.1842,0.4181,0.143359375,0.6124999999999999,0.24414062500000006,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.20000000000000007,1,5,-0.15833333333333321,-0.05906593406593408,-0.010795454545454539,2.17,3.47,3.71,2.21,3.39,3.67
Villarreal,Espanol,2,1,9,0.2285,0.2263,0.5415,0.35585937500000003,0.2124999999999999,0.43164062500000006,0.34375,0.25,0.40625,0.0,5,1,0.7055555555555557,-0.12664012973610494,0.06666666666666667,1.72,3.83,5.64,1.57,4.1,7.15
Valladolid,Malaga,2,2,9,0.1674,0.4224,0.4101,0.16625000000000006,0.44999999999999996,0.38375,0.15616562500000003,0.6425,0.201334375,0.14285714285714285,0,5,0.9166666666666665,0.01309523809523809,0.014245014245014245,3.05,3.36,2.54,2.9,3.08,2.62
Almeria,Barcelona,0,2,9,0.0117,0.0279,0.8132,0.0546875,0.375,0.5703125,0.145234375,0.3125,0.542265625,-1.0,17,17,1.8630471380471385,0.002340252340252341,0.11587301587301588,18.09,8.3,1.18,13.86,8.2,1.21
Real Madrid,Ath Madrid,0,1,9,0.2138,0.2184,0.5633,0.44875,0.050000000000000044,0.50125,0.495,0.010000000000000009,0.495,0.0,0,1,0.25709475709475704,-0.019300766283524895,0.048556998556998555,1.68,4.2,5.35,1.83,3.71,4.86
Sociedad,Sevilla,1,1,9,0.4937,0.3232,0.183,0.113125,0.65,0.23687499999999997,0.2798125,0.725,-0.004812499999999997,0.42857142857142855,-4,-3,-0.7777777777777781,-0.05727513227513227,-0.049426450742240204,2.25,3.5,3.45,2.15,3.54,3.65
Valencia,Vallecano,1,0,9,0.8671,0.0153,0.0037,0.37468750000000006,0.725,-0.09968750000000001,0.44055000000000005,0.6699999999999999,-0.11054999999999998,0.8571428571428571,-11,-12,-0.1888888888888891,0.08383190883190883,-0.21338313103018985,1.33,5.96,10.02,1.37,5.98,8.07
Betis,Villarreal,1,0,9,0.1096,0.2297,0.6602,0.161328125,0.4125000000000001,0.4261718749999999,0.25630000000000003,0.33999999999999997,0.4037,-0.4285714285714286,9,11,0.027777777777778123,-0.11825396825396825,0.07350427350427352,2.63,3.43,2.87,2.62,3.56,2.79
Celta,Elche,0,1,9,0.4904,0.2776,0.2316,0.16382812499999996,0.7375,0.09867187499999999,0.302775,0.6699999999999999,0.027225000000000055,0.2857142857142857,-1,-5,-0.7222222222222219,-0.006033182503770745,-0.026094276094276087,1.95,3.51,4.49,2.08,3.34,4.11
Espanol,Getafe,0,2,9,0.8788,0.0947,0.0226,0.320234375,0.4125,0.267265625,0.533671875,0.5875,-0.12117187499999998,1.0,-13,-4,0.08333333333333304,0.12021312021312022,0.012224046706805325,1.78,3.72,5.29,1.64,3.63,6.03
Osasuna,Levante,0,1,9,0.3334,0.1977,0.4409,0.07726562500000003,0.5874999999999999,0.3352343750000001,0.20611249999999998,0.505,0.2888875,-0.14285714285714285,6,6,-0.2730158730158725,-0.045634920634920625,0.016198777068342274,2.19,3.34,3.79,2.14,3.3,3.98
Granada,Ath Bilbao,2,0,9,0.0,0.2418,0.7582,0.03999999999999998,0.6,0.36000000000000004,-0.04895000000000001,0.89,0.15894999999999998,-0.42857142857142855,9,11,0.5277777777777786,-0.15313390313390313,-0.0952741702741703,2.93,3.37,2.62,3.23,3.46,2.38
Malaga,Osasuna,0,1,10,0.9062,0.0767,0.0129,0.41875,0.5499999999999999,0.031250000000000056,0.5033875,0.615,-0.11838749999999998,0.8571428571428571,-9,-8,-1.7529100529100532,0.06178380443086326,-0.16001221001221003,1.57,4.22,6.74,1.67,4.11,5.6
Villarreal,Granada,3,0,10,0.2599,0.3052,0.4347,0.27210937500000004,0.5125,0.21539062500000003,0.428175,0.28500000000000003,0.286825,0.2857142857142857,2,-8,-1.235185185185185,-0.004756423487073641,0.07324929971988794,1.5,4.53,7.66,1.49,4.44,8.18
Barcelona,Valladolid,4,1,10,0.8296,0.1114,0.0499,0.5378125,0.275,0.18718749999999998,0.542265625,0.3125,0.145234375,1.0,-13,-13,-0.2840455840455842,0.07777431061183923,0.07917055711173357,1.12,10.8,27.0,1.15,9.46,24.32
Elche,Espanol,2,1,10,0.1728,0.3142,0.513,0.21617187499999999,0.5875,0.196328125,0.11099687500000002,0.6425,0.24650312500000002,-0.2857142857142857,12,11,1.3777777777777778,-0.12842712842712842,-0.04191919191919191,2.63,3.24,3.02,2.43,3.37,3.21
Levante,Real Madrid,2,3,10,0.1195,0.5514,0.3291,0.356328125,0.3375,0.306171875,0.21944999999999998,0.3400000000000001,0.44054999999999994,-0.5714285714285714,15,5,0.9694444444444437,-0.09087301587301588,0.017942583732057413,10.03,5.67,1.34,9.51,5.8,1.35
Vallecano,Sociedad,1,0,10,0.4127,0.266,0.32,-0.06804687499999998,0.8375,0.23054687499999996,0.09965312500000002,0.7525,0.14784687500000004,0.14285714285714285,2,6,-0.7509259259259258,0.03806177719221196,0.12060041407867497,2.92,3.65,2.47,2.8,3.71,2.54
Ath Bilbao,Valencia,1,1,10,0.7621,0.1362,0.0882,0.16281249999999997,0.42500000000000004,0.4121875,0.5341875,0.28500000000000003,0.18081249999999996,0.8571428571428572,-4,1,-0.6666666666666674,0.04702380952380952,-0.007875457875457889,2.14,3.69,3.55,2.0,3.52,4.24
Ath Madrid,Celta,2,1,10,0.7763,0.0667,0.0438,0.5903125,0.42500000000000004,-0.015312500000000007,0.5710375,0.395,0.03396250000000001,0.8571428571428572,-5,-16,-0.6222222222222218,0.1023809523809524,0.01607142857142857,1.22,7.0,16.9,1.2,7.63,17.0
Getafe,Betis,3,1,10,0.624,0.2438,0.1317,0.35874999999999996,0.35,0.29125000000000006,0.525353125,0.47750000000000004,-0.002853125000000012,0.8571428571428572,-12,-4,0.9500000000000002,0.0792207792207792,0.005303030303030309,2.54,3.29,3.11,2.71,3.32,2.85
Sevilla,Almeria,2,1,10,0.5243,0.1314,0.1829,0.27749999999999997,0.7,0.022500000000000048,0.382009375,0.6425000000000001,-0.024509375000000055,0.42857142857142855,-3,-3,-0.6857142857142855,0.014682539682539686,-0.015674603174603202,1.53,4.59,6.69,1.51,4.79,6.82
Espanol,Ath Madrid,1,0,10,0.0614,0.16,0.7769,0.0546875,0.375,0.5703125,0.21875,0.25,0.53125,-0.5555555555555555,7,6,0.9930555555555558,-0.004814976689976658,0.11537698412698412,5.15,3.79,1.78,5.2,3.99,1.74
Osasuna,Barcelona,0,0,10,0.0063,0.0353,0.9349,0.18718749999999998,0.275,0.5378125,0.08875000000000002,0.35,0.56125,-1.0,15,16,0.8452020202020205,-0.07857142857142857,0.1264423076923077,14.3,6.65,1.25,10.31,6.38,1.3
Real Madrid,Malaga,2,0,10,0.5618,0.2415,0.1954,0.37,0.4,0.23,0.31781250000000005,0.475,0.20718749999999997,0.6666666666666667,-6,-9,-0.44606782106782106,0.01819487983281086,-0.001066988566988572,1.2,8.23,15.85,1.18,8.77,16.2
Valencia,Sociedad,1,2,10,0.6548,0.2443,0.1007,0.4375,0.5,0.0625,0.48531250000000004,0.5249999999999999,-0.010312499999999947,0.7777777777777778,-7,-9,1.0750000000000002,0.08736888111888114,-0.021761089152393498,1.78,3.88,4.98,1.93,3.88,4.08
Almeria,Vallecano,0,1,10,0.8823,0.0717,0.0266,-0.008203124999999992,0.8125,0.19570312499999998,0.1796875,0.875,-0.0546875,0.2222222222222222,0,1,-0.9770833333333329,0.10235042735042735,-0.12382703081232496,2.02,3.6,4.04,2.07,3.79,3.66
Betis,Elche,1,2,10,0.5246,0.2853,0.1899,0.191171875,0.48750000000000004,0.32132812499999996,0.3984375,0.375,0.2265625,0.33333333333333337,1,2,-1.3458333333333323,0.0005203130203130235,-0.09777583527583526,1.78,3.73,5.25,1.91,3.55,4.65
Granada,Getafe,0,2,10,0.2804,0.4555,0.2641,0.10835937499999995,0.4125,0.4791406250000001,0.2,0.6,0.2,0.0,4,8,1.483333333333333,-0.06868131868131867,-0.012161330049261093,2.15,3.37,3.86,2.22,3.41,3.62
Valladolid,Sevilla,2,2,10,0.2941,0.2716,0.4333,0.08937499999999998,0.55,0.360625,0.22531249999999997,0.675,0.09968749999999997,0.2222222222222222,-3,6,0.49999999999999956,-0.04259004884004884,0.03422369683979591,2.97,3.51,2.51,2.84,3.48,2.62
Ath Bilbao,Villarreal,2,0,10,0.2648,0.2801,0.4545,0.20476562500000006,0.4624999999999999,0.332734375,0.4328125,0.375,0.1921875,0.33333333333333337,-1,4,-0.23958333333333348,0.012176120448179284,0.05227272727272726,2.23,3.6,3.4,2.64,3.39,2.88
Celta,Levante,0,1,10,0.3743,0.2856,0.3395,-0.03500000000000003,0.7250000000000001,0.30999999999999994,0.09656250000000002,0.475,0.4284375,-0.4444444444444445,11,7,1.3660714285714288,-0.0832107843137255,0.05564725129942519,2.04,3.52,4.06,2.04,3.4,4.13
Vallecano,Valladolid,0,3,10,0.454,0.2719,0.2732,0.306640625,0.5625,0.13085937499999997,0.2890625,0.625,0.0859375,0.4444444444444444,-7,-4,0.9076388888888891,-0.038102296254470175,0.06731442577030813,2.05,3.56,3.98,2.01,3.67,4.0
Barcelona,Real Madrid,2,1,10,0.6395,0.1288,0.14,0.42718749999999994,0.17500000000000004,0.3978125,0.50125,0.050000000000000044,0.44875,0.2222222222222221,-1,-2,-0.5713675213675216,0.10376724089538734,0.047416034258139506,1.8,4.12,4.5,1.7,4.42,4.9
Elche,Granada,0,1,10,0.3546,0.3733,0.2721,0.4375,0.5,0.0625,0.3025,0.55,0.14749999999999996,0.0,5,-7,-1.1458333333333335,-0.03656759906759906,0.004186683414624595,1.94,3.54,4.48,2.09,3.29,4.22
Levante,Espanol,3,0,10,0.238,0.3193,0.4426,0.339921875,0.48750000000000004,0.17257812499999997,0.15906250000000002,0.725,0.1159375,-0.1111111111111111,6,2,0.49999999999999956,-0.11023351648351648,-0.04722222222222221,2.55,3.25,3.11,2.65,3.34,2.91
Malaga,Celta,0,5,10,0.7569,0.1649,0.0759,0.20156250000000003,0.825,-0.026562500000000003,0.32000000000000006,0.7,-0.01999999999999999,0.3333333333333333,-2,-3,0.06448412698412698,-0.07951546003016592,-0.08093098025163242,1.74,3.87,5.39,1.95,3.7,4.22
Ath Madrid,Betis,5,0,10,0.8677,0.0701,0.0308,0.4090625,0.525,0.06593750000000001,0.6012500000000001,0.44999999999999996,-0.05124999999999996,1.222222222222222,-16,-16,-0.17499999999999982,0.13509244378809598,0.07229437229437229,1.29,6.0,13.0,1.27,6.3,12.88
Sevilla,Osasuna,2,1,10,0.6056,0.2003,0.1873,0.3409375,0.42500000000000004,0.23406249999999995,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.4444444444444445,-5,-5,-0.926190476190476,0.05874542124542123,-0.008740218115218135,1.55,4.38,6.79,1.46,4.88,7.78
Sociedad,Almeria,3,0,10,0.5636,0.2492,0.1864,0.30000000000000004,0.75,-0.05000000000000002,0.30000000000000004,0.75,-0.05000000000000002,0.4444444444444445,-5,-7,0.38273809523809543,-0.054449961802902985,-0.08344155844155846,1.58,4.35,6.32,1.58,4.16,6.85
Villarreal,Valencia,4,1,10,0.7289,0.1579,0.1052,0.209765625,0.48750000000000004,0.30273437499999994,0.48,0.30000000000000004,0.21999999999999997,0.6666666666666667,-4,-6,-0.755555555555556,0.045162077989090374,-0.020612475759534593,2.01,3.74,3.91,2.05,3.67,3.85
Getafe,Ath Bilbao,0,1,10,0.7436,0.1299,0.099,0.471328125,0.26250000000000007,0.26617187499999995,0.5759375,0.475,-0.050937500000000024,0.7777777777777779,-10,1,-0.9041666666666668,0.06047424797424798,-0.10474941724941725,2.7,3.4,2.81,2.73,3.43,2.76
Celta,Barcelona,0,3,10,0.027,0.1906,0.7823,0.09070312500000002,0.4125,0.496796875,0.04023437499999999,0.4625,0.497265625,-0.9090909090909092,17,14,1.6828282828282828,-0.08871148459383754,0.15595238095238093,11.39,6.04,1.3,7.65,5.49,1.41
Espanol,Malaga,0,0,10,0.4823,0.3026,0.2148,0.139765625,0.7875,0.072734375,0.38554687500000007,0.5125,0.101953125,0.6363636363636364,-10,-9,0.13333333333333375,0.05989121989121991,0.028747363747363724,1.98,3.5,4.35,1.83,3.7,4.96
Osasuna,Vallecano,3,1,10,0.518,0.323,0.1589,0.14335937499999998,0.6125,0.24414062499999997,0.18343749999999998,0.675,0.14156249999999998,0.09090909090909094,-1,2,-0.9933333333333332,0.03178571428571428,-0.09409825468649,2.16,3.5,3.66,2.42,3.32,3.27
Real Madrid,Sevilla,7,3,10,0.7283,0.1596,0.1048,0.2546875,0.32499999999999996,0.42031250000000003,0.424140625,0.4625,0.11335937499999998,0.8181818181818181,-12,-8,-1.0635209235209238,-0.028597054286709472,-0.023979683886804617,1.22,7.55,15.45,1.23,7.6,13.5
Valencia,Almeria,1,2,10,0.6984,0.1609,0.1278,0.2471875,0.825,-0.07218749999999996,0.36250000000000004,0.7,-0.06249999999999997,0.7272727272727273,-10,-10,0.87952380952381,0.022474469974469974,-0.06953102453102455,1.44,4.95,8.13,1.44,4.77,8.63
Valladolid,Sociedad,2,2,10,0.3385,0.2932,0.3679,0.267265625,0.4125,0.320234375,0.21250000000000005,0.575,0.2125,0.0,5,5,1.0966666666666662,0.011252636252636256,0.03666844025539677,2.86,3.4,2.67,2.71,3.38,2.8
Ath Bilbao,Elche,2,2,10,0.6361,0.2118,0.15,0.3871875,0.32499999999999996,0.2878125,0.453125,0.25,0.296875,0.5454545454545455,-2,-7,-0.10833333333333295,0.026837483981446836,-0.07565656565656566,1.66,4.1,5.78,1.66,3.7,5.58
Betis,Levante,0,0,10,0.4709,0.2639,0.2641,-0.007500000000000007,0.55,0.45749999999999996,0.22375,0.35,0.42625,-0.2727272727272727,8,12,-0.22190476190476138,-0.06824675324675325,0.024810841332580463,1.85,3.63,4.9,1.84,3.46,4.56
