homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Leganes,Alaves,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-12,nan,nan,nan,2.03,3.25,4.52,1.98,3.35,4.63
Valencia,Las Palmas,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-12,nan,nan,nan,1.78,4.01,4.83,1.78,4.24,4.43
Celta,Sociedad,2,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-9,nan,nan,nan,2.44,3.4,3.16,2.12,3.53,3.74
Girona,Ath Madrid,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-16,-15,nan,nan,nan,8.36,4.38,1.49,6.93,3.83,1.63
Sevilla,Espanol,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-10,nan,nan,nan,1.62,4.17,6.18,1.64,4.18,5.82
Ath Bilbao,Getafe,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-9,nan,nan,nan,1.53,4.37,7.31,1.53,4.48,6.91
Barcelona,Betis,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-4,nan,nan,nan,1.22,7.35,15.5,1.2,8.25,15.2
La Coruna,Real Madrid,0,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-7,nan,nan,nan,10.26,5.79,1.33,12.4,7.0,1.26
Levante,Villarreal,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-6,nan,nan,nan,3.36,3.24,2.36,3.31,3.32,2.4
Malaga,Eibar,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-4,nan,nan,nan,2.24,3.36,3.49,2.2,3.27,3.85
Betis,Celta,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2,3,nan,nan,nan,2.28,3.56,3.32,2.32,3.44,3.35
Sociedad,Villarreal,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-14,nan,nan,nan,2.11,3.46,3.87,2.04,3.59,3.98
Alaves,Barcelona,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,14,nan,nan,nan,10.55,5.8,1.33,10.13,5.83,1.33
Girona,Malaga,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,-9,-8,nan,nan,nan,2.19,3.37,3.75,2.01,3.42,4.33
Las Palmas,Ath Madrid,1,5,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,-0.3333333333333333,7,5,nan,nan,nan,5.14,3.73,1.79,5.31,3.75,1.77
Levante,La Coruna,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,1.0,-9,-9,nan,nan,nan,2.23,3.31,3.71,2.19,3.4,3.71
Eibar,Ath Bilbao,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,-3,nan,nan,nan,2.57,3.26,3.08,2.52,3.21,3.2
Espanol,Leganes,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,7,nan,nan,nan,2.0,3.37,4.49,2.05,3.24,4.47
Getafe,Sevilla,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,3,nan,nan,nan,3.61,3.58,2.16,3.58,3.5,2.2
Real Madrid,Valencia,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,3,nan,nan,nan,1.16,10.0,17.0,1.15,10.55,17.7
Leganes,Getafe,1,2,9,0.0,1.0,0.0,0.58,0.4,0.020000000000000018,0.5,0.0,0.5,0.6666666666666667,-9,-14,-2.2222222222222223,0.0625,0.0,2.11,3.28,4.15,2.13,3.22,4.17
Barcelona,Espanol,5,0,9,0.8516,0.1482,0.0,0.58,0.4,0.020000000000000018,0.5,0.0,0.5,0.6666666666666667,-7,-13,6.0,0.022222222222222227,-0.1111111111111111,1.18,8.79,17.82,1.13,10.4,23.13
Real Madrid,Levante,1,1,9,nan,nan,nan,0.35,0.30000000000000004,0.35,0.5,0.0,0.5,0.3333333333333333,-5,2,nan,nan,nan,1.08,15.0,36.5,1.11,12.6,23.75
Sevilla,Eibar,3,0,9,0.0,0.4594,0.5406,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.5,0.0,0.5,-0.6666666666666667,1,-5,0.08333333333333348,0.03418803418803418,0.1111111111111111,1.61,4.27,6.08,1.57,4.46,6.28
Valencia,Ath Madrid,0,0,9,0.7611,0.2389,0.0,0.34375,0.25,0.40625,0.505,0.09999999999999998,0.395,0.19999999999999996,4,-4,1.5,-0.37815656565656564,-0.12692307692307692,3.56,3.38,2.26,3.21,3.23,2.5
Ath Bilbao,Girona,2,0,9,nan,nan,nan,0.4,0.19999999999999996,0.4,0.5,0.0,0.5,0.3333333333333333,-5,1,nan,nan,nan,1.68,3.99,5.63,1.61,4.04,6.67
Celta,Alaves,1,0,9,0.8006,0.1993,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,-7,-2,1.2000000000000002,0.125,0.16826923076923078,1.74,3.84,5.4,1.68,3.91,5.87
La Coruna,Sociedad,2,4,9,0.0,0.0003,0.5872,0.08875000000000002,0.35,0.56125,0.5,0.0,0.5,-1.0,5,10,-0.16666666666666652,-0.23076923076923078,0.0625,2.85,3.46,2.63,3.12,3.55,2.39
