homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Lazio,Bologna,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-10,nan,nan,nan,1.48,4.52,8.27,1.48,4.32,8.99
Verona,Roma,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-16,-16,nan,nan,nan,5.35,3.87,1.74,5.68,3.85,1.71
Empoli,Chievo,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-13,-12,nan,nan,nan,2.2,3.28,3.83,2.34,3.31,3.45
Fiorentina,Milan,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-8,nan,nan,nan,2.19,3.44,3.66,2.31,3.35,3.47
Frosinone,Torino,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-14,-12,nan,nan,nan,3.79,3.32,2.2,3.77,3.44,2.16
Inter,Atalanta,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-7,nan,nan,nan,1.5,4.39,8.01,1.66,3.95,6.1
Juventus,Udinese,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-13,-10,nan,nan,nan,1.31,5.72,12.11,1.37,4.9,11.89
Palermo,Genoa,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-7,nan,nan,nan,2.22,3.41,3.61,2.04,3.45,4.2
Sampdoria,Carpi,5,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-5,nan,nan,nan,1.83,3.6,5.1,2.09,3.27,4.26
Sassuolo,Napoli,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-6,nan,nan,nan,5.11,3.69,1.81,4.88,3.71,1.83
Bologna,Sassuolo,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-3,9,nan,nan,nan,2.25,3.38,3.59,2.93,3.2,2.72
Milan,Empoli,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,4,4,nan,nan,nan,1.52,4.43,7.31,1.67,4.05,5.7
Atalanta,Frosinone,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,3,nan,nan,nan,1.77,3.7,5.43,1.72,3.85,5.58
Carpi,Inter,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,14,nan,nan,nan,4.87,3.62,1.85,7.45,3.97,1.58
Chievo,Lazio,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,8,6,nan,nan,nan,3.65,3.31,2.25,4.07,3.32,2.11
Genoa,Verona,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,8,7,nan,nan,nan,2.05,3.55,3.99,1.98,3.65,4.12
Napoli,Sampdoria,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,13,nan,nan,nan,1.48,4.58,7.84,1.36,5.52,9.72
Roma,Juventus,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,5,-3,nan,nan,nan,2.69,3.27,2.92,2.6,3.26,3.04
Torino,Fiorentina,3,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,8,5,nan,nan,nan,2.56,3.35,3.02,2.51,3.29,3.14
Udinese,Palermo,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,4,nan,nan,nan,2.17,3.4,3.77,2.44,3.38,3.18
Fiorentina,Genoa,1,0,9,0.6916,0.3084,0.0,0.17500000000000002,0.5,0.32499999999999996,0.5,0.0,0.5,1.0,-17,-3,-1.8095238095238093,0.15384615384615385,-0.05263157894736842,1.67,4.0,5.82,1.83,3.66,5.13
Frosinone,Roma,0,2,9,0.0986,0.1932,0.7067,-0.12000000000000005,0.6,0.52,0.5,0.0,0.5,-0.3333333333333333,8,9,1.708333333333333,0.02930402930402931,-0.006410256410256401,9.76,4.7,1.42,9.32,5.03,1.4
Juventus,Chievo,1,1,9,0.0,0.0498,0.9464,-0.125,0.5,0.625,0.5,0.0,0.5,-1.0,12,12,0.20000000000000018,-0.25,0.09999999999999999,1.38,4.9,10.62,1.45,4.46,9.23
Empoli,Napoli,2,2,9,0.13,0.1449,0.6943,-0.06375,0.85,0.21375000000000002,0.5,0.0,0.5,0.0,-4,1,-2.0,0.0,0.125,4.67,3.75,1.85,4.54,3.73,1.89
Inter,Milan,1,0,9,0.7213,0.2787,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,-14,-6,3.0,0.047619047619047616,-0.15384615384615385,2.19,3.41,3.71,2.18,3.36,3.8
Lazio,Udinese,2,0,9,0.0,0.3679,0.6321,0.2,0.6,0.2,0.5,0.0,0.5,0.0,-4,-4,-0.6666666666666665,-0.07142857142857142,0.1111111111111111,1.6,3.99,6.94,1.63,4.04,6.24
Palermo,Carpi,2,2,9,0.9534,0.041,0.0,0.625,0.5,-0.125,0.5,0.0,0.5,1.0,-15,-14,-0.26190476190476186,-0.03070175438596491,-0.5,1.58,4.02,7.1,1.77,3.62,5.58
Sassuolo,Atalanta,2,2,9,0.7213,0.2787,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,-13,-4,2.6666666666666665,0.125,0.01904761904761905,2.23,3.31,3.7,2.23,3.46,3.53
Verona,Torino,2,2,9,0.1085,0.1964,0.6935,0.020000000000000018,0.4,0.58,0.5,0.0,0.5,-0.6666666666666667,7,7,-2.0,0.006410256410256401,-0.02930402930402931,3.1,3.39,2.48,2.92,3.48,2.56
Sampdoria,Bologna,2,0,9,0.5192,0.0384,0.0292,0.46374999999999994,0.65,-0.11374999999999996,0.5,0.0,0.5,1.0,-12,-11,-0.8214285714285714,0.3888888888888889,-0.011904761904761904,1.85,3.64,4.84,2.0,3.42,4.38
Milan,Palermo,3,2,9,0.0,0.3799,0.6201,0.11550000000000002,0.44999999999999996,0.4345,0.5,0.0,0.5,0.0,2,9,-3.5,0.1333333333333333,0.05555555555555555,1.74,3.79,5.52,1.67,3.84,6.27
Udinese,Empoli,1,2,9,0.0,0.3799,0.6201,0.10999999999999999,0.78,0.10999999999999999,0.5,0.0,0.5,0.0,6,-3,-2.4285714285714284,-0.05555555555555555,-0.1333333333333333,2.24,3.37,3.62,2.34,3.43,3.32
Atalanta,Verona,1,1,9,0.9097,0.0894,0.0,0.30580000000000007,0.5599999999999999,0.1342,0.5,0.0,0.5,1.0,-6,-3,-3.727272727272727,0.08,-0.1,2.02,3.51,4.14,1.92,3.6,4.53
Bologna,Frosinone,1,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,2,1,-0.5,0.0,0.031111111111111103,1.96,3.46,4.53,1.86,3.61,4.85
Carpi,Fiorentina,0,1,9,0.3818,0.2172,0.3886,0.04839999999999994,0.56,0.3916,0.5,0.0,0.5,0.0,4,10,0.19999999999999996,-0.0111111111111111,-0.13333333333333333,4.66,3.56,1.91,4.68,3.49,1.93
Chievo,Inter,0,1,9,0.9097,0.0894,0.0,0.3784,0.12,0.5016,0.5,0.0,0.5,0.0,4,4,-0.7999999999999998,0.33333333333333337,-0.1,3.95,3.26,2.17,4.3,3.34,2.05
Genoa,Juventus,0,2,9,0.9097,0.0894,0.0,0.18493750000000003,0.725,0.0900625,0.5,0.0,0.5,1.0,-6,-3,-1.6666666666666665,0.0,-0.1111111111111111,5.17,3.55,1.83,4.63,3.36,1.97
Napoli,Lazio,5,0,9,0.9344,0.008,0.0,0.15967187499999996,0.47750000000000004,0.362828125,0.5,0.0,0.5,0.3333333333333333,1,9,-2.642857142857143,0.07407407407407407,-0.2777777777777778,1.89,3.75,4.43,1.79,3.77,5.06
