homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Juventus,Fiorentina,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-14,-14,nan,nan,nan,1.51,4.26,8.24,1.51,4.15,8.61
Roma,Udinese,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-18,-18,nan,nan,nan,1.5,4.56,7.6,1.46,4.72,8.12
Atalanta,Lazio,3,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-8,nan,nan,nan,3.2,3.27,2.49,2.96,3.27,2.66
Bologna,Crotone,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-9,nan,nan,nan,1.91,3.39,4.95,1.78,3.5,5.79
Chievo,Inter,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-10,nan,nan,nan,3.9,3.35,2.15,4.14,3.36,2.08
Empoli,Sampdoria,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-10,nan,nan,nan,2.37,3.29,3.4,2.2,3.42,3.66
Genoa,Cagliari,3,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-7,-5,nan,nan,nan,2.06,3.52,3.99,2.0,3.55,4.18
Milan,Torino,3,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-9,nan,nan,nan,1.92,3.54,4.64,1.94,3.47,4.61
Palermo,Sassuolo,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-9,-7,nan,nan,nan,3.18,3.22,2.54,3.42,3.2,2.41
Pescara,Napoli,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-4,-1,nan,nan,nan,8.18,4.52,1.48,8.47,4.82,1.44
Lazio,Juventus,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,6,6,nan,nan,nan,5.18,3.5,1.85,4.04,3.24,2.16
Napoli,Milan,4,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,5,nan,nan,nan,1.7,4.05,5.36,1.63,4.05,6.32
Cagliari,Roma,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,7,12,nan,nan,nan,4.75,3.84,1.82,5.15,4.29,1.68
Crotone,Genoa,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,10,nan,nan,nan,4.55,3.47,1.95,6.75,4.14,1.58
Fiorentina,Chievo,1,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,5,11,nan,nan,nan,1.65,3.83,6.49,1.68,3.71,6.43
Inter,Palermo,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,2,nan,nan,nan,1.36,5.33,10.1,1.31,5.7,11.97
Sampdoria,Atalanta,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,8,-6,nan,nan,nan,2.24,3.33,3.65,2.55,3.26,3.12
Sassuolo,Pescara,0,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,4,-2,nan,nan,nan,1.64,3.98,6.33,1.66,4.0,5.99
Torino,Bologna,5,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,8,12,nan,nan,nan,1.87,3.56,4.91,1.93,3.46,4.74
Udinese,Empoli,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,7,2,nan,nan,nan,2.11,3.28,4.13,2.07,3.4,4.04
Juventus,Sassuolo,3,1,9,0.0,0.4634,0.5366,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.5,0.0,0.5,0.0,-5,-11,2.0,0.05980861244019138,0.25,1.33,5.41,12.23,1.32,5.43,12.5
Palermo,Napoli,0,3,9,0.0,0.2147,0.7853,0.09375000000000003,0.44999999999999996,0.45625000000000004,0.5,0.0,0.5,-0.3333333333333333,8,9,-2.0,-0.09090909090909091,-0.17676767676767674,9.44,5.43,1.37,9.15,5.06,1.4
Atalanta,Torino,2,1,9,0.082,0.0448,0.1332,-0.10499999999999998,0.7,0.405,0.5,0.0,0.5,0.0,-4,5,-1.8333333333333335,0.05789473684210525,0.09090909090909094,2.68,3.27,2.93,2.67,3.22,2.99
Bologna,Cagliari,2,1,9,0.8,0.1999,0.0,0.21625,0.65,0.13374999999999998,0.5,0.0,0.5,1.0,-11,-9,2.0,-0.2,-0.13636363636363635,2.18,3.29,3.89,2.25,3.31,3.67
Chievo,Lazio,1,1,9,0.9541,0.04,0.0,0.2,0.6,0.2,0.5,0.0,0.5,0.0,0,-2,1.1666666666666667,-0.196969696969697,-0.15789473684210525,3.19,3.2,2.54,3.68,3.23,2.28
Milan,Udinese,0,1,9,0.7972,0.0016,0.0,0.17500000000000002,0.5,0.32499999999999996,0.5,0.0,0.5,1.0,-13,-4,-8.8,0.2727272727272727,-0.06,1.71,4.03,5.32,1.62,4.28,5.94
Pescara,Inter,1,2,9,0.8827,0.1169,0.0,0.45625000000000004,0.44999999999999996,0.09375000000000003,0.5,0.0,0.5,0.3333333333333333,-6,-9,-1.333333333333333,0.2222222222222222,-0.07575757575757575,4.9,3.89,1.79,4.58,3.58,1.92
Roma,Sampdoria,3,2,9,0.0,1.0,0.0,0.33875,0.15000000000000002,0.51125,0.5,0.0,0.5,0.0,-3,2,-0.22222222222222232,0.09333333333333334,0.0,1.36,5.42,9.86,1.38,5.4,8.98
Empoli,Crotone,2,1,9,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,-2,-1,2.6666666666666665,0.0,0.016666666666666663,1.63,4.05,6.22,1.79,3.55,5.55
Sampdoria,Milan,0,1,9,0.7107,0.0786,0.0632,0.3257375,0.615,0.05926249999999997,0.5,0.0,0.5,1.0,-5,-8,-2.0,0.08333333333333334,-0.09243697478991597,3.11,3.43,2.46,3.32,3.28,2.42
Lazio,Pescara,3,0,9,0.0,0.1054,0.8941,0.21999999999999997,0.56,0.21999999999999997,0.5,0.0,0.5,-1.0,12,1,3.0,-0.2,0.07692307692307693,1.54,4.58,6.62,1.52,4.63,6.92
Napoli,Bologna,3,1,9,0.0968,0.0009,0.0003,0.45265,0.22999999999999998,0.31735,0.5,0.0,0.5,1.0,-4,-1,-2.875,0.13529411764705881,-0.08333333333333334,1.26,6.45,13.9,1.29,6.13,12.12
Cagliari,Atalanta,3,0,9,0.514,0.2031,0.2677,0.03454687499999999,0.6975,0.267953125,0.5,0.0,0.5,0.3333333333333333,3,6,-3.6,-0.02521008403361344,-0.15476190476190477,2.67,3.22,2.99,2.43,3.34,3.23
Crotone,Palermo,1,1,9,0.0701,0.1537,0.7732,-0.03784687499999999,0.9175,0.120346875,0.5,0.0,0.5,-0.3333333333333333,7,1,1.333333333333333,-0.05194805194805194,0.1212121212121212,3.11,3.18,2.6,3.03,3.19,2.66
Fiorentina,Roma,1,0,9,0.6683,0.3317,0.0,0.283828125,0.2875000000000001,0.4286718749999999,0.5,0.0,0.5,0.6666666666666667,0,13,1.333333333333333,-0.018315018315018305,-0.11764705882352941,2.89,3.47,2.59,3.07,3.52,2.44
Inter,Juventus,2,1,9,0.0,0.4582,0.5418,0.283009375,0.2025,0.514490625,0.5,0.0,0.5,-0.6666666666666667,15,12,1.8000000000000003,-0.03146853146853147,0.14285714285714285,4.32,3.45,2.0,4.65,3.49,1.93
Sassuolo,Genoa,2,0,9,0.0,0.0009,0.725,0.03394999999999998,0.39,0.57605,0.5,0.0,0.5,-1.0,16,10,2.083333333333333,-0.16666666666666666,0.1090909090909091,2.23,3.37,3.57,2.45,3.3,3.24
Torino,Empoli,0,0,9,0.8889,0.004,0.0,0.1480875,0.615,0.2369125,0.5,0.0,0.5,1.0,0,1,-1.4318181818181819,0.25,-0.08181818181818182,1.85,3.55,5.06,1.69,3.86,5.87
Udinese,Chievo,1,2,9,0.6683,0.3317,0.0,0.4175875,0.395,0.18741249999999998,0.5,0.0,0.5,1.0,1,-1,-0.8333333333333335,0.18181818181818182,-0.07692307692307693,2.1,3.25,4.22,2.41,3.16,3.47
Milan,Lazio,2,0,9,0.1663,0.1455,0.622,0.23406249999999995,0.42500000000000004,0.3409375,0.16625000000000006,0.44999999999999996,0.38375,-0.20000000000000007,12,4,1.8499999999999996,-0.09090909090909094,-0.050375939849624046,2.23,3.49,3.5,2.27,3.41,3.5
Atalanta,Palermo,0,1,9,0.2398,0.2015,0.546,0.15,0.7,0.15000000000000005,0.31125,0.44999999999999996,0.23875000000000002,0.19999999999999996,-1,-1,2.8833333333333333,0.011306675780360001,0.14935064935064934,1.65,3.99,6.21,1.58,4.29,6.5
Bologna,Sampdoria,2,0,9,0.5143,0.2923,0.1932,0.21625000000000003,0.6499999999999999,0.13375000000000006,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.6,-7,-3,0.1595238095238094,-0.032843137254901955,-0.017045454545454544,2.42,3.25,3.35,2.29,3.23,3.64
Chievo,Sassuolo,2,1,9,0.578,0.294,0.128,0.3409375,0.42500000000000004,0.23406249999999995,0.38375,0.44999999999999996,0.16625000000000006,0.20000000000000007,-4,-6,-0.5,0.07647907647907648,-0.01976284584980237,2.46,3.17,3.35,2.4,3.22,3.43
Empoli,Inter,0,2,9,0.3237,0.335,0.3413,0.22375,0.35,0.42625,0.3,0.4,0.3,0.0,3,7,-1.1047619047619048,0.03146853146853147,-0.016666666666666663,4.41,3.5,1.97,4.33,3.46,2.0
Genoa,Napoli,0,0,9,0.2945,0.2018,0.4841,0.25,0.25,0.5,0.505,0.09999999999999998,0.395,0.19999999999999996,9,7,-0.2976190476190479,0.002673796791443833,0.1388888888888889,5.24,3.85,1.76,5.02,3.93,1.76
Juventus,Cagliari,4,0,9,0.8192,0.0897,0.0526,0.31125,0.44999999999999996,0.23875,0.625,0.5,-0.125,1.2,-14,-13,1.7583333333333333,-0.05260557520282923,0.05355020796197266,1.18,8.0,20.84,1.2,7.4,18.25
Pescara,Torino,0,0,9,0.2981,0.1786,0.4669,0.09968749999999997,0.675,0.22531249999999997,0.145,0.9,-0.04500000000000001,0.2,-2,-2,-1.0,0.07539682539682538,-0.09090909090909091,3.22,3.4,2.41,3.19,3.31,2.48
Roma,Crotone,4,0,9,0.8686,0.091,0.0315,0.29874999999999996,0.65,0.051250000000000004,0.625,0.5,-0.125,1.2,-15,-13,1.3888888888888888,0.05916666666666669,-0.018589743589743593,1.14,9.37,24.04,1.14,9.43,24.59
Udinese,Fiorentina,2,2,9,0.5676,0.2378,0.1931,0.2253625,0.365,0.4096375,0.15499999999999997,0.30000000000000004,0.5449999999999999,0.6,-3,3,-1.166666666666667,-0.09659090909090909,-0.055263157894736833,3.42,3.27,2.37,3.27,3.23,2.47
Napoli,Chievo,2,0,9,0.5084,0.2133,0.2686,0.4028125,0.22499999999999998,0.3721875,0.52,0.19999999999999996,0.28,0.6,0,-2,-1.8041666666666671,0.13907563025210085,0.03792735042735043,1.35,5.34,10.7,1.39,5.0,9.88
Palermo,Juventus,0,1,9,0.0,0.1464,0.8534,0.2265625,0.375,0.3984375,-0.08000000000000004,0.8,0.28,-0.6,15,12,0.7000000000000002,-0.09401709401709402,0.048462566844919786,11.73,5.64,1.32,15.21,6.56,1.25
Fiorentina,Milan,0,0,9,0.6946,0.3054,0.0,0.3540625,0.32500000000000007,0.32093749999999993,0.52,0.19999999999999996,0.28,0.6,-1,3,-0.5000000000000004,-0.03237179487179487,-0.11764705882352941,2.3,3.39,3.44,2.29,3.28,3.6
Genoa,Pescara,1,1,9,0.5097,0.284,0.206,0.27156250000000004,0.575,0.1534375,0.38375,0.44999999999999996,0.16625000000000006,0.20000000000000007,-1,-6,-0.13333333333333375,-0.03181818181818183,0.059782608695652176,1.7,3.98,5.54,1.66,4.04,5.87
Inter,Bologna,1,1,9,0.8006,0.0959,0.0614,0.428671875,0.2875,0.28382812500000004,0.52,0.6,-0.12000000000000005,0.8,-8,-1,0.8666666666666671,-0.02032828282828282,-0.06944444444444445,1.44,4.79,8.69,1.5,4.68,7.21
Lazio,Empoli,2,0,9,0.5892,0.4108,0.0,0.24414062499999997,0.6125,0.14335937499999998,0.34124999999999994,0.55,0.10874999999999999,0.39999999999999997,0,-7,1.170454545454545,0.06521739130434782,-0.05244755244755245,1.51,4.4,7.73,1.53,4.32,7.33
Sassuolo,Udinese,1,0,9,0.4662,0.3048,0.2289,0.1534375,0.575,0.27156250000000004,0.3,0.4,0.3,0.0,5,3,-4.916666666666667,0.04090909090909091,0.020000000000000004,2.04,3.36,4.3,2.13,3.41,3.9
Torino,Roma,3,1,9,0.7703,0.1608,0.0669,0.184375,0.44999999999999996,0.36562500000000003,0.41874999999999996,0.55,0.03125,0.6000000000000001,0,12,-1.4242424242424243,0.07738095238095238,-0.0713235294117647,3.67,3.66,2.11,3.57,3.5,2.2
Cagliari,Sampdoria,2,1,9,0.6871,0.1677,0.1343,0.17585937499999998,0.7125,0.111640625,0.47105,0.49,0.038949999999999985,0.3714285714285715,3,3,-0.31587301587301564,0.10604575163398694,-0.05465367965367966,2.3,3.37,3.46,2.14,3.46,3.78
Crotone,Atalanta,1,3,9,0.4824,0.2576,0.2587,0.04679687499999999,0.8375,0.11570312499999999,0.21375000000000002,0.85,-0.06375,0.2,1,1,2.083333333333333,0.019480519480519487,-0.125,4.57,3.58,1.92,4.54,3.48,1.95
Pescara,Chievo,0,2,10,0.3081,0.3401,0.3517,0.16687499999999997,0.55,0.28312499999999996,0.16500000000000004,0.6699999999999999,0.16500000000000004,-0.14285714285714285,9,10,-0.5277777777777781,0.07407407407407407,-0.05798368298368299,2.73,3.1,3.02,2.69,3.28,2.91
Udinese,Lazio,0,3,10,0.3516,0.1974,0.4212,0.16125,0.525,0.31375,0.228078125,0.5875,0.18442187499999999,0.0,6,6,-0.2777777777777777,-0.004797979797979801,-0.01089488426949728,3.12,3.4,2.47,3.06,3.46,2.48
Atalanta,Napoli,1,0,10,0.05,0.0995,0.8326,0.18914062499999998,0.3375,0.473359375,0.1233375,0.505,0.3716625,-0.28571428571428575,9,13,0.6349206349206344,-0.006191950464396287,0.11856661856661857,6.35,4.21,1.6,5.47,3.75,1.75
Bologna,Genoa,0,1,10,0.6453,0.2451,0.1093,0.27789062500000006,0.4624999999999999,0.25960937500000003,0.5399875000000001,0.30499999999999994,0.15501250000000005,0.6857142857142858,-7,-4,-0.23055555555555562,0.03315508021390376,-0.10606060606060605,2.32,3.15,3.69,2.62,3.15,3.11
Cagliari,Crotone,2,1,10,0.9136,0.0574,0.0143,0.3509375,0.675,-0.025937500000000058,0.5631999999999999,0.56,-0.12320000000000003,1.0,-14,-6,0.35555555555555607,0.14106753812636166,-0.08435083435083435,1.51,4.32,7.8,1.63,3.83,6.89
