homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Juventus,Cagliari,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1,20.0,1,20,nan,nan,nan,nan,nan,nan,1.16,8.29,24.44,1.13,9.74,27.7
Verona,Napoli,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2,17.0,2,17,nan,nan,nan,nan,nan,nan,8.46,5.08,1.42,8.37,5.21,1.41
Atalanta,Roma,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,3,14.0,4,14,nan,nan,nan,nan,nan,nan,3.17,3.56,2.36,2.99,3.44,2.53
Bologna,Torino,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,4,19.0,6,19,nan,nan,nan,nan,nan,nan,3.29,3.42,2.36,3.35,3.47,2.31
Crotone,Milan,0,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,18.0,8,18,nan,nan,nan,nan,nan,nan,6.04,4.2,1.62,7.42,4.37,1.52
Inter,Fiorentina,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,6,18.0,10,18,nan,nan,nan,nan,nan,nan,1.57,4.42,6.33,1.48,4.65,7.7
Lazio,Spal,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,7,19.0,11,19,nan,nan,nan,nan,nan,nan,1.31,5.72,12.15,1.29,6.22,11.85
Sampdoria,Benevento,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,8,16.0,13,16,nan,nan,nan,nan,nan,nan,1.69,3.96,5.63,1.64,4.18,5.86
Sassuolo,Genoa,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,9,17.0,14,17,nan,nan,nan,nan,nan,nan,2.18,3.49,3.63,1.9,3.66,4.53
Udinese,Chievo,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,10,18.0,16,18,nan,nan,nan,nan,nan,nan,2.11,3.44,3.91,2.06,3.45,4.08
Benevento,Bologna,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,11,11.0,18,8,nan,nan,nan,nan,nan,nan,2.83,3.26,2.78,2.58,3.37,2.97
Genoa,Juventus,2,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,12,9.0,11,2,nan,nan,nan,nan,nan,nan,10.61,4.69,1.4,8.5,4.39,1.48
Roma,Inter,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,13,13.0,5,3,nan,nan,nan,nan,nan,nan,2.32,3.6,3.21,2.25,3.56,3.39
Chievo,Lazio,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,14,14.0,6,9,nan,nan,nan,nan,nan,nan,3.65,3.4,2.21,4.15,3.56,2.01
Crotone,Verona,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,9,12.0,16,14,3.0,nan,0.0,nan,0.15789473684210525,nan,2.55,3.22,3.15,2.85,3.25,2.76
Fiorentina,Sampdoria,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,15,15.0,19,5,nan,nan,nan,nan,nan,nan,1.88,3.73,4.54,1.68,4.33,5.12
