homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Sampdoria,Juventus,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1,12.0,1,12,nan,nan,nan,nan,nan,nan,7.94,4.02,1.55,8.38,4.53,1.47
Verona,Milan,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2,17.0,3,17,nan,nan,nan,nan,nan,nan,5.15,3.69,1.79,5.75,3.59,1.76
Cagliari,Atalanta,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,3,13.0,4,13,nan,nan,nan,nan,nan,nan,2.56,3.18,3.18,2.54,3.22,3.18
Inter,Genoa,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,4,16.0,5,16,nan,nan,nan,nan,nan,nan,1.65,3.95,6.17,1.65,4.05,5.92
Lazio,Udinese,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,20.0,6,20,nan,nan,nan,nan,nan,nan,2.0,3.48,4.2,1.93,3.48,4.63
Livorno,Roma,0,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,6,18.0,7,18,nan,nan,nan,nan,nan,nan,3.97,3.61,2.04,4.46,3.6,1.93
Napoli,Bologna,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,7,15.0,9,15,nan,nan,nan,nan,nan,nan,1.39,4.95,9.83,1.4,5.26,8.47
Parma,Chievo,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,8,13.0,10,13,nan,nan,nan,nan,nan,nan,1.85,3.6,4.85,1.84,3.5,5.23
Torino,Sassuolo,2,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,9,19.0,12,19,nan,nan,nan,nan,nan,nan,2.07,3.41,4.04,2.16,3.29,3.96
Fiorentina,Catania,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,10,16.0,13,16,nan,nan,nan,nan,nan,nan,1.48,4.5,8.09,1.42,4.78,9.53
Chievo,Napoli,2,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,11,10.0,11,5,nan,nan,nan,nan,nan,nan,5.15,3.54,1.84,4.22,3.41,2.05
Juventus,Lazio,4,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,12,9.0,8,5,nan,nan,nan,nan,nan,nan,1.37,4.92,10.31,1.4,4.87,9.69
Atalanta,Torino,2,0,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,13,12.0,14,7,nan,nan,nan,nan,nan,nan,2.18,3.27,3.92,2.19,3.22,3.94
Bologna,Sampdoria,2,2,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,14,5.0,15,13,nan,nan,nan,nan,nan,nan,2.3,3.24,3.61,2.28,3.23,3.69
Catania,Inter,0,3,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,15,8.0,16,5,nan,nan,nan,nan,nan,nan,2.92,3.27,2.69,2.97,3.48,2.53
Genoa,Fiorentina,2,5,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,16,13.0,17,8,nan,nan,nan,nan,nan,nan,4.27,3.59,1.97,3.71,3.26,2.26
Milan,Cagliari,3,1,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,17,9.0,18,6,nan,nan,nan,nan,nan,nan,1.41,4.87,9.65,1.44,4.56,9.5
Roma,Verona,3,0,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,18,8.0,11,5,nan,nan,nan,nan,nan,nan,1.47,4.66,8.09,1.48,4.5,8.21
Sassuolo,Livorno,1,4,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,19,11.0,19,16,nan,nan,nan,nan,nan,nan,2.04,3.33,4.34,2.05,3.36,4.26
Udinese,Parma,3,1,9,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,20,12.0,20,14,nan,nan,nan,nan,nan,nan,2.14,3.41,3.86,2.09,3.34,4.13
Inter,Juventus,1,1,9,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,3,5.0,1,4,4.0,2.75,0.1,0.09090909090909091,0.0,0.0,3.79,3.28,2.22,4.34,3.28,2.07
Napoli,Atalanta,2,0,9,0.9548,0.039,0.0,0.52,0.19999999999999996,0.28,0.5,0.0,0.5,1.0,0.0,5,14.0,3,11,2.6666666666666665,5.5,0.1875,0.09090909090909091,0.0,0.08695652173913043,1.38,5.06,10.2,1.37,5.39,9.2
Torino,Milan,2,2,9,0.8845,0.1151,0.0,0.17500000000000002,0.5,0.32499999999999996,0.5,0.0,0.5,1.0,0.0,6,18.0,10,12,2.8,3.0,0.14285714285714285,0.06666666666666667,0.0,0.14285714285714285,4.81,3.56,1.88,4.59,3.59,1.91
Fiorentina,Cagliari,1,1,9,0.8318,0.096,0.05,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.5,0.0,0.5,1.0,0.0,7,11.0,4,9,2.6666666666666665,5.0,0.125,0.1,0.07692307692307693,0.17647058823529413,1.43,4.77,8.8,1.55,4.15,7.52
Lazio,Chievo,3,0,9,0.0,1.0,0.0,0.23500000000000004,0.7,0.06500000000000002,0.5,0.0,0.5,1.0,0.3333333333333333,7,9.0,10,16,3.3333333333333335,5.333333333333333,0.1,0.0,0.14285714285714285,0.0,1.67,3.83,6.24,1.66,3.8,6.43
Livorno,Catania,2,0,9,0.0,0.2268,0.7732,0.405,0.7,-0.10499999999999998,0.5,0.0,0.5,0.0,0.0,16,17.0,11,18,1.6666666666666667,3.25,0.0,0.07692307692307693,0.11764705882352941,0.125,2.66,3.16,3.05,2.43,3.4,3.19
Sampdoria,Genoa,0,3,9,0.0,1.0,0.0,0.21375000000000002,0.85,-0.06375,0.5,0.0,0.5,0.0,0.0,16,18.0,14,19,4.0,0.0,0.0,0.0,0.09090909090909091,0.1,2.49,3.14,3.33,2.52,3.12,3.3
Udinese,Bologna,1,1,9,0.9292,0.0072,0.0,0.34124999999999994,0.55,0.10874999999999999,0.5,0.0,0.5,1.0,0.0,13,17.0,14,18,2.5,4.0,0.2,0.0,0.08333333333333333,0.1875,1.85,3.53,4.88,1.76,3.75,5.43
Verona,Sassuolo,2,0,9,0.8877,0.1119,0.0,0.28,0.8,-0.08000000000000004,0.5,0.0,0.5,1.0,0.0,7,19.0,12,20,1.75,3.5,0.14285714285714285,0.0,0.06666666666666667,0.14285714285714285,2.17,3.32,3.87,2.18,3.41,3.72
Parma,Roma,1,3,9,0.0,1.0,0.0,0.020000000000000018,0.4,0.58,0.5,0.0,0.5,0.3333333333333333,1.0,14,7.0,17,8,3.5,2.8333333333333335,0.0,0.11764705882352941,0.0,0.0,3.18,3.4,2.43,3.3,3.48,2.33
Cagliari,Sampdoria,2,2,9,0.5371,0.197,0.2488,0.267953125,0.6975,0.03454687499999999,0.5,0.0,0.5,1.0,0.3333333333333333,8,8.0,9,16,3.2857142857142856,2.6,0.08695652173913043,0.15384615384615385,0.09090909090909091,0.2,2.11,3.36,4.02,2.07,3.33,4.28
Chievo,Udinese,2,1,9,0.2613,0.1608,0.4818,-0.018699999999999994,0.6699999999999999,0.34870000000000007,0.5,0.0,0.5,0.0,0.0,17,20.0,18,12,2.1666666666666665,2.3333333333333335,0.15384615384615385,0.14285714285714285,0.2222222222222222,0.1,2.75,3.25,2.87,3.03,3.15,2.68
Genoa,Livorno,0,0,9,0.0,0.0,0.0163,0.18741249999999998,0.395,0.4175875,0.5,0.0,0.5,0.0,1.0,19,4.0,15,8,2.0,2.0,0.14285714285714285,0.4,0.3125,0.09090909090909091,1.88,3.52,4.85,1.92,3.46,4.75
Atalanta,Fiorentina,0,2,9,0.9045,0.0947,0.0,0.11550000000000002,0.44999999999999996,0.4345,0.5,0.0,0.5,1.0,1.0,12,6.0,15,5,3.3333333333333335,2.0,0.2,0.3125,0.0,0.14285714285714285,3.19,3.36,2.44,3.92,3.31,2.16
Bologna,Torino,1,2,9,0.9045,0.0947,0.0,0.18442187499999999,0.5875,0.228078125,0.5,0.0,0.5,0.3333333333333333,0.0,16,16.0,17,10,1.6666666666666667,7.0,0.2,0.0,0.15384615384615385,0.2,2.26,3.28,3.67,2.46,3.11,3.42
Catania,Parma,0,0,9,0.0,0.0947,0.9045,-0.02598749999999997,0.945,0.08098750000000002,0.5,0.0,0.5,0.0,0.0,19,16.0,19,18,4.333333333333333,12.0,0.0,0.08333333333333333,0.17647058823529413,0.2,2.21,3.35,3.71,2.5,3.23,3.23
Juventus,Verona,2,1,9,0.7189,0.0008,0.0,0.39283750000000006,0.2849999999999999,0.3221625,0.5,0.0,0.5,1.0,0.0,11,15.0,7,8,2.4,13.0,0.3333333333333333,0.0,0.058823529411764705,0.12,1.18,8.1,21.45,1.17,8.56,21.01
